GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,9,6,0.667
League Averages,Above the Break 3,Center(C),24+ ft.,17226,6062,0.352
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,26514,9342,0.352
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,23626,8175,0.346
League Averages,Backcourt,Back Court(BC),Back Court Shot,29,15,0.517
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,13546,6248,0.461
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,25595,11253,0.44
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,2253,967,0.429
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,2514,1097,0.436
League Averages,Left Corner 3,Left Side(L),24+ ft.,12210,4729,0.387
League Averages,Mid-Range,Center(C),8-16 ft.,1880,852,0.453
League Averages,Mid-Range,Center(C),16-24 ft.,2838,1166,0.411
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,2862,1133,0.396
League Averages,Mid-Range,Left Side(L),16-24 ft.,1188,468,0.394
League Averages,Mid-Range,Left Side(L),8-16 ft.,4634,1928,0.416
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,2806,1122,0.4
League Averages,Mid-Range,Right Side(R),8-16 ft.,4756,2089,0.439
League Averages,Mid-Range,Right Side(R),16-24 ft.,1061,421,0.397
League Averages,Restricted Area,Center(C),Less Than 8 ft.,62253,41768,0.671
League Averages,Right Corner 3,Right Side(R),24+ ft.,11360,4386,0.386
