role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Primary Ball Handler,8-16 ft.,Left Side(L),305,812
Primary Ball Handler,8-16 ft.,Right Side(R),286,762
Primary Ball Handler,Back Court Shot,Back Court(BC),3,86
Primary Ball Handler,Less Than 8 ft.,Center(C),3623,7222
Roll + Cut Big,16-24 ft.,Center(C),543,1317
Roll + Cut Big,16-24 ft.,Left Side Center(LC),450,1064
Roll + Cut Big,16-24 ft.,Left Side(L),295,794
Roll + Cut Big,16-24 ft.,Right Side Center(RC),436,1173
Roll + Cut Big,16-24 ft.,Right Side(R),278,672
Roll + Cut Big,24+ ft.,Center(C),151,473
Roll + Cut Big,24+ ft.,Left Side Center(LC),123,474
Roll + Cut Big,24+ ft.,Left Side(L),113,350
Roll + Cut Big,24+ ft.,Right Side Center(RC),154,485
Roll + Cut Big,24+ ft.,Right Side(R),86,293
Roll + Cut Big,8-16 ft.,Center(C),474,1108
Roll + Cut Big,8-16 ft.,Left Side(L),455,1189
Roll + Cut Big,8-16 ft.,Right Side(R),464,1213
Roll + Cut Big,Back Court Shot,Back Court(BC),0,28
Roll + Cut Big,Less Than 8 ft.,Center(C),9814,16773
Secondary Ball Handler,16-24 ft.,Center(C),318,816
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),320,863
Secondary Ball Handler,16-24 ft.,Left Side(L),245,642
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),445,1119
Secondary Ball Handler,16-24 ft.,Right Side(R),242,682
Secondary Ball Handler,24+ ft.,Center(C),267,836
Secondary Ball Handler,24+ ft.,Left Side Center(LC),578,1679
Secondary Ball Handler,24+ ft.,Left Side(L),320,854
Secondary Ball Handler,24+ ft.,Right Side Center(RC),634,1761
Secondary Ball Handler,24+ ft.,Right Side(R),322,775
Secondary Ball Handler,8-16 ft.,Center(C),269,653
Secondary Ball Handler,8-16 ft.,Left Side(L),256,695
Secondary Ball Handler,8-16 ft.,Right Side(R),238,687
Secondary Ball Handler,Back Court Shot,Back Court(BC),2,65
Secondary Ball Handler,Less Than 8 ft.,Center(C),2638,5113
Shot Creator,16-24 ft.,Center(C),579,1533
Shot Creator,16-24 ft.,Left Side Center(LC),839,2128
Shot Creator,16-24 ft.,Left Side(L),623,1480
Shot Creator,16-24 ft.,Right Side Center(RC),924,2366
Shot Creator,16-24 ft.,Right Side(R),624,1554
Shot Creator,24+ ft.,Center(C),967,2605
Shot Creator,24+ ft.,Left Side Center(LC),1494,4074
Shot Creator,24+ ft.,Left Side(L),724,1735
Shot Creator,24+ ft.,Right Side Center(RC),1379,4024
Shot Creator,24+ ft.,Right Side(R),550,1419
Shot Creator,8-16 ft.,Center(C),987,2318
Shot Creator,8-16 ft.,Left Side(L),1072,2593
Shot Creator,8-16 ft.,Right Side(R),1130,2763
Shot Creator,Back Court Shot,Back Court(BC),4,129
Shot Creator,Less Than 8 ft.,Center(C),8953,16315
Slasher,16-24 ft.,Center(C),161,435
Slasher,16-24 ft.,Left Side Center(LC),215,578
Slasher,16-24 ft.,Left Side(L),114,284
Slasher,16-24 ft.,Right Side Center(RC),266,695
Slasher,16-24 ft.,Right Side(R),102,261
Slasher,24+ ft.,Center(C),196,591
Slasher,24+ ft.,Left Side Center(LC),264,834
Slasher,24+ ft.,Left Side(L),101,251
Slasher,24+ ft.,Right Side Center(RC),267,823
Slasher,24+ ft.,Right Side(R),65,190
Slasher,8-16 ft.,Center(C),272,664
Slasher,8-16 ft.,Left Side(L),189,521
Slasher,8-16 ft.,Right Side(R),229,628
Slasher,Back Court Shot,Back Court(BC),2,47
Slasher,Less Than 8 ft.,Center(C),3295,6302
Stationary Shooter,16-24 ft.,Center(C),115,312
Stationary Shooter,16-24 ft.,Left Side Center(LC),141,414
Stationary Shooter,16-24 ft.,Left Side(L),189,513
Stationary Shooter,16-24 ft.,Right Side Center(RC),213,566
Stationary Shooter,16-24 ft.,Right Side(R),196,554
Stationary Shooter,24+ ft.,Center(C),321,875
Stationary Shooter,24+ ft.,Left Side Center(LC),644,1750
Stationary Shooter,24+ ft.,Left Side(L),441,1242
Stationary Shooter,24+ ft.,Right Side Center(RC),679,1990
Stationary Shooter,24+ ft.,Right Side(R),545,1349
Stationary Shooter,8-16 ft.,Center(C),118,347
Stationary Shooter,8-16 ft.,Left Side(L),179,503
Stationary Shooter,8-16 ft.,Right Side(R),200,489
Stationary Shooter,Back Court Shot,Back Court(BC),2,39
Stationary Shooter,Less Than 8 ft.,Center(C),2372,4191
Stretch Big,16-24 ft.,Center(C),57,152
Stretch Big,16-24 ft.,Left Side Center(LC),55,125
Stretch Big,16-24 ft.,Left Side(L),87,174
Stretch Big,16-24 ft.,Right Side Center(RC),71,166
Stretch Big,16-24 ft.,Right Side(R),56,161
Stretch Big,24+ ft.,Center(C),320,794
Stretch Big,24+ ft.,Left Side Center(LC),233,716
Stretch Big,24+ ft.,Left Side(L),88,248
Stretch Big,24+ ft.,Right Side Center(RC),299,793
Stretch Big,24+ ft.,Right Side(R),71,197
Stretch Big,8-16 ft.,Center(C),80,210
Stretch Big,8-16 ft.,Left Side(L),119,275
Stretch Big,8-16 ft.,Right Side(R),120,294
Stretch Big,Back Court Shot,Back Court(BC),0,13
Stretch Big,Less Than 8 ft.,Center(C),1336,2403
Versatile Big,16-24 ft.,Center(C),53,116
Versatile Big,16-24 ft.,Left Side Center(LC),64,152
Versatile Big,16-24 ft.,Left Side(L),63,124
Versatile Big,16-24 ft.,Right Side Center(RC),55,115
Versatile Big,16-24 ft.,Right Side(R),39,84
Versatile Big,24+ ft.,Center(C),108,281
Versatile Big,24+ ft.,Left Side Center(LC),141,403
Versatile Big,24+ ft.,Left Side(L),26,70
Versatile Big,24+ ft.,Right Side Center(RC),85,231
Versatile Big,24+ ft.,Right Side(R),15,36
Versatile Big,8-16 ft.,Center(C),61,120
Versatile Big,8-16 ft.,Left Side(L),147,329
Versatile Big,8-16 ft.,Right Side(R),114,251
Versatile Big,Back Court Shot,Back Court(BC),0,11
Versatile Big,Less Than 8 ft.,Center(C),640,1084
