role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Primary Ball Handler,24+ ft.,Center(C),950,2746
Primary Ball Handler,24+ ft.,Left Side Center(LC),1496,4038
Primary Ball Handler,24+ ft.,Left Side(L),472,1201
Primary Ball Handler,24+ ft.,Right Side Center(RC),1344,3836
Primary Ball Handler,24+ ft.,Right Side(R),454,1135
Primary Ball Handler,8-16 ft.,Center(C),827,1823
Primary Ball Handler,8-16 ft.,Left Side(L),329,766
Primary Ball Handler,8-16 ft.,Right Side(R),423,972
Primary Ball Handler,Back Court Shot,Back Court(BC),1,104
Primary Ball Handler,Less Than 8 ft.,Center(C),4775,8404
Roll + Cut Big,16-24 ft.,Center(C),27,75
Roll + Cut Big,16-24 ft.,Left Side Center(LC),14,48
Roll + Cut Big,16-24 ft.,Left Side(L),6,20
Roll + Cut Big,16-24 ft.,Right Side Center(RC),18,53
Roll + Cut Big,16-24 ft.,Right Side(R),6,24
Roll + Cut Big,24+ ft.,Center(C),78,242
Roll + Cut Big,24+ ft.,Left Side Center(LC),63,182
Roll + Cut Big,24+ ft.,Left Side(L),52,150
Roll + Cut Big,24+ ft.,Right Side Center(RC),64,230
Roll + Cut Big,24+ ft.,Right Side(R),66,209
Roll + Cut Big,8-16 ft.,Center(C),334,789
Roll + Cut Big,8-16 ft.,Left Side(L),85,212
Roll + Cut Big,8-16 ft.,Right Side(R),109,258
Roll + Cut Big,Back Court Shot,Back Court(BC),0,7
Roll + Cut Big,Less Than 8 ft.,Center(C),6015,9306
Secondary Ball Handler,16-24 ft.,Center(C),42,118
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),42,121
Secondary Ball Handler,16-24 ft.,Left Side(L),20,52
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),49,129
Secondary Ball Handler,16-24 ft.,Right Side(R),19,40
Secondary Ball Handler,24+ ft.,Center(C),200,638
Secondary Ball Handler,24+ ft.,Left Side Center(LC),447,1209
Secondary Ball Handler,24+ ft.,Left Side(L),187,489
Secondary Ball Handler,24+ ft.,Right Side Center(RC),380,1030
Secondary Ball Handler,24+ ft.,Right Side(R),162,402
Secondary Ball Handler,8-16 ft.,Center(C),217,518
Secondary Ball Handler,8-16 ft.,Left Side(L),105,256
Secondary Ball Handler,8-16 ft.,Right Side(R),122,273
Secondary Ball Handler,Back Court Shot,Back Court(BC),0,21
Secondary Ball Handler,Less Than 8 ft.,Center(C),1575,2860
Shot Creator,16-24 ft.,Center(C),367,862
Shot Creator,16-24 ft.,Left Side Center(LC),364,895
Shot Creator,16-24 ft.,Left Side(L),125,293
Shot Creator,16-24 ft.,Right Side Center(RC),304,792
Shot Creator,16-24 ft.,Right Side(R),101,258
Shot Creator,24+ ft.,Center(C),1099,3154
Shot Creator,24+ ft.,Left Side Center(LC),1473,4195
Shot Creator,24+ ft.,Left Side(L),443,1157
Shot Creator,24+ ft.,Right Side Center(RC),1303,3678
Shot Creator,24+ ft.,Right Side(R),383,1033
Shot Creator,8-16 ft.,Center(C),1661,3497
Shot Creator,8-16 ft.,Left Side(L),856,1884
Shot Creator,8-16 ft.,Right Side(R),737,1667
Shot Creator,Back Court Shot,Back Court(BC),2,94
Shot Creator,Less Than 8 ft.,Center(C),8757,14972
Slasher,16-24 ft.,Center(C),10,39
Slasher,16-24 ft.,Left Side Center(LC),10,42
Slasher,16-24 ft.,Left Side(L),5,9
Slasher,16-24 ft.,Right Side Center(RC),29,60
Slasher,16-24 ft.,Right Side(R),4,13
Slasher,24+ ft.,Center(C),38,121
Slasher,24+ ft.,Left Side Center(LC),53,174
Slasher,24+ ft.,Left Side(L),18,55
Slasher,24+ ft.,Right Side Center(RC),49,155
Slasher,24+ ft.,Right Side(R),13,36
Slasher,8-16 ft.,Center(C),138,292
Slasher,8-16 ft.,Left Side(L),62,134
Slasher,8-16 ft.,Right Side(R),66,165
Slasher,Back Court Shot,Back Court(BC),0,4
Slasher,Less Than 8 ft.,Center(C),647,1105
Stationary Shooter,16-24 ft.,Center(C),23,54
Stationary Shooter,16-24 ft.,Left Side Center(LC),20,58
Stationary Shooter,16-24 ft.,Left Side(L),12,30
Stationary Shooter,16-24 ft.,Right Side Center(RC),24,58
Stationary Shooter,16-24 ft.,Right Side(R),12,30
Stationary Shooter,24+ ft.,Center(C),170,479
Stationary Shooter,24+ ft.,Left Side Center(LC),468,1281
Stationary Shooter,24+ ft.,Left Side(L),452,1200
Stationary Shooter,24+ ft.,Right Side Center(RC),422,1325
Stationary Shooter,24+ ft.,Right Side(R),447,1231
Stationary Shooter,8-16 ft.,Center(C),205,493
Stationary Shooter,8-16 ft.,Left Side(L),59,158
Stationary Shooter,8-16 ft.,Right Side(R),83,204
Stationary Shooter,Back Court Shot,Back Court(BC),0,24
Stationary Shooter,Less Than 8 ft.,Center(C),2767,4820
Stretch Big,16-24 ft.,Center(C),22,50
Stretch Big,16-24 ft.,Left Side Center(LC),13,26
Stretch Big,16-24 ft.,Left Side(L),7,19
Stretch Big,16-24 ft.,Right Side Center(RC),7,27
Stretch Big,16-24 ft.,Right Side(R),4,15
Stretch Big,24+ ft.,Center(C),220,614
Stretch Big,24+ ft.,Left Side Center(LC),176,562
Stretch Big,24+ ft.,Left Side(L),105,303
Stretch Big,24+ ft.,Right Side Center(RC),163,503
Stretch Big,24+ ft.,Right Side(R),155,377
Stretch Big,8-16 ft.,Center(C),102,224
Stretch Big,8-16 ft.,Left Side(L),25,72
Stretch Big,8-16 ft.,Right Side(R),36,96
Stretch Big,Back Court Shot,Back Court(BC),1,10
Stretch Big,Less Than 8 ft.,Center(C),1343,2168
Versatile Big,16-24 ft.,Center(C),2,16
Versatile Big,16-24 ft.,Left Side Center(LC),6,17
Versatile Big,16-24 ft.,Left Side(L),4,7
Versatile Big,16-24 ft.,Right Side Center(RC),5,8
Versatile Big,16-24 ft.,Right Side(R),4,6
Versatile Big,24+ ft.,Center(C),76,214
Versatile Big,24+ ft.,Left Side Center(LC),64,164
Versatile Big,24+ ft.,Left Side(L),9,26
Versatile Big,24+ ft.,Right Side Center(RC),42,113
Versatile Big,24+ ft.,Right Side(R),9,25
Versatile Big,8-16 ft.,Center(C),75,132
Versatile Big,8-16 ft.,Left Side(L),30,77
Versatile Big,8-16 ft.,Right Side(R),16,38
Versatile Big,Back Court Shot,Back Court(BC),0,1
Versatile Big,Less Than 8 ft.,Center(C),415,672
