role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Post Scorer,24+ ft.,Center(C),188,565
Post Scorer,24+ ft.,Left Side Center(LC),212,639
Post Scorer,24+ ft.,Left Side(L),132,347
Post Scorer,24+ ft.,Right Side Center(RC),214,698
Post Scorer,24+ ft.,Right Side(R),142,352
Post Scorer,8-16 ft.,Center(C),924,2151
Post Scorer,8-16 ft.,Left Side(L),1521,3952
Post Scorer,8-16 ft.,Right Side(R),1383,3465
Post Scorer,Back Court Shot,Back Court(BC),0,71
Post Scorer,Less Than 8 ft.,Center(C),16041,28143
Primary Ball Handler,16-24 ft.,Center(C),474,1157
Primary Ball Handler,16-24 ft.,Left Side Center(LC),508,1289
Primary Ball Handler,16-24 ft.,Left Side(L),350,838
Primary Ball Handler,16-24 ft.,Right Side Center(RC),681,1623
Primary Ball Handler,16-24 ft.,Right Side(R),255,695
Primary Ball Handler,24+ ft.,Center(C),470,1437
Primary Ball Handler,24+ ft.,Left Side Center(LC),840,2363
Primary Ball Handler,24+ ft.,Left Side(L),287,681
Primary Ball Handler,24+ ft.,Right Side Center(RC),807,2249
Primary Ball Handler,24+ ft.,Right Side(R),233,616
Primary Ball Handler,8-16 ft.,Center(C),390,928
Primary Ball Handler,8-16 ft.,Left Side(L),421,1011
Primary Ball Handler,8-16 ft.,Right Side(R),427,1102
Primary Ball Handler,Back Court Shot,Back Court(BC),3,108
Primary Ball Handler,Less Than 8 ft.,Center(C),4717,8978
Roll + Cut Big,16-24 ft.,Center(C),53,126
Roll + Cut Big,16-24 ft.,Left Side Center(LC),57,119
Roll + Cut Big,16-24 ft.,Left Side(L),33,91
Roll + Cut Big,16-24 ft.,Right Side Center(RC),51,139
Roll + Cut Big,16-24 ft.,Right Side(R),25,74
Roll + Cut Big,24+ ft.,Center(C),2,6
Roll + Cut Big,24+ ft.,Left Side Center(LC),0,4
Roll + Cut Big,24+ ft.,Left Side(L),0,1
Roll + Cut Big,24+ ft.,Right Side Center(RC),0,1
Roll + Cut Big,24+ ft.,Right Side(R),0,2
Roll + Cut Big,8-16 ft.,Center(C),102,215
Roll + Cut Big,8-16 ft.,Left Side(L),131,323
Roll + Cut Big,8-16 ft.,Right Side(R),91,286
Roll + Cut Big,Back Court Shot,Back Court(BC),0,7
Roll + Cut Big,Less Than 8 ft.,Center(C),2553,4215
Secondary Ball Handler,16-24 ft.,Center(C),329,845
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),411,1008
Secondary Ball Handler,16-24 ft.,Left Side(L),440,1049
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),556,1377
Secondary Ball Handler,16-24 ft.,Right Side(R),448,1093
Secondary Ball Handler,24+ ft.,Center(C),297,934
Secondary Ball Handler,24+ ft.,Left Side Center(LC),591,1625
Secondary Ball Handler,24+ ft.,Left Side(L),348,881
Secondary Ball Handler,24+ ft.,Right Side Center(RC),594,1709
Secondary Ball Handler,24+ ft.,Right Side(R),336,805
Secondary Ball Handler,8-16 ft.,Center(C),338,833
Secondary Ball Handler,8-16 ft.,Left Side(L),405,1019
Secondary Ball Handler,8-16 ft.,Right Side(R),465,1106
Secondary Ball Handler,Back Court Shot,Back Court(BC),1,71
Secondary Ball Handler,Less Than 8 ft.,Center(C),3100,5529
Shot Creator,16-24 ft.,Center(C),830,2046
Shot Creator,16-24 ft.,Left Side Center(LC),935,2444
Shot Creator,16-24 ft.,Left Side(L),780,1894
Shot Creator,16-24 ft.,Right Side Center(RC),1192,2998
Shot Creator,16-24 ft.,Right Side(R),728,1805
Shot Creator,24+ ft.,Center(C),686,2089
Shot Creator,24+ ft.,Left Side Center(LC),1234,3530
Shot Creator,24+ ft.,Left Side(L),413,1181
Shot Creator,24+ ft.,Right Side Center(RC),1168,3391
Shot Creator,24+ ft.,Right Side(R),364,936
Shot Creator,8-16 ft.,Center(C),1035,2446
Shot Creator,8-16 ft.,Left Side(L),1087,2695
Shot Creator,8-16 ft.,Right Side(R),1094,2769
Shot Creator,Back Court Shot,Back Court(BC),10,203
Shot Creator,Less Than 8 ft.,Center(C),9784,18131
Stationary Shooter,16-24 ft.,Center(C),179,519
Stationary Shooter,16-24 ft.,Left Side Center(LC),271,722
Stationary Shooter,16-24 ft.,Left Side(L),361,955
Stationary Shooter,16-24 ft.,Right Side Center(RC),380,941
Stationary Shooter,16-24 ft.,Right Side(R),320,852
Stationary Shooter,24+ ft.,Center(C),398,1123
Stationary Shooter,24+ ft.,Left Side Center(LC),1047,2872
Stationary Shooter,24+ ft.,Left Side(L),864,2179
Stationary Shooter,24+ ft.,Right Side Center(RC),1060,2732
Stationary Shooter,24+ ft.,Right Side(R),797,1995
Stationary Shooter,8-16 ft.,Center(C),187,546
Stationary Shooter,8-16 ft.,Left Side(L),254,721
Stationary Shooter,8-16 ft.,Right Side(R),258,685
Stationary Shooter,Back Court Shot,Back Court(BC),1,63
Stationary Shooter,Less Than 8 ft.,Center(C),3011,5388
Stretch Big,16-24 ft.,Center(C),248,578
Stretch Big,16-24 ft.,Left Side Center(LC),189,494
Stretch Big,16-24 ft.,Left Side(L),203,480
Stretch Big,16-24 ft.,Right Side Center(RC),236,580
Stretch Big,16-24 ft.,Right Side(R),178,431
Stretch Big,24+ ft.,Center(C),74,230
Stretch Big,24+ ft.,Left Side Center(LC),100,309
Stretch Big,24+ ft.,Left Side(L),21,50
Stretch Big,24+ ft.,Right Side Center(RC),90,269
Stretch Big,24+ ft.,Right Side(R),30,74
Stretch Big,8-16 ft.,Center(C),127,284
Stretch Big,8-16 ft.,Left Side(L),155,439
Stretch Big,8-16 ft.,Right Side(R),170,467
Stretch Big,Back Court Shot,Back Court(BC),0,8
Stretch Big,Less Than 8 ft.,Center(C),1521,2759
