role,SHOT_ZONE_RANGE,SHOT_ZONE_AREA,FGM,FGA
Primary Ball Handler,24+ ft.,Center(C),890,2512
Primary Ball Handler,24+ ft.,Left Side Center(LC),1349,3572
Primary Ball Handler,24+ ft.,Left Side(L),429,1003
Primary Ball Handler,24+ ft.,Right Side Center(RC),1356,3505
Primary Ball Handler,24+ ft.,Right Side(R),353,846
Primary Ball Handler,8-16 ft.,Center(C),898,1922
Primary Ball Handler,8-16 ft.,Left Side(L),322,782
Primary Ball Handler,8-16 ft.,Right Side(R),344,814
Primary Ball Handler,Back Court Shot,Back Court(BC),0,65
Primary Ball Handler,Less Than 8 ft.,Center(C),3960,7464
Roll + Cut Big,16-24 ft.,Center(C),129,284
Roll + Cut Big,16-24 ft.,Left Side Center(LC),64,183
Roll + Cut Big,16-24 ft.,Left Side(L),13,65
Roll + Cut Big,16-24 ft.,Right Side Center(RC),62,164
Roll + Cut Big,16-24 ft.,Right Side(R),14,53
Roll + Cut Big,24+ ft.,Center(C),81,351
Roll + Cut Big,24+ ft.,Left Side Center(LC),66,224
Roll + Cut Big,24+ ft.,Left Side(L),89,288
Roll + Cut Big,24+ ft.,Right Side Center(RC),83,275
Roll + Cut Big,24+ ft.,Right Side(R),58,227
Roll + Cut Big,8-16 ft.,Center(C),634,1434
Roll + Cut Big,8-16 ft.,Left Side(L),205,482
Roll + Cut Big,8-16 ft.,Right Side(R),194,535
Roll + Cut Big,Back Court Shot,Back Court(BC),1,24
Roll + Cut Big,Less Than 8 ft.,Center(C),9590,14992
Secondary Ball Handler,16-24 ft.,Center(C),305,731
Secondary Ball Handler,16-24 ft.,Left Side Center(LC),239,619
Secondary Ball Handler,16-24 ft.,Left Side(L),79,204
Secondary Ball Handler,16-24 ft.,Right Side Center(RC),276,700
Secondary Ball Handler,16-24 ft.,Right Side(R),67,180
Secondary Ball Handler,24+ ft.,Center(C),892,2690
Secondary Ball Handler,24+ ft.,Left Side Center(LC),1525,4278
Secondary Ball Handler,24+ ft.,Left Side(L),573,1463
Secondary Ball Handler,24+ ft.,Right Side Center(RC),1336,3788
Secondary Ball Handler,24+ ft.,Right Side(R),474,1244
Secondary Ball Handler,8-16 ft.,Center(C),1072,2406
Secondary Ball Handler,8-16 ft.,Left Side(L),341,868
Secondary Ball Handler,8-16 ft.,Right Side(R),449,1070
Secondary Ball Handler,Back Court Shot,Back Court(BC),2,58
Secondary Ball Handler,Less Than 8 ft.,Center(C),5513,10458
Shot Creator,16-24 ft.,Center(C),286,642
Shot Creator,16-24 ft.,Left Side Center(LC),257,594
Shot Creator,16-24 ft.,Left Side(L),122,289
Shot Creator,16-24 ft.,Right Side Center(RC),324,737
Shot Creator,16-24 ft.,Right Side(R),104,260
Shot Creator,24+ ft.,Center(C),674,1760
Shot Creator,24+ ft.,Left Side Center(LC),857,2315
Shot Creator,24+ ft.,Left Side(L),189,489
Shot Creator,24+ ft.,Right Side Center(RC),813,2235
Shot Creator,24+ ft.,Right Side(R),193,478
Shot Creator,8-16 ft.,Center(C),894,1880
Shot Creator,8-16 ft.,Left Side(L),503,1150
Shot Creator,8-16 ft.,Right Side(R),587,1249
Shot Creator,Back Court Shot,Back Court(BC),0,34
Shot Creator,Less Than 8 ft.,Center(C),4755,8103
Slasher,16-24 ft.,Center(C),177,461
Slasher,16-24 ft.,Left Side Center(LC),145,405
Slasher,16-24 ft.,Left Side(L),52,137
Slasher,16-24 ft.,Right Side Center(RC),155,342
Slasher,16-24 ft.,Right Side(R),44,102
Slasher,24+ ft.,Center(C),254,802
Slasher,24+ ft.,Left Side Center(LC),368,1049
Slasher,24+ ft.,Left Side(L),128,383
Slasher,24+ ft.,Right Side Center(RC),312,896
Slasher,24+ ft.,Right Side(R),126,334
Slasher,8-16 ft.,Center(C),686,1581
Slasher,8-16 ft.,Left Side(L),325,750
Slasher,8-16 ft.,Right Side(R),294,709
Slasher,Back Court Shot,Back Court(BC),2,14
Slasher,Less Than 8 ft.,Center(C),4525,8008
Stationary Shooter,16-24 ft.,Center(C),133,341
Stationary Shooter,16-24 ft.,Left Side Center(LC),99,297
Stationary Shooter,16-24 ft.,Left Side(L),78,182
Stationary Shooter,16-24 ft.,Right Side Center(RC),126,331
Stationary Shooter,16-24 ft.,Right Side(R),64,172
Stationary Shooter,24+ ft.,Center(C),543,1601
Stationary Shooter,24+ ft.,Left Side Center(LC),1126,3173
Stationary Shooter,24+ ft.,Left Side(L),904,2312
Stationary Shooter,24+ ft.,Right Side Center(RC),1143,3195
Stationary Shooter,24+ ft.,Right Side(R),798,2089
Stationary Shooter,8-16 ft.,Center(C),420,1010
Stationary Shooter,8-16 ft.,Left Side(L),200,537
Stationary Shooter,8-16 ft.,Right Side(R),208,550
Stationary Shooter,Back Court Shot,Back Court(BC),2,58
Stationary Shooter,Less Than 8 ft.,Center(C),4310,7620
Stretch Big,16-24 ft.,Center(C),82,209
Stretch Big,16-24 ft.,Left Side Center(LC),43,149
Stretch Big,16-24 ft.,Left Side(L),46,116
Stretch Big,16-24 ft.,Right Side Center(RC),71,174
Stretch Big,16-24 ft.,Right Side(R),45,109
Stretch Big,24+ ft.,Center(C),643,1881
Stretch Big,24+ ft.,Left Side Center(LC),851,2526
Stretch Big,24+ ft.,Left Side(L),417,1152
Stretch Big,24+ ft.,Right Side Center(RC),790,2310
Stretch Big,24+ ft.,Right Side(R),428,1217
Stretch Big,8-16 ft.,Center(C),356,801
Stretch Big,8-16 ft.,Left Side(L),148,444
Stretch Big,8-16 ft.,Right Side(R),189,457
Stretch Big,Back Court Shot,Back Court(BC),0,37
Stretch Big,Less Than 8 ft.,Center(C),5656,9263
Versatile Big,16-24 ft.,Center(C),128,296
Versatile Big,16-24 ft.,Left Side Center(LC),143,322
Versatile Big,16-24 ft.,Left Side(L),79,196
Versatile Big,16-24 ft.,Right Side Center(RC),105,244
Versatile Big,16-24 ft.,Right Side(R),60,166
Versatile Big,24+ ft.,Center(C),530,1320
Versatile Big,24+ ft.,Left Side Center(LC),450,1196
Versatile Big,24+ ft.,Left Side(L),106,267
Versatile Big,24+ ft.,Right Side Center(RC),296,792
Versatile Big,24+ ft.,Right Side(R),102,254
Versatile Big,8-16 ft.,Center(C),296,669
Versatile Big,8-16 ft.,Left Side(L),301,675
Versatile Big,8-16 ft.,Right Side(R),285,636
Versatile Big,Back Court Shot,Back Court(BC),0,7
Versatile Big,Less Than 8 ft.,Center(C),2208,3820
