GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,87,4,0.046
League Averages,Above the Break 3,Center(C),24+ ft.,6612,2187,0.331
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,12459,4408,0.354
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,12328,4400,0.357
League Averages,Backcourt,Back Court(BC),Back Court Shot,469,14,0.03
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,6057,2508,0.414
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,20341,7828,0.385
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,1894,693,0.366
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,2291,894,0.39
League Averages,Left Corner 3,Left Side(L),24+ ft.,6474,2535,0.392
League Averages,Mid-Range,Center(C),16-24 ft.,7754,3118,0.402
League Averages,Mid-Range,Center(C),8-16 ft.,1876,819,0.437
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,8820,3511,0.398
League Averages,Mid-Range,Left Side(L),16-24 ft.,8069,3236,0.401
League Averages,Mid-Range,Left Side(L),8-16 ft.,9026,3505,0.388
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,10446,4204,0.402
League Averages,Mid-Range,Right Side(R),16-24 ft.,7599,3137,0.413
League Averages,Mid-Range,Right Side(R),8-16 ft.,8360,3271,0.391
League Averages,Restricted Area,Center(C),Less Than 8 ft.,62928,39009,0.62
League Averages,Right Corner 3,Right Side(R),24+ ft.,5871,2332,0.397
