GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0049800003,36,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,1,7,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,175,-14,1,0,19990508,UTA,SAC
Shot Chart Detail,0049800003,52,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,1,5,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990508,UTA,SAC
Shot Chart Detail,0049800003,310,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,3,5,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990508,UTA,SAC
Shot Chart Detail,0049800003,317,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,3,4,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,-3,1,0,19990508,UTA,SAC
Shot Chart Detail,0049800011,20,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,1,9,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-83,199,1,1,19990510,UTA,SAC
Shot Chart Detail,0049800011,252,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,3,8,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19990510,UTA,SAC
Shot Chart Detail,0049800011,265,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,3,7,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-177,119,1,0,19990510,UTA,SAC
Shot Chart Detail,0049800011,280,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,3,5,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990510,UTA,SAC
Shot Chart Detail,0049800011,283,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,3,5,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,162,91,1,0,19990510,UTA,SAC
Shot Chart Detail,0049800011,321,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,3,2,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,25,199,1,0,19990510,UTA,SAC
Shot Chart Detail,0049800020,40,1505,Tariq Abdul-Wahad,1610612758,Sacramento Kings,1,7,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,19990512,SAC,UTA
