GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,116,5,0.043
League Averages,Above the Break 3,Center(C),24+ ft.,5091,1727,0.339
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,9506,3300,0.347
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,9469,3381,0.357
League Averages,Backcourt,Back Court(BC),Back Court Shot,298,13,0.044
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,5907,2353,0.398
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,19915,7109,0.357
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,2160,855,0.396
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,2081,811,0.39
League Averages,Left Corner 3,Left Side(L),24+ ft.,3993,1520,0.381
League Averages,Mid-Range,Center(C),16-24 ft.,5774,2350,0.407
League Averages,Mid-Range,Center(C),8-16 ft.,1667,673,0.404
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,8627,3463,0.401
League Averages,Mid-Range,Left Side(L),16-24 ft.,11007,4379,0.398
League Averages,Mid-Range,Left Side(L),8-16 ft.,14611,5526,0.378
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,9284,3743,0.403
League Averages,Mid-Range,Right Side(R),16-24 ft.,9721,3849,0.396
League Averages,Mid-Range,Right Side(R),8-16 ft.,11996,4434,0.37
League Averages,Restricted Area,Center(C),Less Than 8 ft.,56347,33814,0.6
League Averages,Right Corner 3,Right Side(R),24+ ft.,4092,1559,0.381
