GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,66,2,0.03
League Averages,Above the Break 3,Center(C),24+ ft.,7645,2636,0.345
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,13465,4683,0.348
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,13923,4998,0.359
League Averages,Backcourt,Back Court(BC),Back Court Shot,420,8,0.019
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,6463,2594,0.401
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,19058,7165,0.376
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,1800,767,0.426
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,1991,745,0.374
League Averages,Left Corner 3,Left Side(L),24+ ft.,7056,2726,0.386
League Averages,Mid-Range,Center(C),16-24 ft.,7525,2951,0.392
League Averages,Mid-Range,Center(C),8-16 ft.,1940,815,0.42
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,8495,3305,0.389
League Averages,Mid-Range,Left Side(L),16-24 ft.,6992,2823,0.404
League Averages,Mid-Range,Left Side(L),8-16 ft.,8359,3212,0.384
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,9371,3688,0.394
League Averages,Mid-Range,Right Side(R),16-24 ft.,6506,2517,0.387
League Averages,Mid-Range,Right Side(R),8-16 ft.,7895,3105,0.393
League Averages,Restricted Area,Center(C),Less Than 8 ft.,66135,39988,0.605
League Averages,Right Corner 3,Right Side(R),24+ ft.,6474,2547,0.393
