GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,4,2,0.5
League Averages,Above the Break 3,Center(C),24+ ft.,1059,400,0.378
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,1642,573,0.349
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1510,522,0.346
League Averages,Backcourt,Back Court(BC),Back Court Shot,66,1,0.015
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,946,434,0.459
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1666,725,0.435
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,166,73,0.44
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,201,81,0.403
League Averages,Left Corner 3,Left Side(L),24+ ft.,802,281,0.35
League Averages,Mid-Range,Center(C),16-24 ft.,219,86,0.393
League Averages,Mid-Range,Center(C),8-16 ft.,152,62,0.408
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,209,75,0.359
League Averages,Mid-Range,Left Side(L),16-24 ft.,126,49,0.389
League Averages,Mid-Range,Left Side(L),8-16 ft.,346,152,0.439
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,224,95,0.424
League Averages,Mid-Range,Right Side(R),16-24 ft.,86,30,0.349
League Averages,Mid-Range,Right Side(R),8-16 ft.,351,143,0.407
League Averages,Restricted Area,Center(C),Less Than 8 ft.,3688,2406,0.652
League Averages,Right Corner 3,Right Side(R),24+ ft.,757,289,0.382
