TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,OREB_PCT,OFF_RATING_RANK,EFG_PCT_RANK,OFF_RATING,E_OFF_RATING,DREB_PCT,PIE,DEF_RATING_RANK,PIE_RANK,REB_PCT_RANK,PACE_RANK,AST_TO,TM_TOV_PCT_RANK,TM_TOV_PCT,PACE,AST_TO_RANK,DREB_PCT_RANK,POSS,E_NET_RATING,PACE_PER40,TS_PCT_RANK,EFG_PCT,AST_PCT,NET_RATING,E_PACE,E_DEF_RATING,REB_PCT,NET_RATING_RANK,AST_RATIO,DEF_RATING,OREB_PCT_RANK,AST_RATIO_RANK,AST_PCT_RANK,TS_PCT,year,date
1610612738,Boston Celtics,1,1,0,1.0,48.0,34,78,0.436,8,18,0.444,16,20,0.8,7,32,39,20,15.0,13,5,4,25,0,92,10.0,1,1,1,1,1,3,4,2,1,5,1,7,8,3,7,5,7,1,4,1,3,3,5,1,4,2,0.205,4,1,97.9,97.0,0.702,0.543,2,4,6,3,1.33,4,0.16,94.0,4,5,94,8.7,78.33,3,0.487,0.588,10.6,93.8,88.3,0.462,2,16.3,87.2,7,2,5,0.53,2002,20020421
1610612742,Dallas Mavericks,1,1,0,1.0,48.0,37,84,0.44,7,23,0.304,20,23,0.87,4,35,39,17,9.0,7,10,2,21,0,101,7.0,1,1,1,1,1,1,2,1,3,1,5,3,5,2,8,3,7,6,1,6,1,1,2,1,1,4,0.146,2,2,102.0,101.9,0.632,0.584,4,3,8,1,1.89,1,0.091,98.5,2,7,99,7.1,82.08,1,0.482,0.459,6.1,99.1,94.8,0.41,4,13.8,95.9,8,6,8,0.537,2002,20020421
1610612765,Detroit Pistons,1,1,0,1.0,48.0,31,77,0.403,4,19,0.211,19,21,0.905,10,36,46,17,15.0,12,5,5,23,0,85,22.0,1,1,1,1,1,5,5,4,5,3,6,5,7,1,5,2,3,6,4,2,3,4,3,1,6,1,0.271,6,4,93.4,93.2,0.655,0.753,1,1,5,5,1.13,5,0.165,90.5,5,6,91,25.8,75.42,4,0.429,0.548,23.4,92.4,67.3,0.481,1,14.0,70.0,5,5,6,0.493,2002,20020421
1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,32,75,0.427,8,20,0.4,23,32,0.719,10,31,41,20,10.0,8,7,3,23,0,95,8.0,1,1,1,1,1,4,7,3,1,2,2,2,2,7,5,8,6,1,2,5,2,2,3,1,2,3,0.245,1,3,109.2,106.6,0.611,0.592,6,2,7,7,2.0,2,0.115,87.5,1,8,87,14.0,72.92,2,0.48,0.625,10.3,91.5,92.7,0.437,3,16.8,98.9,6,1,4,0.533,2002,20020421
1610612750,Minnesota Timberwolves,1,0,1,0.0,48.0,36,90,0.4,4,13,0.308,18,23,0.783,20,38,58,18,19.0,5,2,10,26,0,94,-7.0,1,5,5,5,1,2,1,5,5,6,4,6,5,4,1,1,1,5,7,7,8,8,8,1,3,5,0.368,5,5,95.9,94.8,0.854,0.416,7,6,1,1,0.95,7,0.194,98.5,7,1,98,-7.1,82.08,6,0.422,0.5,-6.1,99.1,101.9,0.59,5,13.1,102.0,2,7,7,0.469,2002,20020421
1610612755,Philadelphia 76ers,1,0,1,0.0,48.0,27,71,0.38,2,13,0.154,26,36,0.722,12,32,44,19,18.0,11,4,5,17,0,82,-10.0,1,5,5,5,1,7,8,6,7,6,8,1,1,6,3,5,4,3,6,3,6,4,1,1,7,7,0.298,7,7,87.2,88.3,0.795,0.457,5,5,3,3,1.06,6,0.191,94.0,6,2,94,-8.7,78.33,5,0.394,0.704,-10.6,93.8,97.0,0.538,7,15.0,97.9,4,3,1,0.472,2002,20020421
1610612757,Portland Trail Blazers,1,0,1,0.0,48.0,30,82,0.366,7,19,0.368,20,27,0.741,12,32,44,19,12.0,4,3,7,25,0,87,-8.0,1,5,5,5,1,6,3,7,3,3,3,3,3,5,3,5,4,3,3,8,7,7,5,1,5,6,0.389,3,6,98.9,92.7,0.755,0.408,8,7,2,7,1.58,3,0.136,87.5,3,3,88,-14.0,72.92,7,0.409,0.633,-10.3,91.5,106.6,0.563,6,15.0,109.2,1,3,3,0.463,2002,20020421
1610612761,Toronto Raptors,1,0,1,0.0,48.0,23,77,0.299,2,12,0.167,15,24,0.625,14,33,47,16,20.0,10,5,5,25,0,63,-22.0,1,5,5,5,1,8,5,8,7,8,7,8,4,8,2,4,2,8,8,4,3,4,5,1,8,8,0.345,8,8,70.0,67.3,0.729,0.247,3,8,4,5,0.8,8,0.222,90.5,8,4,90,-25.8,75.42,8,0.312,0.696,-23.4,92.4,93.2,0.519,8,12.8,93.4,3,8,2,0.36,2002,20020421
1610612738,Boston Celtics,1,1,0,1.0,48.0,33,72,0.458,7,19,0.368,20,23,0.87,6,37,43,22,15.0,7,4,6,17,0,93,8.0,1,1,1,1,1,2,4,1,1,1,2,3,3,1,4,1,2,1,4,4,3,3,1,3,3,1,0.214,2,1,102.2,102.1,0.696,0.594,1,1,3,3,1.47,4,0.165,91.0,3,4,91,9.5,75.83,1,0.507,0.667,8.8,91.5,92.6,0.49,1,18.0,93.4,4,1,1,0.566,2002,20020425
1610612747,Los Angeles Lakers,1,1,0,1.0,48.0,34,78,0.436,5,19,0.263,30,36,0.833,12,36,48,17,14.0,8,6,3,26,1,103,7.0,1,1,1,1,1,1,3,2,3,1,4,1,1,2,2,2,1,4,3,3,1,1,3,1,1,2,0.289,1,2,108.4,107.5,0.78,0.568,2,2,1,1,1.21,3,0.147,95.0,4,2,95,9.7,79.17,2,0.468,0.5,7.4,97.0,97.8,0.547,2,13.6,101.1,2,4,4,0.549,2002,20020425
