GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022300043,678,1630625,Dalano Banton,1610612738,Boston Celtics,4,0,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,14,1,0,20231124,ORL,BOS
Shot Chart Detail,0022300053,68,1630625,Dalano Banton,1610612738,Boston Celtics,1,6,7,Missed Shot,Pullup Jump shot,,Above the Break 3,Right Side Center(RC),24+ ft.,26,138,231,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,78,1630625,Dalano Banton,1610612738,Boston Celtics,1,5,23,Made Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,27,-107,255,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,81,1630625,Dalano Banton,1610612738,Boston Celtics,1,4,45,Made Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,23,-238,26,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,92,1630625,Dalano Banton,1610612738,Boston Celtics,1,4,13,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,24,238,63,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,105,1630625,Dalano Banton,1610612738,Boston Celtics,1,3,45,Made Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,28,-186,215,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,109,1630625,Dalano Banton,1610612738,Boston Celtics,1,3,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-140,236,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,118,1630625,Dalano Banton,1610612738,Boston Celtics,1,3,6,Made Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,24,-238,68,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,122,1630625,Dalano Banton,1610612738,Boston Celtics,1,2,16,Missed Shot,Jump Shot,,Above the Break 3,Center(C),24+ ft.,27,9,272,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,128,1630625,Dalano Banton,1610612738,Boston Celtics,1,1,33,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,28,131,256,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,136,1630625,Dalano Banton,1610612738,Boston Celtics,1,0,43,Missed Shot,Step Back Jump shot,,Mid-Range,Left Side Center(LC),16-24 ft.,22,-136,180,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,142,1630625,Dalano Banton,1610612738,Boston Celtics,1,0,2,Made Shot,Driving Floating Jump Shot,,Restricted Area,Center(C),Less Than 8 ft.,3,-2,38,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,214,1630625,Dalano Banton,1610612738,Boston Celtics,2,7,25,Made Shot,Cutting Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,-16,25,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,234,1630625,Dalano Banton,1610612738,Boston Celtics,2,6,11,Made Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,16,-159,26,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,478,1630625,Dalano Banton,1610612738,Boston Celtics,4,11,29,Missed Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,3,-22,23,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,483,1630625,Dalano Banton,1610612738,Boston Celtics,4,11,8,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,10,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,490,1630625,Dalano Banton,1610612738,Boston Celtics,4,10,37,Missed Shot,Jump Shot,,Above the Break 3,Center(C),24+ ft.,27,-62,270,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,493,1630625,Dalano Banton,1610612738,Boston Celtics,4,9,56,Missed Shot,Pullup Jump shot,,Above the Break 3,Center(C),24+ ft.,26,70,252,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,501,1630625,Dalano Banton,1610612738,Boston Celtics,4,9,34,Missed Shot,Fadeaway Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,18,103,148,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,507,1630625,Dalano Banton,1610612738,Boston Celtics,4,9,19,Missed Shot,Turnaround Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-29,47,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,511,1630625,Dalano Banton,1610612738,Boston Celtics,4,9,1,Made Shot,Running Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,7,10,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,515,1630625,Dalano Banton,1610612738,Boston Celtics,4,8,53,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,26,-153,211,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,517,1630625,Dalano Banton,1610612738,Boston Celtics,4,8,52,Made Shot,Tip Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,523,1630625,Dalano Banton,1610612738,Boston Celtics,4,8,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,17,1,1,20231128,BOS,CHI
Shot Chart Detail,0022300053,633,1630625,Dalano Banton,1610612738,Boston Celtics,4,1,32,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,28,-161,237,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,643,1630625,Dalano Banton,1610612738,Boston Celtics,4,0,54,Missed Shot,Turnaround Hook Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,9,-22,88,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300053,649,1630625,Dalano Banton,1610612738,Boston Celtics,4,0,10,Missed Shot,Step Back Jump shot,,Above the Break 3,Center(C),24+ ft.,26,27,262,1,0,20231128,BOS,CHI
Shot Chart Detail,0022300246,7,1630625,Dalano Banton,1610612738,Boston Celtics,1,11,43,Made Shot,Cutting Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,20,21,1,1,20231126,BOS,ATL
