GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,assisted,PLAYERS_ON
Shot Chart Detail,0042500161,9,203932,Aaron Gordon,1610612750,Denver Nuggets,1,11,26,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,27,1,0,20260418,DEN,MIN,425001619,340,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,19,1629661,Cameron Johnson,1610612750,Denver Nuggets,1,10,51,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,62,1,0,20260418,DEN,MIN,4250016119,690,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,24,1629661,Cameron Johnson,1610612750,Denver Nuggets,1,10,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,21,1,1,20260418,DEN,MIN,4250016124,760,0,1,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,28,1629661,Cameron Johnson,1610612750,Denver Nuggets,1,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-146,222,1,0,20260418,DEN,MIN,4250016128,960,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,32,1631128,Christian Braun,1610612750,Denver Nuggets,1,10,6,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,46,1,0,20260418,DEN,MIN,4250016132,1140,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,38,203932,Aaron Gordon,1610612750,Denver Nuggets,1,9,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,206,1,0,20260418,DEN,MIN,4250016138,1390,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,51,1629661,Cameron Johnson,1610612750,Denver Nuggets,1,8,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,104,243,1,1,20260418,DEN,MIN,4250016151,2010,0,1,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,62,203999,Nikola Jokić,1610612750,Denver Nuggets,1,8,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,85,253,1,0,20260418,DEN,MIN,4250016162,2340,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,66,203932,Aaron Gordon,1610612750,Denver Nuggets,1,7,47,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,35,1,0,20260418,DEN,MIN,4250016166,2530,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,80,1629661,Cameron Johnson,1610612750,Denver Nuggets,1,6,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,36,1,0,20260418,DEN,MIN,4250016180,3140,0,0,203497|1628978|1629675|1630162|1630183
Shot Chart Detail,0042500161,90,1627750,Jamal Murray,1610612750,Denver Nuggets,1,6,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-141,218,1,0,20260418,DEN,MIN,4250016190,3540,0,0,203497|1628978|1629675|1630162|1630183
Shot Chart Detail,0042500161,101,1627750,Jamal Murray,1610612750,Denver Nuggets,1,5,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-92,183,1,0,20260418,DEN,MIN,42500161101,3950,0,0,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,105,203999,Nikola Jokić,1610612750,Denver Nuggets,1,5,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,11,246,1,1,20260418,DEN,MIN,42500161105,4190,0,1,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,114,1631128,Christian Braun,1610612750,Denver Nuggets,1,4,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,52,1,1,20260418,DEN,MIN,42500161114,4750,0,1,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,118,1631128,Christian Braun,1610612750,Denver Nuggets,1,3,41,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,9,1,1,20260418,DEN,MIN,42500161118,4990,0,1,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,122,203501,Tim Hardaway Jr.,1610612750,Denver Nuggets,1,3,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,144,118,1,0,20260418,DEN,MIN,42500161122,5230,0,0,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,126,203501,Tim Hardaway Jr.,1610612750,Denver Nuggets,1,3,0,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20260418,DEN,MIN,42500161126,5400,0,1,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,130,1631128,Christian Braun,1610612750,Denver Nuggets,1,2,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-204,36,1,0,20260418,DEN,MIN,42500161130,5710,0,0,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,134,203501,Tim Hardaway Jr.,1610612750,Denver Nuggets,1,2,4,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,28,45,1,0,20260418,DEN,MIN,42500161134,5960,0,0,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,156,1631128,Christian Braun,1610612750,Denver Nuggets,1,3,21,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,0,20260418,DEN,MIN,42500161156,5190,0,0,203497|1629675|1630162|1630183|1630245
Shot Chart Detail,0042500161,174,203501,Tim Hardaway Jr.,1610612750,Denver Nuggets,1,0,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-172,210,1,0,20260418,DEN,MIN,42500161174,6780,0,0,201144|203937|1629675|1630245|1630538
Shot Chart Detail,0042500161,178,1628971,Bruce Brown,1610612750,Denver Nuggets,1,0,2,Missed Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,67,56,1,0,20260418,DEN,MIN,42500161178,7180,0,0,201144|203937|1629675|1630245|1630538
Shot Chart Detail,0042500161,188,1628971,Bruce Brown,1610612750,Denver Nuggets,2,11,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-2,251,1,1,20260418,DEN,MIN,42500161188,7350,0,1,201144|203497|1629675|1630245|1630538
Shot Chart Detail,0042500161,198,203501,Tim Hardaway Jr.,1610612750,Denver Nuggets,2,10,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,14,1,1,20260418,DEN,MIN,42500161198,8060,0,1,201144|203497|1629675|1630245|1630538
Shot Chart Detail,0042500161,203,1628971,Bruce Brown,1610612750,Denver Nuggets,2,10,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,35,165,1,0,20260418,DEN,MIN,42500161203,8300,0,0,201144|203497|1629675|1630245|1630538
Shot Chart Detail,0042500161,210,1627750,Jamal Murray,1610612750,Denver Nuggets,2,9,24,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-92,105,1,1,20260418,DEN,MIN,42500161210,8760,0,0,201144|203497|1629675|1630245|1630538
Shot Chart Detail,0042500161,213,1627750,Jamal Murray,1610612750,Denver Nuggets,2,8,44,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-56,252,1,0,20260418,DEN,MIN,42500161213,9160,0,0,201144|203497|1629675|1630245|1630538
Shot Chart Detail,0042500161,215,1628971,Bruce Brown,1610612750,Denver Nuggets,2,8,42,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,29,1,1,20260418,DEN,MIN,42500161215,9180,0,0,201144|203497|1629675|1630245|1630538
Shot Chart Detail,0042500161,229,1627750,Jamal Murray,1610612750,Denver Nuggets,2,8,16,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,82,143,1,1,20260418,DEN,MIN,42500161229,9440,0,0,201144|203497|203944|1628978|1630245
Shot Chart Detail,0042500161,257,1627750,Jamal Murray,1610612750,Denver Nuggets,2,6,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,230,115,1,0,20260418,DEN,MIN,42500161257,10390,0,0,203944|1628978|1629675|1630162|1630183
Shot Chart Detail,0042500161,260,1628971,Bruce Brown,1610612750,Denver Nuggets,2,6,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,17,1,0,20260418,DEN,MIN,42500161260,10660,0,0,203944|1628978|1629675|1630162|1630183
Shot Chart Detail,0042500161,269,1629661,Cameron Johnson,1610612750,Denver Nuggets,2,5,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,5,1,1,20260418,DEN,MIN,42500161269,10870,0,0,203944|1628978|1629675|1630162|1630183
Shot Chart Detail,0042500161,272,1629661,Cameron Johnson,1610612750,Denver Nuggets,2,5,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,255,1,1,20260418,DEN,MIN,42500161272,11170,0,1,203944|1628978|1629675|1630162|1630183
Shot Chart Detail,0042500161,292,203999,Nikola Jokić,1610612750,Denver Nuggets,2,4,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,119,234,1,1,20260418,DEN,MIN,42500161292,11870,0,1,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,304,1642461,Spencer Jones,1610612750,Denver Nuggets,2,2,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,185,1,1,20260418,DEN,MIN,42500161304,13030,0,1,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,316,1627750,Jamal Murray,1610612750,Denver Nuggets,2,1,32,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,136,142,1,1,20260418,DEN,MIN,42500161316,13480,0,0,203497|1628978|1630162|1630183|1630245
Shot Chart Detail,0042500161,325,1631128,Christian Braun,1610612750,Denver Nuggets,2,0,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,-16,1,1,20260418,DEN,MIN,42500161325,14190,0,1,203497|1628978|1630162|1630183|1630245
Shot Chart Detail,0042500161,329,203999,Nikola Jokić,1610612750,Denver Nuggets,2,0,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-98,157,1,0,20260418,DEN,MIN,42500161329,14390,0,0,203497|1628978|1630162|1630183|1630245
Shot Chart Detail,0042500161,341,203999,Nikola Jokić,1610612750,Denver Nuggets,3,11,46,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,2,83,1,0,20260418,DEN,MIN,42500161341,14540,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,343,203999,Nikola Jokić,1610612750,Denver Nuggets,3,11,42,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,10,1,1,20260418,DEN,MIN,42500161343,14580,0,1,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,347,1627750,Jamal Murray,1610612750,Denver Nuggets,3,11,16,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-59,259,1,0,20260418,DEN,MIN,42500161347,14840,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,355,1627750,Jamal Murray,1610612750,Denver Nuggets,3,10,38,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,0,1,1,20260418,DEN,MIN,42500161355,15220,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,359,203999,Nikola Jokić,1610612750,Denver Nuggets,3,10,4,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,21,1,1,20260418,DEN,MIN,42500161359,15560,0,1,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,366,203999,Nikola Jokić,1610612750,Denver Nuggets,3,9,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2,256,1,0,20260418,DEN,MIN,42500161366,15780,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,370,1627750,Jamal Murray,1610612750,Denver Nuggets,3,9,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-53,246,1,0,20260418,DEN,MIN,42500161370,16000,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,382,1627750,Jamal Murray,1610612750,Denver Nuggets,3,8,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,36,190,1,0,20260418,DEN,MIN,42500161382,16550,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,385,203999,Nikola Jokić,1610612750,Denver Nuggets,3,7,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,13,263,1,0,20260418,DEN,MIN,42500161385,16870,0,0,203497|203944|1628978|1630162|1630183
Shot Chart Detail,0042500161,389,203932,Aaron Gordon,1610612750,Denver Nuggets,3,7,32,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20260418,DEN,MIN,42500161389,17080,0,1,203497|203944|1628978|1630162|1630183
