,shot_description,shot_count,shot_makes,year,shot_group
6,Hook Shot,12412,6692,2000,POST_MOVES
7,No Shot,4,0,2000,NO_SHOT
8,Standard Dunk,16252,14866,2000,DUNKS
9,Standard Layup,57662,30718,2000,LAYUPS
10,Tip Shot,8586,4076,2000,TIP_SHOTS
0,2PT Jump Shot,184732,65506,2001,TWO_POINT_JUMPERS
1,2PT Running Jump Shot,9212,5714,2001,TWO_POINT_JUMPERS
2,2PT Turnaround Jump Shot,5658,3416,2001,TWO_POINT_JUMPERS
3,3PT Jump Shot,65000,22982,2001,THREE_POINT_JUMPERS
4,3PT Running Jump Shot,106,22,2001,THREE_POINT_JUMPERS
5,3PT Turnaround Jump Shot,10,4,2001,THREE_POINT_JUMPERS
6,Alley Oop Dunk,1320,1218,2001,DUNKS
7,Alley Oop Layup,492,366,2001,LAYUPS
8,Driving Dunk,1842,1742,2001,DUNKS
9,Driving Hook Shot,210,166,2001,POST_MOVES
10,Driving Layup,19274,13700,2001,LAYUPS
11,Finger Roll,1264,868,2001,LAYUPS
12,Hook Shot,9752,4980,2001,POST_MOVES
13,No Shot,6,2,2001,NO_SHOT
14,Reverse Dunk,316,302,2001,DUNKS
15,Reverse Layup,3334,2252,2001,LAYUPS
16,Running Hook Shot,890,592,2001,POST_MOVES
17,Standard Dunk,14076,12602,2001,DUNKS
18,Standard Layup,56780,28876,2001,LAYUPS
19,Tip Shot,8110,3816,2001,TIP_SHOTS
20,Turnaround Hook Shot,940,602,2001,POST_MOVES
0,2PT Fadeaway Jump Shot,4180,2548,2002,TWO_POINT_JUMPERS
1,2PT Jump Shot,172962,61018,2002,TWO_POINT_JUMPERS
2,2PT Running Jump Shot,8486,5398,2002,TWO_POINT_JUMPERS
3,2PT Turnaround Jump Shot,7880,4556,2002,TWO_POINT_JUMPERS
4,3PT Fadeaway Jump Shot,30,16,2002,THREE_POINT_JUMPERS
5,3PT Jump Shot,69850,24684,2002,THREE_POINT_JUMPERS
6,3PT Running Jump Shot,94,20,2002,THREE_POINT_JUMPERS
7,3PT Turnaround Jump Shot,26,18,2002,THREE_POINT_JUMPERS
8,Alley Oop Dunk,1490,1364,2002,DUNKS
9,Alley Oop Layup,780,554,2002,LAYUPS
10,Driving Dunk,1924,1802,2002,DUNKS
11,Driving Hook Shot,212,138,2002,POST_MOVES
12,Driving Layup,18720,13684,2002,LAYUPS
13,Finger Roll,1702,1228,2002,LAYUPS
14,Hook Shot,9440,4858,2002,POST_MOVES
15,Reverse Dunk,402,386,2002,DUNKS
16,Reverse Layup,4384,3036,2002,LAYUPS
17,Running Hook Shot,1000,656,2002,POST_MOVES
18,Specialty Dunk,742,690,2002,DUNKS
19,Standard Dunk,14088,12660,2002,DUNKS
20,Standard Layup,59144,28220,2002,LAYUPS
21,Tip Shot,8182,3912,2002,TIP_SHOTS
22,Turnaround Hook Shot,784,562,2002,POST_MOVES
0,2PT Fadeaway Jump Shot,4924,2788,2003,TWO_POINT_JUMPERS
1,2PT Jump Shot,168320,58530,2003,TWO_POINT_JUMPERS
2,2PT Running Jump Shot,9166,5554,2003,TWO_POINT_JUMPERS
3,2PT Turnaround Jump Shot,9036,5366,2003,TWO_POINT_JUMPERS
4,3PT Fadeaway Jump Shot,40,18,2003,THREE_POINT_JUMPERS
5,3PT Jump Shot,69468,24280,2003,THREE_POINT_JUMPERS
6,3PT Running Jump Shot,152,38,2003,THREE_POINT_JUMPERS
7,3PT Turnaround Jump Shot,32,6,2003,THREE_POINT_JUMPERS
8,Alley Oop Dunk,1660,1518,2003,DUNKS
9,Alley Oop Layup,770,520,2003,LAYUPS
10,Driving Dunk,1948,1824,2003,DUNKS
11,Driving Hook Shot,368,206,2003,POST_MOVES
12,Driving Layup,18166,13328,2003,LAYUPS
13,Finger Roll,2384,1702,2003,LAYUPS
14,Hook Shot,9184,4794,2003,POST_MOVES
15,Reverse Dunk,420,408,2003,DUNKS
16,Reverse Layup,4764,3222,2003,LAYUPS
17,Running Hook Shot,956,566,2003,POST_MOVES
18,Specialty Dunk,950,854,2003,DUNKS
19,Standard Dunk,13114,11906,2003,DUNKS
20,Standard Layup,59890,28088,2003,LAYUPS
21,Tip Shot,7622,3764,2003,TIP_SHOTS
22,Turnaround Hook Shot,884,594,2003,POST_MOVES
0,2PT Fadeaway Jump Shot,5122,2836,2004,TWO_POINT_JUMPERS
1,2PT Jump Shot,160908,56014,2004,TWO_POINT_JUMPERS
2,2PT Running Jump Shot,8478,4910,2004,TWO_POINT_JUMPERS
3,2PT Turnaround Jump Shot,8634,4870,2004,TWO_POINT_JUMPERS
4,3PT Fadeaway Jump Shot,70,32,2004,THREE_POINT_JUMPERS
5,3PT Jump Shot,70652,24566,2004,THREE_POINT_JUMPERS
6,3PT Running Jump Shot,150,20,2004,THREE_POINT_JUMPERS
7,3PT Turnaround Jump Shot,20,4,2004,THREE_POINT_JUMPERS
8,Alley Oop Dunk,1568,1428,2004,DUNKS
9,Alley Oop Layup,784,556,2004,LAYUPS
10,Driving Dunk,2016,1926,2004,DUNKS
11,Driving Hook Shot,420,260,2004,POST_MOVES
12,Driving Layup,18328,13456,2004,LAYUPS
13,Finger Roll,2600,1896,2004,LAYUPS
14,Hook Shot,9162,4520,2004,POST_MOVES
15,Reverse Dunk,410,384,2004,DUNKS
16,Reverse Layup,4738,3198,2004,LAYUPS
17,Running Hook Shot,1012,648,2004,POST_MOVES
18,Specialty Dunk,884,822,2004,DUNKS
19,Standard Dunk,12952,11702,2004,DUNKS
20,Standard Layup,62080,28164,2004,LAYUPS
21,Tip Shot,7894,3858,2004,TIP_SHOTS
22,Turnaround Hook Shot,724,440,2004,POST_MOVES
0,2PT Fadeaway Jump Shot,4778,2752,2005,TWO_POINT_JUMPERS
1,2PT Jump Shot,162510,58460,2005,TWO_POINT_JUMPERS
2,2PT Running Jump Shot,8326,4944,2005,TWO_POINT_JUMPERS
3,2PT Turnaround Jump Shot,8792,4884,2005,TWO_POINT_JUMPERS
4,3PT Fadeaway Jump Shot,68,42,2005,THREE_POINT_JUMPERS
5,3PT Jump Shot,77072,27400,2005,THREE_POINT_JUMPERS
6,3PT Running Jump Shot,156,34,2005,THREE_POINT_JUMPERS
7,3PT Turnaround Jump Shot,32,8,2005,THREE_POINT_JUMPERS
8,Alley Oop Dunk,1882,1718,2005,DUNKS
9,Alley Oop Layup,820,536,2005,LAYUPS
10,Driving Dunk,2288,2142,2005,DUNKS
11,Driving Hook Shot,288,184,2005,POST_MOVES
12,Driving Layup,19372,14758,2005,LAYUPS
13,Finger Roll,2492,1804,2005,LAYUPS
14,Hook Shot,9412,4654,2005,POST_MOVES
15,Reverse Dunk,482,454,2005,DUNKS
16,Reverse Layup,4850,3202,2005,LAYUPS
17,Running Hook Shot,1090,700,2005,POST_MOVES
18,Specialty Dunk,1342,1250,2005,DUNKS
19,Standard Dunk,14048,12740,2005,DUNKS
20,Standard Layup,66346,29880,2005,LAYUPS
21,Tip Shot,8050,3862,2005,TIP_SHOTS
22,Turnaround Hook Shot,756,462,2005,POST_MOVES
0,2PT Fadeaway Jump Shot,5468,3310,2006,TWO_POINT_JUMPERS
1,2PT Jump Shot,153796,55622,2006,TWO_POINT_JUMPERS
2,2PT Running Jump Shot,8376,5034,2006,TWO_POINT_JUMPERS
3,2PT Turnaround Jump Shot,8294,4720,2006,TWO_POINT_JUMPERS
4,3PT Fadeaway Jump Shot,134,68,2006,THREE_POINT_JUMPERS
5,3PT Jump Shot,78176,28020,2006,THREE_POINT_JUMPERS
6,3PT Running Jump Shot,162,30,2006,THREE_POINT_JUMPERS
7,3PT Turnaround Jump Shot,54,18,2006,THREE_POINT_JUMPERS
8,Alley Oop Dunk,2072,1922,2006,DUNKS
9,Alley Oop Layup,950,656,2006,LAYUPS
10,Driving Dunk,2460,2334,2006,DUNKS
11,Driving Hook Shot,406,282,2006,POST_MOVES
12,Driving Layup,22246,16674,2006,LAYUPS
13,Finger Roll,2492,1890,2006,LAYUPS
14,Hook Shot,10154,5026,2006,POST_MOVES
15,Reverse Dunk,398,362,2006,DUNKS
16,Reverse Layup,5342,3654,2006,LAYUPS
17,Running Hook Shot,1188,712,2006,POST_MOVES
18,Specialty Dunk,1162,1056,2006,DUNKS
19,Standard Dunk,12782,11592,2006,DUNKS
20,Standard Layup,64354,29196,2006,LAYUPS
21,Tip Shot,7132,3524,2006,TIP_SHOTS
22,Turnaround Hook Shot,1030,630,2006,POST_MOVES
0,2PT Fadeaway Jump Shot,5274,3214,2007,TWO_POINT_JUMPERS
1,2PT Jump Shot,150410,55186,2007,TWO_POINT_JUMPERS
2,2PT Running Jump Shot,8502,4994,2007,TWO_POINT_JUMPERS
3,2PT Turnaround Jump Shot,7540,4112,2007,TWO_POINT_JUMPERS
4,3PT Fadeaway Jump Shot,56,24,2007,THREE_POINT_JUMPERS
5,3PT Jump Shot,82950,29734,2007,THREE_POINT_JUMPERS
6,3PT Running Jump Shot,160,32,2007,THREE_POINT_JUMPERS
7,3PT Turnaround Jump Shot,44,18,2007,THREE_POINT_JUMPERS
8,Alley Oop Dunk,1836,1664,2007,DUNKS
9,Alley Oop Layup,1096,794,2007,LAYUPS
10,Driving Dunk,1954,1848,2007,DUNKS
11,Driving Hook Shot,436,258,2007,POST_MOVES
12,Driving Layup,21444,16144,2007,LAYUPS
13,Finger Roll,2764,2052,2007,LAYUPS
14,Hook Shot,10796,5462,2007,POST_MOVES
15,Reverse Dunk,406,380,2007,DUNKS
16,Reverse Layup,5660,3872,2007,LAYUPS
17,Running Hook Shot,1042,624,2007,POST_MOVES
18,Specialty Dunk,1122,1016,2007,DUNKS
19,Standard Dunk,12836,11734,2007,DUNKS
20,Standard Layup,67620,32356,2007,LAYUPS
21,Tip Shot,7172,3608,2007,TIP_SHOTS
22,Turnaround Hook Shot,1024,594,2007,POST_MOVES
0,2PT Driving Jump Shot,558,366,2008,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,5538,3138,2008,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,1800,1240,2008,FLOATING_SHOTS
3,2PT Jump Shot,144892,51566,2008,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,3278,2242,2008,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,8704,5022,2008,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,1298,808,2008,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,9860,5216,2008,TWO_POINT_JUMPERS
8,3PT Fadeaway Jump Shot,114,72,2008,THREE_POINT_JUMPERS
9,3PT Floating Jump Shot,10,6,2008,FLOATING_SHOTS
10,3PT Jump Shot,88232,31866,2008,THREE_POINT_JUMPERS
11,3PT Pullup Jump Shot,192,126,2008,THREE_POINT_JUMPERS
12,3PT Running Jump Shot,212,42,2008,THREE_POINT_JUMPERS
13,3PT Step Back Jump Shot,128,74,2008,THREE_POINT_JUMPERS
14,3PT Turnaround Jump Shot,40,14,2008,THREE_POINT_JUMPERS
15,Alley Oop Dunk,2350,2138,2008,DUNKS
16,Alley Oop Layup,1124,836,2008,LAYUPS
17,Driving Dunk,2948,2768,2008,DUNKS
18,Driving Hook Shot,394,212,2008,POST_MOVES
19,Driving Layup,22546,16762,2008,LAYUPS
20,Finger Roll,3320,2582,2008,LAYUPS
21,Hook Shot,9426,4642,2008,POST_MOVES
22,Putback Dunk,1306,1198,2008,DUNKS
23,Putback Layup,1556,1328,2008,LAYUPS
24,Reverse Dunk,458,418,2008,DUNKS
25,Reverse Layup,4888,3296,2008,LAYUPS
26,Running Hook Shot,1188,664,2008,POST_MOVES
27,Standard Dunk,13194,12000,2008,DUNKS
28,Standard Layup,63008,28548,2008,LAYUPS
29,Tip Shot,7222,3378,2008,TIP_SHOTS
30,Turnaround Hook Shot,1218,770,2008,POST_MOVES
0,2PT Driving Jump Shot,822,524,2009,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,6390,3440,2009,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,2508,1640,2009,FLOATING_SHOTS
3,2PT Jump Shot,135814,47524,2009,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,6004,4238,2009,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,8586,4608,2009,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,1790,1118,2009,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,9436,4842,2009,TWO_POINT_JUMPERS
8,3PT Fadeaway Jump Shot,112,52,2009,THREE_POINT_JUMPERS
9,3PT Jump Shot,87426,31652,2009,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,910,728,2009,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,194,20,2009,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,254,176,2009,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,42,10,2009,THREE_POINT_JUMPERS
14,Alley Oop Dunk,2180,1994,2009,DUNKS
15,Alley Oop Layup,1222,846,2009,LAYUPS
16,Driving Dunk,2774,2580,2009,DUNKS
17,Driving Hook Shot,430,246,2009,POST_MOVES
18,Driving Layup,24714,17720,2009,LAYUPS
19,Finger Roll,3282,2592,2009,LAYUPS
20,Hook Shot,8562,4222,2009,POST_MOVES
21,Putback Dunk,1622,1528,2009,DUNKS
22,Putback Layup,2084,1712,2009,LAYUPS
23,Reverse Dunk,438,400,2009,DUNKS
24,Reverse Layup,4532,3004,2009,LAYUPS
25,Running Hook Shot,1384,812,2009,POST_MOVES
26,Standard Dunk,13470,12220,2009,DUNKS
27,Standard Layup,62546,28028,2009,LAYUPS
28,Tip Shot,7306,3426,2009,TIP_SHOTS
29,Turnaround Hook Shot,1226,702,2009,POST_MOVES
0,2PT Driving Jump Shot,1168,618,2010,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,6458,3546,2010,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,3276,2060,2010,FLOATING_SHOTS
3,2PT Jump Shot,131862,45744,2010,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,7394,4966,2010,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,8402,4466,2010,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,2480,1506,2010,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,9316,4842,2010,TWO_POINT_JUMPERS
8,3PT Fadeaway Jump Shot,94,54,2010,THREE_POINT_JUMPERS
9,3PT Floating Jump Shot,12,4,2010,FLOATING_SHOTS
10,3PT Jump Shot,86734,30074,2010,THREE_POINT_JUMPERS
11,3PT Pullup Jump Shot,1522,1086,2010,THREE_POINT_JUMPERS
12,3PT Running Jump Shot,262,36,2010,THREE_POINT_JUMPERS
13,3PT Step Back Jump Shot,532,356,2010,THREE_POINT_JUMPERS
14,3PT Turnaround Jump Shot,52,16,2010,THREE_POINT_JUMPERS
15,Alley Oop Dunk,2196,1988,2010,DUNKS
16,Alley Oop Layup,1390,982,2010,LAYUPS
17,Driving Dunk,2750,2570,2010,DUNKS
18,Driving Hook Shot,458,262,2010,POST_MOVES
19,Driving Layup,26858,19074,2010,LAYUPS
20,Finger Roll,3272,2634,2010,LAYUPS
21,Hook Shot,9648,4954,2010,POST_MOVES
22,Putback Dunk,1542,1360,2010,DUNKS
23,Putback Layup,2476,2052,2010,LAYUPS
24,Reverse Dunk,390,362,2010,DUNKS
25,Reverse Layup,4906,3288,2010,LAYUPS
26,Running Hook Shot,1406,790,2010,POST_MOVES
27,Standard Dunk,12370,11290,2010,DUNKS
28,Standard Layup,62734,29606,2010,LAYUPS
29,Tip Shot,8618,4076,2010,TIP_SHOTS
30,Turnaround Hook Shot,1354,778,2010,POST_MOVES
0,2PT Driving Jump Shot,2718,1334,2011,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,6380,3282,2011,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,4144,2362,2011,FLOATING_SHOTS
3,2PT Jump Shot,139804,47364,2011,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,8290,5272,2011,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,8264,4234,2011,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,2662,1504,2011,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,9176,4648,2011,TWO_POINT_JUMPERS
8,3PT Driving Jump Shot,2,0,2011,THREE_POINT_JUMPERS
9,3PT Fadeaway Jump Shot,76,16,2011,THREE_POINT_JUMPERS
10,3PT Floating Jump Shot,4,0,2011,FLOATING_SHOTS
11,3PT Jump Shot,86416,30470,2011,THREE_POINT_JUMPERS
12,3PT Pullup Jump Shot,1318,896,2011,THREE_POINT_JUMPERS
13,3PT Running Jump Shot,226,30,2011,THREE_POINT_JUMPERS
14,3PT Step Back Jump Shot,488,334,2011,THREE_POINT_JUMPERS
15,3PT Turnaround Jump Shot,50,14,2011,THREE_POINT_JUMPERS
16,Alley Oop Dunk,2502,2296,2011,DUNKS
17,Alley Oop Layup,1578,1070,2011,LAYUPS
18,Driving Dunk,2704,2498,2011,DUNKS
19,Driving Hook Shot,540,306,2011,POST_MOVES
20,Driving Layup,24148,17068,2011,LAYUPS
21,Finger Roll,3092,2446,2011,LAYUPS
22,Hook Shot,9306,4456,2011,POST_MOVES
23,Putback Dunk,1604,1470,2011,DUNKS
24,Putback Layup,2620,2164,2011,LAYUPS
25,Reverse Dunk,382,368,2011,DUNKS
26,Reverse Layup,5008,3334,2011,LAYUPS
27,Running Hook Shot,1436,834,2011,POST_MOVES
28,Standard Dunk,12304,11182,2011,DUNKS
29,Standard Layup,52096,26920,2011,LAYUPS
30,Tip Shot,8434,4046,2011,TIP_SHOTS
31,Turnaround Hook Shot,1750,1008,2011,POST_MOVES
0,2PT Driving Jump Shot,2060,908,2012,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,5286,2616,2012,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,3706,2100,2012,FLOATING_SHOTS
3,2PT Jump Shot,108864,35430,2012,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,6784,4168,2012,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,6758,3346,2012,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,2292,1274,2012,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,7544,3596,2012,TWO_POINT_JUMPERS
8,3PT Fadeaway Jump Shot,100,34,2012,THREE_POINT_JUMPERS
9,3PT Floating Jump Shot,6,4,2012,FLOATING_SHOTS
10,3PT Jump Shot,70820,24244,2012,THREE_POINT_JUMPERS
11,3PT Pullup Jump Shot,1194,804,2012,THREE_POINT_JUMPERS
12,3PT Running Jump Shot,188,24,2012,THREE_POINT_JUMPERS
13,3PT Step Back Jump Shot,402,244,2012,THREE_POINT_JUMPERS
14,3PT Turnaround Jump Shot,48,12,2012,THREE_POINT_JUMPERS
15,Alley Oop Dunk,2082,1908,2012,DUNKS
16,Alley Oop Layup,1024,724,2012,LAYUPS
17,Driving Dunk,2226,2018,2012,DUNKS
18,Driving Hook Shot,472,244,2012,POST_MOVES
19,Driving Layup,18900,12862,2012,LAYUPS
20,Finger Roll,2724,2050,2012,LAYUPS
21,Hook Shot,7202,3542,2012,POST_MOVES
22,Putback Dunk,1342,1188,2012,DUNKS
23,Putback Layup,2206,1710,2012,LAYUPS
24,Reverse Dunk,280,254,2012,DUNKS
25,Reverse Layup,4006,2690,2012,LAYUPS
26,Running Hook Shot,1178,636,2012,POST_MOVES
27,Standard Dunk,10292,9280,2012,DUNKS
28,Standard Layup,44094,22620,2012,LAYUPS
29,Tip Shot,6824,3100,2012,TIP_SHOTS
30,Turnaround Hook Shot,1506,784,2012,POST_MOVES
0,2PT Driving Jump Shot,3292,1454,2013,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,5784,2970,2013,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,5252,2960,2013,FLOATING_SHOTS
3,2PT Jump Shot,124522,40188,2013,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,9444,5908,2013,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,7860,3890,2013,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,3586,1956,2013,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,9704,4596,2013,TWO_POINT_JUMPERS
8,3PT Driving Jump Shot,6,2,2013,THREE_POINT_JUMPERS
9,3PT Fadeaway Jump Shot,90,46,2013,THREE_POINT_JUMPERS
10,3PT Floating Jump Shot,14,2,2013,FLOATING_SHOTS
11,3PT Jump Shot,94460,33202,2013,THREE_POINT_JUMPERS
12,3PT Pullup Jump Shot,2374,1440,2013,THREE_POINT_JUMPERS
13,3PT Running Jump Shot,278,48,2013,THREE_POINT_JUMPERS
14,3PT Step Back Jump Shot,790,436,2013,THREE_POINT_JUMPERS
15,3PT Turnaround Jump Shot,76,24,2013,THREE_POINT_JUMPERS
16,Alley Oop Dunk,2646,2416,2013,DUNKS
17,Alley Oop Layup,1340,914,2013,LAYUPS
18,Driving Dunk,2930,2742,2013,DUNKS
19,Driving Hook Shot,834,456,2013,POST_MOVES
20,Driving Layup,24382,16526,2013,LAYUPS
21,Finger Roll,3392,2622,2013,LAYUPS
22,Hook Shot,9182,4612,2013,POST_MOVES
23,Putback Dunk,1606,1452,2013,DUNKS
24,Putback Layup,2932,2332,2013,LAYUPS
25,Reverse Dunk,392,348,2013,DUNKS
26,Reverse Layup,4802,3128,2013,LAYUPS
27,Running Hook Shot,1586,866,2013,POST_MOVES
28,Standard Dunk,13322,12096,2013,DUNKS
29,Standard Layup,56016,27950,2013,LAYUPS
30,Tip Shot,8330,3924,2013,TIP_SHOTS
31,Turnaround Hook Shot,1934,1044,2013,POST_MOVES
0,2PT Driving Jump Shot,3800,1720,2014,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,5402,2586,2014,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,5416,3032,2014,FLOATING_SHOTS
3,2PT Jump Shot,119550,38978,2014,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,10064,6154,2014,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,8678,4244,2014,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,4388,2310,2014,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,8946,4370,2014,TWO_POINT_JUMPERS
8,3PT Driving Jump Shot,6,0,2014,THREE_POINT_JUMPERS
9,3PT Fadeaway Jump Shot,112,52,2014,THREE_POINT_JUMPERS
10,3PT Floating Jump Shot,16,4,2014,FLOATING_SHOTS
11,3PT Jump Shot,100918,35654,2014,THREE_POINT_JUMPERS
12,3PT Pullup Jump Shot,3428,1792,2014,THREE_POINT_JUMPERS
13,3PT Running Jump Shot,260,34,2014,THREE_POINT_JUMPERS
14,3PT Step Back Jump Shot,1044,526,2014,THREE_POINT_JUMPERS
15,3PT Turnaround Jump Shot,82,20,2014,THREE_POINT_JUMPERS
16,Alley Oop Dunk,2658,2452,2014,DUNKS
17,Alley Oop Layup,1268,846,2014,LAYUPS
18,Driving Dunk,3268,3056,2014,DUNKS
19,Driving Hook Shot,720,432,2014,POST_MOVES
20,Driving Layup,26262,17964,2014,LAYUPS
21,Finger Roll,3582,2846,2014,LAYUPS
22,Hook Shot,10110,4994,2014,POST_MOVES
23,Putback Dunk,1498,1362,2014,DUNKS
24,Putback Layup,2676,2110,2014,LAYUPS
25,Reverse Dunk,362,330,2014,DUNKS
26,Reverse Layup,4654,3136,2014,LAYUPS
27,Running Hook Shot,1532,840,2014,POST_MOVES
28,Standard Dunk,11902,10876,2014,DUNKS
29,Standard Layup,54992,27612,2014,LAYUPS
30,Tip Shot,8484,3972,2014,TIP_SHOTS
31,Turnaround Hook Shot,2174,1228,2014,POST_MOVES
0,2PT Driving Jump Shot,4110,1952,2015,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,5206,2592,2015,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,6020,3338,2015,FLOATING_SHOTS
3,2PT Jump Shot,115484,37608,2015,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,10404,6180,2015,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,8420,4042,2015,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,4842,2404,2015,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,8990,4288,2015,TWO_POINT_JUMPERS
8,3PT Driving Jump Shot,6,2,2015,THREE_POINT_JUMPERS
9,3PT Fadeaway Jump Shot,136,62,2015,THREE_POINT_JUMPERS
10,3PT Floating Jump Shot,26,8,2015,FLOATING_SHOTS
11,3PT Jump Shot,104610,35858,2015,THREE_POINT_JUMPERS
12,3PT Pullup Jump Shot,3952,2012,2015,THREE_POINT_JUMPERS
13,3PT Running Jump Shot,250,36,2015,THREE_POINT_JUMPERS
14,3PT Step Back Jump Shot,1168,576,2015,THREE_POINT_JUMPERS
15,3PT Turnaround Jump Shot,90,34,2015,THREE_POINT_JUMPERS
16,Alley Oop Dunk,2772,2502,2015,DUNKS
17,Alley Oop Layup,1402,960,2015,LAYUPS
18,Driving Dunk,3146,2904,2015,DUNKS
19,Driving Hook Shot,770,410,2015,POST_MOVES
20,Driving Layup,26192,18050,2015,LAYUPS
21,Finger Roll,3888,3034,2015,LAYUPS
22,Hook Shot,10882,5206,2015,POST_MOVES
23,Putback Dunk,1504,1318,2015,DUNKS
24,Putback Layup,2706,2138,2015,LAYUPS
