PLAYER_NAME,PLAYER_ID,SIMILAR_1_NAME,SIMILAR_1_ID,SIMILAR_1_DISTANCE,SIMILAR_2_NAME,SIMILAR_2_ID,SIMILAR_2_DISTANCE,SIMILAR_3_NAME,SIMILAR_3_ID,SIMILAR_3_DISTANCE,SIMILAR_4_NAME,SIMILAR_4_ID,SIMILAR_4_DISTANCE,SIMILAR_5_NAME,SIMILAR_5_ID,SIMILAR_5_DISTANCE,OPPOSITE_1_NAME,OPPOSITE_1_ID,OPPOSITE_1_DISTANCE,OPPOSITE_2_NAME,OPPOSITE_2_ID,OPPOSITE_2_DISTANCE,OPPOSITE_3_NAME,OPPOSITE_3_ID,OPPOSITE_3_DISTANCE,OPPOSITE_4_NAME,OPPOSITE_4_ID,OPPOSITE_4_DISTANCE,OPPOSITE_5_NAME,OPPOSITE_5_ID,OPPOSITE_5_DISTANCE
AJ Green,1631260,Taelon Peter,1643007,0.9876340434089681,Gabe Vincent,1629216,1.5925562500478776,Taurean Prince,1627752,1.605531620297754,John Poulakidas,1642967,1.6125609043861158,Ben Sheppard,1641767,1.9642500433919061,Giannis Antetokounmpo,203507,33.727967239876094,Zach Edey,1641744,30.038356049963802,Shai Gilgeous-Alexander,1628983,29.877950007254366,Nikola Jokić,203999,29.516247794833166,Jalen Duren,1631105,28.84369381459494
Aaron Gordon,203932,Jaren Jackson Jr.,1628991,1.4848197894740758,Lauri Markkanen,1628374,1.5038341056462112,Trendon Watford,1630570,2.175901857303208,Bam Adebayo,1628389,2.1916623366267314,Scottie Barnes,1630567,2.263138583708566,Zach Edey,1641744,18.90650230506335,Nicolas Batum,201587,18.269889222906663,Shai Gilgeous-Alexander,1628983,18.269327670235192,Giannis Antetokounmpo,203507,18.16003765808074,Doug McDermott,203926,18.14532271731165
Aaron Holiday,1628988,Kam Jones,1642880,0.3610843196166527,Donte DiVincenzo,1628978,0.4305474814518797,Egor Dëmin,1642856,0.5883391006770531,Keaton Wallace,1630811,1.051855812622406,Miles McBride,1630540,1.1516661426257393,Giannis Antetokounmpo,203507,30.40582064953133,Zach Edey,1641744,29.559968989226014,Jalen Duren,1631105,27.125381222939957,Jonas Valančiūnas,202685,27.052109950627024,Nikola Jokić,203999,26.487802545133448
Aaron Nesmith,1630174,Terance Mann,1629611,0.26810924286608584,Corey Kispert,1630557,0.2765148510984535,Kris Dunn,1627739,0.4185532993634838,Cason Wallace,1641717,0.46523188188531794,Moses Moody,1630541,0.560266720592716,Giannis Antetokounmpo,203507,28.05913000808332,Zach Edey,1641744,25.943647764877117,Shai Gilgeous-Alexander,1628983,24.837370530766375,Nikola Jokić,203999,23.856340546390307,Jalen Duren,1631105,23.732734340910426
Aaron Wiggins,1630598,Marcus Smart,203935,0.41215030373817646,Tim Hardaway Jr.,203501,0.5279019983335307,Aaron Nesmith,1630174,0.6552472621682649,Terance Mann,1629611,0.7094374425847295,Corey Kispert,1630557,0.7454922080060293,Giannis Antetokounmpo,203507,27.76078214789102,Zach Edey,1641744,26.198792302492116,Shai Gilgeous-Alexander,1628983,24.29784656793232,Jalen Duren,1631105,23.77381702441221,Jonas Valančiūnas,202685,23.688475056360467
Ace Bailey,1642846,Keegan Murray,1631099,0.33766174214914385,Nikola Jović,1631107,0.44090796071235294,Craig Porter Jr.,1641854,0.5033064882655234,Noah Clowney,1641730,0.9335383454650198,Kevin Huerter,1628989,1.0035752719312316,Giannis Antetokounmpo,203507,26.771431276026615,Zach Edey,1641744,24.421529873997024,Shai Gilgeous-Alexander,1628983,24.153902328485295,Nikola Jokić,203999,22.478589742279407,Jalen Duren,1631105,22.154827122609174
Adem Bona,1641737,Dylan Cardwell,1642928,1.6232706313337006,Tony Bradley,1628396,1.985749389155082,Dwight Powell,203939,2.0766321170494395,Yves Missi,1642274,2.13707218196315,Kevon Looney,1626172,2.2365390883646725,Shai Gilgeous-Alexander,1628983,31.528754088404497,Trae Young,1629027,29.85379269722849,Luka Dončić,1629029,29.535655494737462,Ja Morant,1629630,28.379662950317172,James Harden,201935,28.260887423007887
Ajay Mitchell,1642349,Dylan Harper,1642844,0.29653669622854617,Paul George,202331,0.5537842536727019,Desmond Bane,1630217,0.8963313316210246,Norman Powell,1626181,0.9871555181996526,Brandon Miller,1641706,1.1014786961473144,Zach Edey,1641744,26.43255586145992,Mitchell Robinson,1629011,24.63795412500564,Ryan Kalkbrenner,1641750,23.00186782893604,Moussa Cisse,1630619,22.76642937929383,Giannis Antetokounmpo,203507,22.342610454746534
Al Horford,201143,Justin Champagnie,1630551,0.4345146849043275,Olivier-Maxence Prosper,1641765,0.6402458739472012,Leonard Miller,1631159,1.265350380407994,Kevin Love,201567,1.4010202096229476,Chaney Johnson,1643052,1.4034849125883508,Shai Gilgeous-Alexander,1628983,25.67066877500059,Giannis Antetokounmpo,203507,25.40918542899708,Luka Dončić,1629029,22.989463740128862,Trae Young,1629027,22.073796177765555,James Harden,201935,21.155885565786125
Alex Caruso,1627936,Caleb Martin,1628997,0.5205721763610485,Toumani Camara,1641739,0.6042871710945642,Harrison Barnes,203084,0.6626429824280182,Bryce McGowens,1631121,0.7193459001101422,Jordan Goodwin,1630692,0.9028486263024177,Giannis Antetokounmpo,203507,28.641768376526088,Shai Gilgeous-Alexander,1628983,26.23821060678094,Zach Edey,1641744,24.865573839021064,Nikola Jokić,203999,24.248703491732496,Jalen Duren,1631105,23.2868896039483
