,shot_description,shot_count,shot_makes,year,shot_group
27,Standard Dunk,460,414,2016,DUNKS
28,Standard Layup,2606,1284,2016,LAYUPS
29,Turnaround Hook Shot,402,186,2016,POST_MOVES
0,2PT Driving Jump Shot,108,76,2017,TWO_POINT_JUMPERS
1,2PT Fadeaway Jump Shot,452,228,2017,TWO_POINT_JUMPERS
2,2PT Floating Jump Shot,1244,682,2017,FLOATING_SHOTS
3,2PT Jump Shot,3534,950,2017,TWO_POINT_JUMPERS
4,2PT Pullup Jump Shot,1562,786,2017,TWO_POINT_JUMPERS
5,2PT Running Jump Shot,106,58,2017,TWO_POINT_JUMPERS
6,2PT Step Back Jump Shot,420,204,2017,TWO_POINT_JUMPERS
7,2PT Turnaround Jump Shot,864,386,2017,TWO_POINT_JUMPERS
8,3PT Fadeaway Jump Shot,18,8,2017,THREE_POINT_JUMPERS
9,3PT Floating Jump Shot,4,0,2017,FLOATING_SHOTS
10,3PT Jump Shot,7508,2498,2017,THREE_POINT_JUMPERS
11,3PT Pullup Jump Shot,1070,564,2017,THREE_POINT_JUMPERS
12,3PT Running Jump Shot,208,96,2017,THREE_POINT_JUMPERS
13,3PT Step Back Jump Shot,312,132,2017,THREE_POINT_JUMPERS
14,3PT Turnaround Jump Shot,18,2,2017,THREE_POINT_JUMPERS
15,Alley Oop Dunk,182,162,2017,DUNKS
16,Alley Oop Layup,116,88,2017,LAYUPS
17,Driving Dunk,254,226,2017,DUNKS
18,Driving Hook Shot,200,116,2017,POST_MOVES
19,Driving Layup,2022,1148,2017,LAYUPS
20,Finger Roll,900,660,2017,LAYUPS
21,Hook Shot,304,136,2017,POST_MOVES
22,No Shot,328,194,2017,NO_SHOT
23,Putback Dunk,68,62,2017,DUNKS
24,Putback Layup,746,430,2017,LAYUPS
25,Reverse Dunk,16,16,2017,DUNKS
26,Reverse Layup,218,134,2017,LAYUPS
27,Specialty Dunk,306,278,2017,DUNKS
28,Standard Dunk,486,434,2017,DUNKS
29,Standard Layup,2564,1264,2017,LAYUPS
30,Turnaround Hook Shot,268,142,2017,POST_MOVES
0,2PT Fadeaway Jump Shot,626,230,2018,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,1648,724,2018,FLOATING_SHOTS
2,2PT Jump Shot,1792,578,2018,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,2026,856,2018,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,64,42,2018,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,600,266,2018,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,1124,490,2018,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,50,20,2018,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,16,0,2018,FLOATING_SHOTS
9,3PT Jump Shot,7280,2540,2018,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,1678,596,2018,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,190,84,2018,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,558,196,2018,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,26,8,2018,THREE_POINT_JUMPERS
14,Alley Oop Dunk,262,246,2018,DUNKS
15,Alley Oop Layup,146,112,2018,LAYUPS
16,Driving Dunk,282,242,2018,DUNKS
17,Driving Hook Shot,236,96,2018,POST_MOVES
18,Driving Layup,2988,1442,2018,LAYUPS
19,Finger Roll,894,614,2018,LAYUPS
20,Hook Shot,350,152,2018,POST_MOVES
21,Putback Dunk,64,52,2018,DUNKS
22,Putback Layup,892,472,2018,LAYUPS
23,Reverse Dunk,20,18,2018,DUNKS
24,Reverse Layup,234,158,2018,LAYUPS
25,Specialty Dunk,504,482,2018,DUNKS
26,Standard Dunk,454,418,2018,DUNKS
27,Standard Layup,2254,1274,2018,LAYUPS
28,Turnaround Hook Shot,374,180,2018,POST_MOVES
0,2PT Fadeaway Jump Shot,700,292,2019,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,2246,922,2019,FLOATING_SHOTS
2,2PT Jump Shot,1598,600,2019,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,1958,892,2019,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,94,50,2019,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,570,220,2019,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,896,328,2019,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,60,36,2019,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,22,0,2019,FLOATING_SHOTS
9,3PT Jump Shot,8096,2614,2019,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,1512,612,2019,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,414,180,2019,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,634,264,2019,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,44,12,2019,THREE_POINT_JUMPERS
14,Alley Oop Dunk,190,164,2019,DUNKS
15,Alley Oop Layup,100,66,2019,LAYUPS
16,Driving Dunk,236,202,2019,DUNKS
17,Driving Hook Shot,314,136,2019,POST_MOVES
18,Driving Layup,2508,1122,2019,LAYUPS
19,Finger Roll,1174,810,2019,LAYUPS
20,Hook Shot,338,124,2019,POST_MOVES
21,Putback Dunk,32,32,2019,DUNKS
22,Putback Layup,1034,550,2019,LAYUPS
23,Reverse Dunk,4,4,2019,DUNKS
24,Reverse Layup,246,154,2019,LAYUPS
25,Specialty Dunk,510,462,2019,DUNKS
26,Standard Dunk,462,422,2019,DUNKS
27,Standard Layup,2164,1174,2019,LAYUPS
28,Turnaround Hook Shot,362,180,2019,POST_MOVES
0,2PT Fadeaway Jump Shot,418,156,2020,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,2288,1044,2020,FLOATING_SHOTS
2,2PT Jump Shot,1076,492,2020,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,1774,776,2020,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,36,18,2020,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,682,310,2020,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,942,404,2020,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,56,18,2020,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,8,0,2020,FLOATING_SHOTS
9,3PT Jump Shot,8796,3156,2020,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,1710,590,2020,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,454,184,2020,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,974,378,2020,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,46,10,2020,THREE_POINT_JUMPERS
14,Alley Oop Dunk,212,198,2020,DUNKS
15,Alley Oop Layup,126,74,2020,LAYUPS
16,Driving Dunk,244,186,2020,DUNKS
17,Driving Hook Shot,168,84,2020,POST_MOVES
18,Driving Layup,2692,1256,2020,LAYUPS
19,Finger Roll,1128,772,2020,LAYUPS
20,Hook Shot,218,92,2020,POST_MOVES
21,Putback Dunk,60,56,2020,DUNKS
22,Putback Layup,888,484,2020,LAYUPS
23,Reverse Dunk,22,20,2020,DUNKS
24,Reverse Layup,202,130,2020,LAYUPS
25,Specialty Dunk,480,436,2020,DUNKS
26,Standard Dunk,374,332,2020,DUNKS
27,Standard Layup,1898,1108,2020,LAYUPS
28,Turnaround Hook Shot,242,130,2020,POST_MOVES
0,2PT Fadeaway Jump Shot,716,314,2021,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,2574,1188,2021,FLOATING_SHOTS
2,2PT Jump Shot,1112,410,2021,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,2542,1152,2021,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,60,36,2021,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,706,334,2021,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,1126,514,2021,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,34,8,2021,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,10,2,2021,FLOATING_SHOTS
9,3PT Jump Shot,7704,2826,2021,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,2006,718,2021,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,698,258,2021,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,1186,422,2021,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,16,6,2021,THREE_POINT_JUMPERS
14,Alley Oop Dunk,336,302,2021,DUNKS
15,Alley Oop Layup,186,120,2021,LAYUPS
16,Driving Dunk,206,166,2021,DUNKS
17,Driving Hook Shot,168,66,2021,POST_MOVES
18,Driving Layup,2746,1286,2021,LAYUPS
19,Finger Roll,746,526,2021,LAYUPS
20,Hook Shot,264,122,2021,POST_MOVES
21,Putback Dunk,56,52,2021,DUNKS
22,Putback Layup,1074,588,2021,LAYUPS
23,Reverse Dunk,16,14,2021,DUNKS
24,Reverse Layup,202,122,2021,LAYUPS
25,Specialty Dunk,494,468,2021,DUNKS
26,Standard Dunk,402,370,2021,DUNKS
27,Standard Layup,1816,1090,2021,LAYUPS
28,Turnaround Hook Shot,340,178,2021,POST_MOVES
0,2PT Fadeaway Jump Shot,562,248,2022,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,2734,1130,2022,FLOATING_SHOTS
2,2PT Jump Shot,840,342,2022,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,2038,864,2022,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,126,58,2022,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,622,280,2022,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,1126,476,2022,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,40,14,2022,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,2,0,2022,FLOATING_SHOTS
9,3PT Jump Shot,8302,3030,2022,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,1726,580,2022,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,646,228,2022,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,1262,398,2022,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,28,10,2022,THREE_POINT_JUMPERS
14,Alley Oop Dunk,220,198,2022,DUNKS
15,Alley Oop Layup,134,90,2022,LAYUPS
16,Driving Dunk,246,222,2022,DUNKS
17,Driving Hook Shot,220,102,2022,POST_MOVES
18,Driving Layup,2544,1208,2022,LAYUPS
19,Finger Roll,1116,752,2022,LAYUPS
20,Hook Shot,158,80,2022,POST_MOVES
21,Putback Dunk,66,60,2022,DUNKS
22,Putback Layup,990,538,2022,LAYUPS
23,Reverse Dunk,8,8,2022,DUNKS
24,Reverse Layup,272,194,2022,LAYUPS
25,Specialty Dunk,486,430,2022,DUNKS
26,Standard Dunk,424,406,2022,DUNKS
27,Standard Layup,1948,1204,2022,LAYUPS
28,Turnaround Hook Shot,256,128,2022,POST_MOVES
0,2PT Fadeaway Jump Shot,738,310,2023,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,2554,1186,2023,FLOATING_SHOTS
2,2PT Jump Shot,770,378,2023,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,2110,956,2023,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,170,86,2023,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,658,290,2023,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,1182,498,2023,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,36,12,2023,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,10,0,2023,FLOATING_SHOTS
9,3PT Jump Shot,7302,2660,2023,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,2024,654,2023,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,1078,370,2023,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,1026,348,2023,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,48,2,2023,THREE_POINT_JUMPERS
14,Alley Oop Dunk,242,222,2023,DUNKS
15,Alley Oop Layup,112,72,2023,LAYUPS
16,Driving Dunk,202,174,2023,DUNKS
17,Driving Hook Shot,176,70,2023,POST_MOVES
18,Driving Layup,2784,1350,2023,LAYUPS
19,Finger Roll,1048,718,2023,LAYUPS
20,Hook Shot,214,94,2023,POST_MOVES
21,Putback Dunk,40,40,2023,DUNKS
22,Putback Layup,1052,516,2023,LAYUPS
23,Reverse Dunk,20,18,2023,DUNKS
24,Reverse Layup,270,182,2023,LAYUPS
25,Specialty Dunk,424,382,2023,DUNKS
26,Standard Dunk,520,492,2023,DUNKS
27,Standard Layup,2118,1254,2023,LAYUPS
28,Turnaround Hook Shot,374,166,2023,POST_MOVES
0,2PT Fadeaway Jump Shot,782,302,2024,TWO_POINT_JUMPERS
1,2PT Floating Jump Shot,2426,1102,2024,FLOATING_SHOTS
2,2PT Jump Shot,552,246,2024,TWO_POINT_JUMPERS
3,2PT Pullup Jump Shot,1688,796,2024,TWO_POINT_JUMPERS
4,2PT Running Jump Shot,82,48,2024,TWO_POINT_JUMPERS
5,2PT Step Back Jump Shot,726,340,2024,TWO_POINT_JUMPERS
6,2PT Turnaround Jump Shot,1110,512,2024,TWO_POINT_JUMPERS
7,3PT Fadeaway Jump Shot,66,12,2024,THREE_POINT_JUMPERS
8,3PT Floating Jump Shot,26,0,2024,FLOATING_SHOTS
9,3PT Jump Shot,6846,2438,2024,THREE_POINT_JUMPERS
10,3PT Pullup Jump Shot,1714,552,2024,THREE_POINT_JUMPERS
11,3PT Running Jump Shot,948,374,2024,THREE_POINT_JUMPERS
12,3PT Step Back Jump Shot,1342,464,2024,THREE_POINT_JUMPERS
13,3PT Turnaround Jump Shot,10,4,2024,THREE_POINT_JUMPERS
14,Alley Oop Dunk,276,244,2024,DUNKS
15,Alley Oop Layup,64,44,2024,LAYUPS
16,Driving Dunk,286,224,2024,DUNKS
17,Driving Hook Shot,224,94,2024,POST_MOVES
18,Driving Layup,2856,1398,2024,LAYUPS
19,Finger Roll,1140,740,2024,LAYUPS
20,Hook Shot,198,82,2024,POST_MOVES
21,Putback Dunk,66,54,2024,DUNKS
22,Putback Layup,924,474,2024,LAYUPS
23,Reverse Dunk,20,12,2024,DUNKS
24,Reverse Layup,142,82,2024,LAYUPS
25,Specialty Dunk,536,470,2024,DUNKS
26,Standard Dunk,450,412,2024,DUNKS
27,Standard Layup,1876,1110,2024,LAYUPS
28,Turnaround Hook Shot,304,168,2024,POST_MOVES
