GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,22500087,22,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,10,19,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-9,32,1,1,20251022,0,UTA,LAC
Shot Chart Detail,22500087,63,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,6,19,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,36,1,1,20251022,1,UTA,LAC
Shot Chart Detail,22500087,80,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,5,18,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-60,95,1,0,20251022,0,UTA,LAC
Shot Chart Detail,22500087,259,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,5,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,29,1,1,20251022,1,UTA,LAC
Shot Chart Detail,22500087,269,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,4,36,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-44,23,1,1,20251022,0,UTA,LAC
Shot Chart Detail,22500087,289,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,2,51,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20251022,0,UTA,LAC
Shot Chart Detail,22500087,298,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,2,13,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-70,44,1,1,20251022,1,UTA,LAC
Shot Chart Detail,22500087,311,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,1,11,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-33,60,1,0,20251022,0,UTA,LAC
Shot Chart Detail,22500087,316,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,0,50,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,42,1,0,20251022,0,UTA,LAC
Shot Chart Detail,22500087,383,1627826.0,Ivica Zubac,1610612746,LA Clippers,3,7,30,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-61,35,1,0,20251022,0,UTA,LAC
Shot Chart Detail,22500087,390,1627826.0,Ivica Zubac,1610612746,LA Clippers,3,6,53,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,1,20251022,1,UTA,LAC
Shot Chart Detail,22500087,465,1627826.0,Ivica Zubac,1610612746,LA Clippers,3,2,16,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-28,51,1,1,20251022,1,UTA,LAC
Shot Chart Detail,22500087,499,1627826.0,Ivica Zubac,1610612746,LA Clippers,3,0,0,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20251022,0,UTA,LAC
Shot Chart Detail,22500099,54,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,6,58,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-31,37,1,0,20251024,0,LAC,PHX
Shot Chart Detail,22500099,58,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,6,26,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-17,65,1,0,20251024,0,LAC,PHX
Shot Chart Detail,22500099,263,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,4,48,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,20,1,1,20251024,1,LAC,PHX
Shot Chart Detail,22500099,285,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,3,35,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,8,59,1,1,20251024,0,LAC,PHX
Shot Chart Detail,22500099,290,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,3,22,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-17,42,1,1,20251024,1,LAC,PHX
Shot Chart Detail,22500112,14,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,11,11,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,13,1,0,20251026,0,LAC,POR
Shot Chart Detail,22500112,21,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,10,1,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,89,1,1,20251026,1,LAC,POR
Shot Chart Detail,22500112,47,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,7,58,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20251026,0,LAC,POR
Shot Chart Detail,22500112,91,1627826.0,Ivica Zubac,1610612746,LA Clippers,1,4,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,25,1,1,20251026,1,LAC,POR
Shot Chart Detail,22500112,304,1627826.0,Ivica Zubac,1610612746,LA Clippers,2,5,4,Made Shot,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,38,1,1,20251026,1,LAC,POR
