GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,6,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,304,84,0.276
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,512,158,0.309
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,503,171,0.34
League Averages,Backcourt,Back Court(BC),Back Court Shot,18,0,0.0
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,236,91,0.386
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1142,426,0.373
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,88,27,0.307
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,101,35,0.347
League Averages,Left Corner 3,Left Side(L),24+ ft.,227,74,0.326
League Averages,Mid-Range,Center(C),16-24 ft.,316,127,0.402
League Averages,Mid-Range,Center(C),8-16 ft.,110,48,0.436
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,348,128,0.368
League Averages,Mid-Range,Left Side(L),16-24 ft.,488,184,0.377
League Averages,Mid-Range,Left Side(L),8-16 ft.,879,328,0.373
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,342,149,0.436
League Averages,Mid-Range,Right Side(R),16-24 ft.,447,159,0.356
League Averages,Mid-Range,Right Side(R),8-16 ft.,720,261,0.363
League Averages,Restricted Area,Center(C),Less Than 8 ft.,2828,1651,0.584
League Averages,Right Corner 3,Right Side(R),24+ ft.,242,92,0.38
