GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,assisted,HTM,VTM
Shot Chart Detail,41200171,58,101108,Chris Paul,1610612746,Los Angeles Clippers,1,5,10,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,42,1,1,20130420,0,LAC,MEM
Shot Chart Detail,41200171,112,101108,Chris Paul,1610612746,Los Angeles Clippers,1,0,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-134,238,1,1,20130420,0,LAC,MEM
Shot Chart Detail,41200171,259,101108,Chris Paul,1610612746,Los Angeles Clippers,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,88,143,1,0,20130420,0,LAC,MEM
Shot Chart Detail,41200171,265,101108,Chris Paul,1610612746,Los Angeles Clippers,3,11,37,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,10,127,1,1,20130420,0,LAC,MEM
Shot Chart Detail,41200171,267,101108,Chris Paul,1610612746,Los Angeles Clippers,3,11,4,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,151,7,1,1,20130420,0,LAC,MEM
Shot Chart Detail,41200171,272,101108,Chris Paul,1610612746,Los Angeles Clippers,3,9,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,201,1,1,20130420,0,LAC,MEM
Shot Chart Detail,41200171,293,101108,Chris Paul,1610612746,Los Angeles Clippers,3,7,8,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,29,37,1,1,20130420,0,LAC,MEM
Shot Chart Detail,41200171,297,101108,Chris Paul,1610612746,Los Angeles Clippers,3,6,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-157,148,1,0,20130420,0,LAC,MEM
Shot Chart Detail,41200171,315,101108,Chris Paul,1610612746,Los Angeles Clippers,3,4,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,124,276,1,0,20130420,0,LAC,MEM
Shot Chart Detail,41200171,351,101108,Chris Paul,1610612746,Los Angeles Clippers,3,0,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,47,157,1,0,20130420,0,LAC,MEM
Shot Chart Detail,41200171,513,101108,Chris Paul,1610612746,Los Angeles Clippers,4,2,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-41,263,1,1,20130420,0,LAC,MEM
Shot Chart Detail,41200172,16,101108,Chris Paul,1610612746,Los Angeles Clippers,1,10,33,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,65,115,1,0,20130422,0,LAC,MEM
