PLAYER_ID,PLAYER_NAME,SHOT_ID,GRID_TYPE,GAME_ID,GAME_EVENT_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYERS_ON,assisted
1719,Bonzi Wells,401001615,Shot Chart Detail,40100161,5,1610612757,Portland Trail Blazers,1,11,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,199,-19,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
937,Scottie Pippen,401001617,Shot Chart Detail,40100161,7,1610612757,Portland Trail Blazers,1,11,31,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,13,129,26,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
739,Rasheed Wallace,401001619,Shot Chart Detail,40100161,9,1610612757,Portland Trail Blazers,1,11,24,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,22,228,-2,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
1719,Bonzi Wells,4010016110,Shot Chart Detail,40100161,10,1610612757,Portland Trail Blazers,1,11,22,Missed Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
905,Dale Davis,4010016113,Shot Chart Detail,40100161,13,1610612757,Portland Trail Blazers,1,11,15,Missed Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,17,-54,167,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
739,Rasheed Wallace,4010016117,Shot Chart Detail,40100161,17,1610612757,Portland Trail Blazers,1,10,55,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,9,-42,82,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
739,Rasheed Wallace,4010016118,Shot Chart Detail,40100161,18,1610612757,Portland Trail Blazers,1,10,51,Missed Shot,Tip Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
757,Damon Stoudamire,4010016121,Shot Chart Detail,40100161,21,1610612757,Portland Trail Blazers,1,10,47,Made Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,24,-90,230,1,1,20020421,LAL,POR,|1719|739|757|905|937,1
1719,Bonzi Wells,4010016123,Shot Chart Detail,40100161,23,1610612757,Portland Trail Blazers,1,10,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-176,47,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
1719,Bonzi Wells,4010016127,Shot Chart Detail,40100161,27,1610612757,Portland Trail Blazers,1,9,51,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020421,LAL,POR,|1719|739|757|905|937,1
905,Dale Davis,4010016134,Shot Chart Detail,40100161,34,1610612757,Portland Trail Blazers,1,9,5,Made Shot,Slam Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020421,LAL,POR,|1719|739|757|905|937,1
757,Damon Stoudamire,4010016137,Shot Chart Detail,40100161,37,1610612757,Portland Trail Blazers,1,8,28,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,18,-63,179,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
1719,Bonzi Wells,4010016140,Shot Chart Detail,40100161,40,1610612757,Portland Trail Blazers,1,8,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,129,127,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
1719,Bonzi Wells,4010016147,Shot Chart Detail,40100161,47,1610612757,Portland Trail Blazers,1,7,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020421,LAL,POR,|1719|739|757|905|937,0
739,Rasheed Wallace,4010016156,Shot Chart Detail,40100161,56,1610612757,Portland Trail Blazers,1,5,56,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,108,224,1,1,20020421,LAL,POR,|1719|739|757|905|937,1
1719,Bonzi Wells,4010016164,Shot Chart Detail,40100161,64,1610612757,Portland Trail Blazers,1,4,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20020421,LAL,POR,|1719|739|757|905|937,1
757,Damon Stoudamire,4010016167,Shot Chart Detail,40100161,67,1610612757,Portland Trail Blazers,1,4,8,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,11,-12,110,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
937,Scottie Pippen,4010016170,Shot Chart Detail,40100161,70,1610612757,Portland Trail Blazers,1,3,57,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,115,104,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
937,Scottie Pippen,4010016172,Shot Chart Detail,40100161,72,1610612757,Portland Trail Blazers,1,3,53,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,14,91,116,1,1,20020421,LAL,POR,|1719|739|757|905|937,1
739,Rasheed Wallace,4010016175,Shot Chart Detail,40100161,75,1610612757,Portland Trail Blazers,1,3,19,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,26,-210,156,1,0,20020421,LAL,POR,|1719|739|757|905|937,0
1719,Bonzi Wells,4010016191,Shot Chart Detail,40100161,91,1610612757,Portland Trail Blazers,1,2,20,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20020421,LAL,POR,|1719|1739|757|937,0
