GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,4,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,980,322,0.329
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,1358,447,0.329
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1414,494,0.349
League Averages,Backcourt,Back Court(BC),Back Court Shot,41,2,0.049
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,713,303,0.425
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1090,388,0.356
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,151,62,0.411
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,129,49,0.38
League Averages,Left Corner 3,Left Side(L),24+ ft.,524,213,0.406
League Averages,Mid-Range,Center(C),16-24 ft.,361,160,0.443
League Averages,Mid-Range,Center(C),8-16 ft.,136,51,0.375
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,334,117,0.35
League Averages,Mid-Range,Left Side(L),16-24 ft.,181,42,0.232
League Averages,Mid-Range,Left Side(L),8-16 ft.,454,179,0.394
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,386,162,0.42
League Averages,Mid-Range,Right Side(R),16-24 ft.,147,64,0.435
League Averages,Mid-Range,Right Side(R),8-16 ft.,398,160,0.402
League Averages,Restricted Area,Center(C),Less Than 8 ft.,4437,2835,0.639
League Averages,Right Corner 3,Right Side(R),24+ ft.,578,244,0.422
