GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,1,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,1225,434,0.354
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,1644,592,0.36
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1543,521,0.338
League Averages,Backcourt,Back Court(BC),Back Court Shot,36,2,0.056
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,752,349,0.464
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1028,397,0.386
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,149,75,0.503
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,142,53,0.373
League Averages,Left Corner 3,Left Side(L),24+ ft.,805,331,0.411
League Averages,Mid-Range,Center(C),16-24 ft.,315,142,0.451
League Averages,Mid-Range,Center(C),8-16 ft.,120,57,0.475
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,247,96,0.389
League Averages,Mid-Range,Left Side(L),16-24 ft.,134,57,0.425
League Averages,Mid-Range,Left Side(L),8-16 ft.,370,152,0.411
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,303,120,0.396
League Averages,Mid-Range,Right Side(R),16-24 ft.,150,61,0.407
League Averages,Mid-Range,Right Side(R),8-16 ft.,407,187,0.459
League Averages,Restricted Area,Center(C),Less Than 8 ft.,3968,2533,0.638
League Averages,Right Corner 3,Right Side(R),24+ ft.,768,288,0.375
