GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON
Shot Chart Detail,29600188,67,0,Opponent,1610612753,Orlando Magic,1,3,46,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,21,-168,136,1,0,19961127,ORL,ATL,2960018867,|1043|270|353|938|98
Shot Chart Detail,29600188,72,0,Opponent,1610612753,Orlando Magic,1,3,13,Missed Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,22,127,188,1,0,19961127,ORL,ATL,2960018872,|1043|270|353|938|98
Shot Chart Detail,29600188,79,0,Opponent,1610612753,Orlando Magic,1,2,25,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,-18,1,0,19961127,ORL,ATL,2960018879,|1043|270|353|938|98
Shot Chart Detail,29600188,82,0,Opponent,1610612753,Orlando Magic,1,1,53,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19961127,ORL,ATL,2960018882,|1043|270|353|938|98
Shot Chart Detail,29600188,91,0,Opponent,1610612753,Orlando Magic,1,1,5,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19961127,ORL,ATL,2960018891,|1043|270|353|710|98
Shot Chart Detail,29600188,110,0,Opponent,1610612753,Orlando Magic,2,11,43,Missed Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,23,-235,-12,1,0,19961127,ORL,ATL,29600188110,|1043|353|710|938|98
Shot Chart Detail,29600188,114,0,Opponent,1610612753,Orlando Magic,2,11,13,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19961127,ORL,ATL,29600188114,|1043|353|710|938|98
Shot Chart Detail,29600188,117,0,Opponent,1610612753,Orlando Magic,2,10,28,Made Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,18,127,134,1,1,19961127,ORL,ATL,29600188117,|1043|353|710|938|98
Shot Chart Detail,29600188,120,0,Opponent,1610612753,Orlando Magic,2,10,1,Missed Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,22,14,229,1,0,19961127,ORL,ATL,29600188120,|1043|353|710|938|98
Shot Chart Detail,29600188,123,0,Opponent,1610612753,Orlando Magic,2,9,48,Made Shot,Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,19961127,ORL,ATL,29600188123,|1043|353|710|938|98
