GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,4,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,706,219,0.31
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,1166,406,0.348
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1215,404,0.333
League Averages,Backcourt,Back Court(BC),Back Court Shot,32,2,0.063
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,488,198,0.406
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1467,527,0.359
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,113,56,0.496
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,143,51,0.357
League Averages,Left Corner 3,Left Side(L),24+ ft.,496,202,0.407
League Averages,Mid-Range,Center(C),16-24 ft.,415,169,0.407
League Averages,Mid-Range,Center(C),8-16 ft.,125,52,0.416
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,479,159,0.332
League Averages,Mid-Range,Left Side(L),16-24 ft.,299,109,0.365
League Averages,Mid-Range,Left Side(L),8-16 ft.,538,183,0.34
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,479,193,0.403
League Averages,Mid-Range,Right Side(R),16-24 ft.,293,106,0.362
League Averages,Mid-Range,Right Side(R),8-16 ft.,418,155,0.371
League Averages,Restricted Area,Center(C),Less Than 8 ft.,4299,2582,0.601
League Averages,Right Corner 3,Right Side(R),24+ ft.,514,188,0.366
