GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,91,1,0.011
League Averages,Above the Break 3,Center(C),24+ ft.,7037,2377,0.338
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,12433,4262,0.343
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,12677,4505,0.355
League Averages,Backcourt,Back Court(BC),Back Court Shot,475,17,0.036
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,6149,2509,0.408
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,15889,6864,0.432
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,2090,848,0.406
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,2298,959,0.417
League Averages,Left Corner 3,Left Side(L),24+ ft.,6263,2452,0.392
League Averages,Mid-Range,Center(C),16-24 ft.,7729,3104,0.402
League Averages,Mid-Range,Center(C),8-16 ft.,1727,734,0.425
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,9400,3651,0.388
League Averages,Mid-Range,Left Side(L),16-24 ft.,8682,3595,0.414
League Averages,Mid-Range,Left Side(L),8-16 ft.,8944,3457,0.387
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,10166,4007,0.394
League Averages,Mid-Range,Right Side(R),16-24 ft.,7762,3234,0.417
League Averages,Mid-Range,Right Side(R),8-16 ft.,8759,3495,0.399
League Averages,Restricted Area,Center(C),Less Than 8 ft.,66762,40450,0.606
League Averages,Right Corner 3,Right Side(R),24+ ft.,5633,2199,0.39
