GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,2,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,332,122,0.367
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,630,204,0.324
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,628,211,0.336
League Averages,Backcourt,Back Court(BC),Back Court Shot,24,0,0.0
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,424,148,0.349
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1129,388,0.344
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,165,68,0.412
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,146,59,0.404
League Averages,Left Corner 3,Left Side(L),24+ ft.,255,118,0.463
League Averages,Mid-Range,Center(C),16-24 ft.,315,121,0.384
League Averages,Mid-Range,Center(C),8-16 ft.,111,43,0.387
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,428,167,0.39
League Averages,Mid-Range,Left Side(L),16-24 ft.,570,211,0.37
League Averages,Mid-Range,Left Side(L),8-16 ft.,1046,398,0.38
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,474,201,0.424
League Averages,Mid-Range,Right Side(R),16-24 ft.,532,197,0.37
League Averages,Mid-Range,Right Side(R),8-16 ft.,784,299,0.381
League Averages,Restricted Area,Center(C),Less Than 8 ft.,3166,1832,0.579
League Averages,Right Corner 3,Right Side(R),24+ ft.,233,96,0.412
