PLAYER_NAME,PLAYER_ID,Isolation_POSS_PCT,Isolation_EFG_PCT,Isolation_PTS,PRBallHandler_POSS_PCT,PRBallHandler_EFG_PCT,PRBallHandler_PTS,PRRollMan_POSS_PCT,PRRollMan_EFG_PCT,PRRollMan_PTS,Spotup_POSS_PCT,Spotup_EFG_PCT,Spotup_PTS,Postup_POSS_PCT,Postup_EFG_PCT,Postup_PTS,Transition_POSS_PCT,Transition_EFG_PCT,Transition_PTS,Handoff_POSS_PCT,Handoff_EFG_PCT,Handoff_PTS,Cut_POSS_PCT,Cut_EFG_PCT,Cut_PTS,OffScreen_POSS_PCT,OffScreen_EFG_PCT,OffScreen_PTS,Misc_POSS_PCT,Misc_EFG_PCT,Misc_PTS,SEASON,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,Cluster
Aaron Gordon,203932,0.057,0.636,18.0,0.097,0.474,24.0,0.0,0.0,0.0,0.126,0.567,35.0,0.178,0.567,43.0,0.17,0.6,47.0,0.0,0.0,0.0,0.15,0.767,58.0,0.0,0.0,0.0,0.053,0.5,6.0,2024-25,-1.2639224533719364,2.2100551204059578,-2.257591514407416,1.3079417192398692,1.5783309895341435,-0.31614177442411584,0.2920421593953841,-0.6989443908297563,-2.270329478182178,-1.8669461041461066,0.4566330120355517,-0.8645715443528933,-0.2945825226810236,1.5799684573941786,0.7283529946797654,-0.005144631159464474,1.2394835420612555,-0.13438099329019923,-0.23411831050889476,-0.7363186232438685,-0.17556197837628615,-0.1176957955895834,0.7818399327517442,-0.13543827203293574,0.40185127049092745,0.07210249772146825,7
Aaron Wiggins,1630598,0.035,0.3,8.0,0.078,0.4759999999999999,23.0,0.0559999999999999,0.528,23.0,0.382,0.563,153.0,0.0,0.0,0.0,0.255,0.646,116.0,0.035,0.3330000000000001,8.0,0.0559999999999999,0.8,34.0,0.0,0.0,0.0,0.0299999999999999,0.25,4.0,2024-25,0.05978979437255637,-0.6561085870256049,1.353588920330368,1.9994422207650995,-0.5882768239016567,-0.08149280178242607,0.03680735329229036,-0.6785141466650981,-0.5485978291428071,1.1193880635796043,0.8133727790177697,0.5839210933208061,-0.05548721381027216,0.18752142343817035,0.003773947559170558,0.13365246398345057,-0.1371667074478828,-0.056193973829512384,-0.4427318028750423,0.30076006777810244,-0.21378435232182252,-0.13401761257904746,-0.11094103608031906,0.04248913512765997,0.08017824142096006,0.1539665045734435,10
Alexandre Sarr,1642259,0.036,0.179,8.0,0.0,0.0,0.0,0.249,0.355,86.0,0.272,0.504,134.0,0.0,0.0,0.0,0.157,0.518,68.0,0.0,0.0,0.0,0.105,0.622,65.0,0.0,0.0,0.0,0.066,0.286,14.0,2024-25,-2.8236114686912206,0.8523968204642977,0.7190223345841174,0.4755365373688657,-0.3777442314061017,0.7361122949117641,-1.1240817377708388,-0.22047679783964771,1.0319644637159155,0.9574734550761762,0.44941663645681434,0.9205680192689171,1.1026695181298776,0.009122134719758732,-1.1184206853197884,-0.5489886886574917,-0.04130615267485586,0.16331649649177218,0.32849830627198834,0.8865173858950576,-0.655384170795516,-0.3793497437957436,0.16450391728223954,-0.4067091640820589,-0.12408544811034249,-0.1681562211686172,0
Alperen Sengun,1630578,0.133,0.469,96.0,0.043,0.589,42.0,0.2039999999999999,0.496,155.0,0.083,0.42,50.0,0.199,0.567,171.0,0.093,0.4799999999999999,64.0,0.0,0.0,0.0,0.071,0.509,61.0,0.0,0.0,0.0,0.061,0.4,33.0,2024-25,-1.7340012311340807,6.592073665500998,-2.6741896118327086,1.4038420124369742,3.156209660681111,-0.5088723224760141,0.8614819748148494,-0.041914489891959034,1.7870200271376522,0.8924373749996157,0.43337934459024574,-1.7203155882358598,0.6227340034700685,-0.6103298575634355,-1.4712802017738322,0.2502524483406214,-1.1437167181482493,-0.386716197371361,-1.2078070622840724,0.08609700178699999,-1.039510977542315,0.537719270441294,0.5738223185137167,0.07071986677157605,0.33599157498315346,-0.23657278557066272,8
Amen Thompson,1641708,0.065,0.375,22.0,0.138,0.477,58.0,0.043,0.615,21.0,0.131,0.361,42.0,0.0,0.0,0.0,0.28,0.737,150.0,0.032,0.611,15.0,0.151,0.68,88.0,0.0,0.0,0.0,0.052,0.5,5.0,2024-25,-0.07399606867663727,1.0280164887264807,0.24251900192025133,1.1991915536501896,-2.7860807489637,-0.8374812895257846,1.0043914391974327,-0.10174108542436885,-1.115220692735931,1.1043868101361467,0.5798951761802866,-0.21816694600075986,-0.31414442910741935,0.4023692866232737,-0.4453029936986731,0.16773627343810152,-0.0994185010959504,0.06302692534410206,0.3753694239094367,-0.6102407755236062,0.8756145504294057,-0.6299849330454336,-0.38298015229481397,0.5294384177442331,0.3462887799241785,0.2442599998957389,10
Andrew Nembhard,1629614,0.077,0.5,25.0,0.294,0.455,78.0,0.0,0.0,0.0,0.22,0.5,71.0,0.0,0.0,0.0,0.22,0.582,71.0,0.056,0.385,13.0,0.034,0.545,12.0,0.0,0.0,0.0,0.059,0.5,13.0,2024-25,1.4212914379907167,-0.6993712251773097,-1.4111296835960396,0.8924567263792267,-1.294607794047288,0.7081242543833209,0.5398059460309161,-0.3339062452006986,-0.010533284301426502,-0.08530917230322319,0.43628333043667933,-0.5838279990394081,-0.030082181187351613,0.7978845897035243,-0.4373166593896111,-0.27136857217065563,0.26516506042779964,-0.2734516680272256,-0.3295861773029774,0.48340003526217445,0.17322409892537508,0.027061765346195366,-0.1502629944316217,-0.1821204705605388,-0.01666741991736695,0.005899200539369786,10
Andrew Wiggins,203952,0.06,0.48,34.0,0.232,0.426,117.0,0.0,0.0,0.0,0.216,0.569,139.0,0.046,0.5,26.0,0.179,0.663,122.0,0.073,0.514,42.0,0.073,0.647,53.0,0.044,0.6,29.0,0.027,0.0,12.0,2024-25,2.9324076273201585,1.674108247380423,-0.1247452465938664,-0.4049443341214126,0.8218803894788499,-1.0964676304466991,-0.21895435299366983,-0.6940201466598284,-1.954801319921436,-1.1340368336825986,-0.2559069804737796,0.9480613033678832,0.5043266597487222,0.0556074069150198,0.8810986567113605,-0.8030834007245363,0.6271067496073639,0.09628541809651149,0.6033114483998175,0.12902221258556734,0.2741831382254628,0.5069134397968702,0.18994695784163623,-0.12702024534513381,-0.1392576257046656,0.08290624225187626,7
Anfernee Simons,1629014,0.133,0.369,72.0,0.408,0.506,273.0,0.0,0.0,0.0,0.183,0.622,152.0,0.0,0.0,0.0,0.15,0.494,91.0,0.05,0.586,40.0,0.0,0.0,0.0,0.041,0.463,28.0,0.02,0.375,5.0,2024-25,4.618342090634748,-0.40586446146802374,-1.6724302034896885,-0.6842281447942925,-0.25155838852087387,0.0831444239605795,-0.5099994607629104,0.3515639204395089,1.3095285230548128,0.6155533605690165,-0.2720578808558199,0.4766948433903824,0.18807817232466306,0.38018717238604044,1.177013822611473,-0.052687051230758036,-0.3481323071929304,-0.2390132611735378,0.7685460978783076,-0.11336752308679794,-0.037598918863768475,-1.0067744400281433,0.03479006412073456,0.02372186907993227,0.005023178375706264,-0.7162337486868762,9
Anthony Black,1641710,0.059,0.667,28.0,0.367,0.407,110.0,0.0,0.0,0.0,0.194,0.416,69.0,0.0,0.0,0.0,0.19,0.58,85.0,0.045,0.433,15.0,0.026,0.444,11.0,0.0,0.0,0.0,0.073,0.143,22.0,2024-25,1.7680935847061865,-0.36613733019499173,-2.100189977421492,0.557605003622516,-1.5592283097357447,0.5554483924827596,0.3077988593965337,-0.27902557229507896,0.2837416962621475,-0.1933105622121249,0.9684392255968818,-0.4201779095192706,0.6514195114975638,-0.06535731242361147,-0.39224634692798904,-0.9419246318486617,0.44654839811823444,-0.3850781989052188,-0.7387040069267214,0.5997435926370153,0.7742689493040011,0.47639864897097045,-0.2015901230308508,-0.45463303230455576,0.4026781225349991,0.09139780761282831,9
Anthony Davis,203076,0.1,0.451,89.0,0.08,0.529,73.0,0.195,0.601,210.0,0.076,0.4819999999999999,64.0,0.137,0.3950000000000001,107.0,0.092,0.684,101.0,0.016,0.364,14.0,0.104,0.632,119.0,0.032,0.348,23.0,0.069,0.25,41.0,2024-25,-0.5777125016337085,7.524428021997456,-0.9327502254205287,-0.13199170521580453,2.109371947606426,-0.20588729258498392,0.4413027515910757,0.8086935241239736,-0.4379071414149608,1.006708039839934,0.15030483045782778,0.0619553175331529,2.7309203643709616,-0.31973513800046355,-1.9349621586518349,-0.38261508298836244,-1.2438183861757304,-0.03581657179404637,-0.015576099841282776,0.4870176842895778,0.06152186822138834,0.9725341031017807,-0.07254670456113496,0.5255416053259236,0.1578940904331107,-0.2098394359869082,8
