GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,104,5,0.048
League Averages,Above the Break 3,Center(C),24+ ft.,5347,1807,0.338
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,10200,3509,0.344
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,10485,3765,0.359
League Averages,Backcourt,Back Court(BC),Back Court Shot,311,8,0.026
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,6036,2392,0.396
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,18055,6869,0.38
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,2020,819,0.405
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,2031,799,0.393
League Averages,Left Corner 3,Left Side(L),24+ ft.,4303,1638,0.381
League Averages,Mid-Range,Center(C),16-24 ft.,5892,2305,0.391
League Averages,Mid-Range,Center(C),8-16 ft.,2077,869,0.418
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,8894,3632,0.408
League Averages,Mid-Range,Left Side(L),16-24 ft.,10332,4058,0.393
League Averages,Mid-Range,Left Side(L),8-16 ft.,13299,5115,0.385
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,9727,3859,0.397
League Averages,Mid-Range,Right Side(R),16-24 ft.,9701,3834,0.395
League Averages,Mid-Range,Right Side(R),8-16 ft.,11817,4419,0.374
League Averages,Restricted Area,Center(C),Less Than 8 ft.,58361,34664,0.594
League Averages,Right Corner 3,Right Side(R),24+ ft.,4259,1638,0.385
