GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,4,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,379,113,0.298
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,890,300,0.337
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,835,268,0.321
League Averages,Backcourt,Back Court(BC),Back Court Shot,23,0,0.0
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,503,215,0.427
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1205,450,0.373
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,172,68,0.395
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,173,73,0.422
League Averages,Left Corner 3,Left Side(L),24+ ft.,438,166,0.379
League Averages,Mid-Range,Center(C),16-24 ft.,522,187,0.358
League Averages,Mid-Range,Center(C),8-16 ft.,160,58,0.363
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,589,233,0.396
League Averages,Mid-Range,Left Side(L),16-24 ft.,405,153,0.378
League Averages,Mid-Range,Left Side(L),8-16 ft.,687,281,0.409
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,656,256,0.39
League Averages,Mid-Range,Right Side(R),16-24 ft.,393,143,0.364
League Averages,Mid-Range,Right Side(R),8-16 ft.,588,226,0.384
League Averages,Restricted Area,Center(C),Less Than 8 ft.,4204,2464,0.586
League Averages,Right Corner 3,Right Side(R),24+ ft.,414,147,0.355
