GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,75,2,0.027
League Averages,Above the Break 3,Center(C),24+ ft.,3050,962,0.315
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,5658,1877,0.332
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,5982,2051,0.343
League Averages,Backcourt,Back Court(BC),Back Court Shot,144,4,0.028
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,2904,1157,0.398
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,12080,4295,0.356
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,1130,400,0.354
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,1094,385,0.352
League Averages,Left Corner 3,Left Side(L),24+ ft.,2119,812,0.383
League Averages,Mid-Range,Center(C),16-24 ft.,3601,1425,0.396
League Averages,Mid-Range,Center(C),8-16 ft.,1269,570,0.449
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,4680,1830,0.391
League Averages,Mid-Range,Left Side(L),16-24 ft.,5865,2295,0.391
League Averages,Mid-Range,Left Side(L),8-16 ft.,9035,3277,0.363
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,4827,1907,0.395
League Averages,Mid-Range,Right Side(R),16-24 ft.,5417,2112,0.39
League Averages,Mid-Range,Right Side(R),8-16 ft.,7334,2564,0.35
League Averages,Restricted Area,Center(C),Less Than 8 ft.,35102,20893,0.595
League Averages,Right Corner 3,Right Side(R),24+ ft.,2011,731,0.364
