GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON,assisted
Shot Chart Detail,29800006,88,0,Opponent,1610612764,Washington Wizards,1,1,15,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,3,3,1,1,19990205,IND,WAS,2980000688,|100|145|393|436|901,1
Shot Chart Detail,29800006,94,0,Opponent,1610612764,Washington Wizards,1,0,47,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,26,147,218,1,0,19990205,IND,WAS,2980000694,|100|145|393|436|901,0
Shot Chart Detail,29800006,122,0,Opponent,1610612764,Washington Wizards,2,10,50,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,11,117,-1,1,1,19990205,IND,WAS,29800006122,|100|145|436|901,0
Shot Chart Detail,29800006,131,0,Opponent,1610612764,Washington Wizards,2,9,51,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,11,111,16,1,1,19990205,IND,WAS,29800006131,|100|145|436|901,0
Shot Chart Detail,29800006,143,0,Opponent,1610612764,Washington Wizards,2,8,3,Missed Shot,Jump Shot,,Restricted Area,Center(C),Less Than 8 ft.,3,-8,31,1,0,19990205,IND,WAS,29800006143,|100|384|393|436|901,0
Shot Chart Detail,29800006,145,0,Opponent,1610612764,Washington Wizards,2,7,55,Missed Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,23,117,199,1,0,19990205,IND,WAS,29800006145,|100|384|393|436|901,0
Shot Chart Detail,29800006,291,0,Opponent,1610612764,Washington Wizards,3,3,25,Made Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,18,3,1,1,19990205,IND,WAS,29800006291,|100|384|393|436|901,0
Shot Chart Detail,29800006,323,0,Opponent,1610612764,Washington Wizards,3,0,43,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,18,16,1,0,19990205,IND,WAS,29800006323,|100|145|1751|43|901,0
Shot Chart Detail,29800006,399,0,Opponent,1610612764,Washington Wizards,4,6,9,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,17,175,-5,1,0,19990205,IND,WAS,29800006399,|100|1751|1872|43|901,0
Shot Chart Detail,29800006,404,0,Opponent,1610612764,Washington Wizards,4,5,35,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,83,136,1,0,19990205,IND,WAS,29800006404,|100|1751|1872|43|901,0
