index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
480,16-24 ft.,16,8492,3333
481,16-24 ft.,17,9030,3538
482,16-24 ft.,18,8412,3292
483,16-24 ft.,19,7391,2949
484,16-24 ft.,20,5671,2254
485,16-24 ft.,21,3569,1459
486,16-24 ft.,22,1637,740
487,16-24 ft.,23,344,123
488,24+ ft.,22,2595,1052
489,24+ ft.,23,5184,1971
490,24+ ft.,24,10895,4058
491,24+ ft.,25,9615,3485
492,24+ ft.,26,3915,1220
493,24+ ft.,27,1406,406
494,24+ ft.,28,408,114
495,24+ ft.,29,115,21
496,24+ ft.,30,65,10
497,24+ ft.,31,43,7
498,24+ ft.,32,26,0
499,24+ ft.,33,25,4
500,24+ ft.,34,37,1
501,24+ ft.,35,23,1
502,24+ ft.,36,20,0
503,24+ ft.,37,28,2
504,24+ ft.,38,48,2
505,24+ ft.,39,44,1
506,24+ ft.,40,30,0
507,24+ ft.,41,22,0
508,24+ ft.,42,19,0
509,24+ ft.,43,15,1
510,24+ ft.,44,15,1
511,24+ ft.,45,1,0
512,8-16 ft.,8,4009,1514
513,8-16 ft.,9,3660,1428
514,8-16 ft.,10,3753,1378
515,8-16 ft.,11,3716,1398
516,8-16 ft.,12,4179,1568
517,8-16 ft.,13,4701,1852
518,8-16 ft.,14,5796,2270
519,8-16 ft.,15,7451,3002
520,8-16 ft.,16,15,3
521,Back Court Shot,39,7,1
522,Back Court Shot,40,27,1
523,Back Court Shot,41,20,1
524,Back Court Shot,42,15,1
525,Back Court Shot,43,12,1
526,Back Court Shot,44,19,1
527,Back Court Shot,45,17,0
528,Back Court Shot,46,14,1
529,Back Court Shot,47,18,1
530,Back Court Shot,48,14,1
531,Back Court Shot,49,20,1
532,Back Court Shot,50,13,0
533,Back Court Shot,51,9,0
534,Back Court Shot,52,16,0
535,Back Court Shot,53,15,1
536,Back Court Shot,54,16,0
537,Back Court Shot,55,10,0
538,Back Court Shot,56,16,1
539,Back Court Shot,57,9,0
540,Back Court Shot,58,4,0
541,Back Court Shot,59,4,0
542,Back Court Shot,60,10,0
543,Back Court Shot,61,6,0
544,Back Court Shot,62,4,0
545,Back Court Shot,63,2,0
546,Back Court Shot,64,6,0
547,Back Court Shot,65,5,0
548,Back Court Shot,66,13,0
549,Back Court Shot,67,7,0
550,Back Court Shot,68,8,0
551,Back Court Shot,69,15,0
552,Back Court Shot,70,7,0
553,Back Court Shot,71,7,0
554,Back Court Shot,72,9,0
555,Back Court Shot,73,2,1
556,Back Court Shot,74,1,0
557,Back Court Shot,75,3,0
558,Back Court Shot,76,1,0
559,Back Court Shot,78,1,0
560,Back Court Shot,79,3,0
561,Back Court Shot,80,2,0
562,Back Court Shot,81,2,0
563,Back Court Shot,82,4,0
564,Back Court Shot,85,1,0
565,Back Court Shot,88,1,0
566,Less Than 8 ft.,0,49029,30025
567,Less Than 8 ft.,1,3804,2329
568,Less Than 8 ft.,2,2594,1182
569,Less Than 8 ft.,3,2934,1128
570,Less Than 8 ft.,4,3508,1282
571,Less Than 8 ft.,5,4936,1875
572,Less Than 8 ft.,6,4770,1840
573,Less Than 8 ft.,7,4841,1872
