index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
285,16-24 ft.,16,8540,3430
286,16-24 ft.,17,8968,3516
287,16-24 ft.,18,7463,3045
288,16-24 ft.,19,7385,3075
289,16-24 ft.,20,5267,2167
290,16-24 ft.,21,3266,1380
291,16-24 ft.,22,1722,781
292,16-24 ft.,23,496,187
293,24+ ft.,22,2531,977
294,24+ ft.,23,4937,1923
295,24+ ft.,24,10726,3999
296,24+ ft.,25,8616,2983
297,24+ ft.,26,3250,1095
298,24+ ft.,27,1136,323
299,24+ ft.,28,324,76
300,24+ ft.,29,158,35
301,24+ ft.,30,69,9
302,24+ ft.,31,44,5
303,24+ ft.,32,33,1
304,24+ ft.,33,33,5
305,24+ ft.,34,28,6
306,24+ ft.,35,16,1
307,24+ ft.,36,32,6
308,24+ ft.,37,22,3
309,24+ ft.,38,30,2
310,24+ ft.,39,35,1
311,24+ ft.,40,31,2
312,24+ ft.,41,26,0
313,24+ ft.,42,18,0
314,24+ ft.,43,14,0
315,24+ ft.,44,9,0
316,24+ ft.,45,1,0
317,8-16 ft.,8,4351,1607
318,8-16 ft.,9,4005,1552
319,8-16 ft.,10,3939,1432
320,8-16 ft.,11,4279,1580
321,8-16 ft.,12,4433,1693
322,8-16 ft.,13,5340,2084
323,8-16 ft.,14,6723,2564
324,8-16 ft.,15,7167,2848
325,8-16 ft.,16,35,9
326,Back Court Shot,39,10,1
327,Back Court Shot,40,29,2
328,Back Court Shot,41,36,1
329,Back Court Shot,42,15,0
330,Back Court Shot,43,11,1
331,Back Court Shot,44,19,3
332,Back Court Shot,45,19,1
333,Back Court Shot,46,17,0
334,Back Court Shot,47,11,0
335,Back Court Shot,48,9,0
336,Back Court Shot,49,15,0
337,Back Court Shot,50,6,0
338,Back Court Shot,51,6,0
339,Back Court Shot,52,8,0
340,Back Court Shot,53,2,0
341,Back Court Shot,54,10,0
342,Back Court Shot,55,11,0
343,Back Court Shot,56,14,1
344,Back Court Shot,57,5,0
345,Back Court Shot,58,13,0
346,Back Court Shot,59,11,0
347,Back Court Shot,60,4,0
348,Back Court Shot,61,7,0
349,Back Court Shot,62,7,1
350,Back Court Shot,63,4,0
351,Back Court Shot,64,2,0
352,Back Court Shot,65,7,1
353,Back Court Shot,66,5,0
354,Back Court Shot,67,2,0
355,Back Court Shot,68,2,0
356,Back Court Shot,69,7,0
357,Back Court Shot,70,6,0
358,Back Court Shot,71,6,0
359,Back Court Shot,72,2,1
360,Back Court Shot,73,1,0
361,Back Court Shot,74,5,0
362,Back Court Shot,75,3,0
363,Back Court Shot,76,3,0
364,Back Court Shot,77,2,0
365,Back Court Shot,78,1,0
366,Back Court Shot,79,3,0
367,Back Court Shot,81,3,0
368,Back Court Shot,82,3,0
369,Back Court Shot,83,2,0
370,Back Court Shot,84,1,0
371,Back Court Shot,85,2,0
372,Back Court Shot,86,2,0
373,Less Than 8 ft.,0,46342,29672
374,Less Than 8 ft.,1,4532,2755
375,Less Than 8 ft.,2,3814,1816
376,Less Than 8 ft.,3,3737,1345
377,Less Than 8 ft.,4,5245,1849
378,Less Than 8 ft.,5,5483,2010
379,Less Than 8 ft.,6,5001,1796
380,Less Than 8 ft.,7,5198,1933
381,Less Than 8 ft.,8,1,0
