index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
382,16-24 ft.,16,8712,3365
383,16-24 ft.,17,8854,3547
384,16-24 ft.,18,8361,3295
385,16-24 ft.,19,7204,2935
386,16-24 ft.,20,5627,2220
387,16-24 ft.,21,3441,1441
388,16-24 ft.,22,1833,796
389,16-24 ft.,23,381,185
390,24+ ft.,22,2405,925
391,24+ ft.,23,4898,1870
392,24+ ft.,24,9836,3764
393,24+ ft.,25,8741,3132
394,24+ ft.,26,3771,1162
395,24+ ft.,27,1439,453
396,24+ ft.,28,436,112
397,24+ ft.,29,147,22
398,24+ ft.,30,69,17
399,24+ ft.,31,41,3
400,24+ ft.,32,41,8
401,24+ ft.,33,34,2
402,24+ ft.,34,33,9
403,24+ ft.,35,19,1
404,24+ ft.,36,20,1
405,24+ ft.,37,25,1
406,24+ ft.,38,32,1
407,24+ ft.,39,46,0
408,24+ ft.,40,31,1
409,24+ ft.,41,18,0
410,24+ ft.,42,31,2
411,24+ ft.,43,18,0
412,24+ ft.,44,14,1
413,24+ ft.,45,6,0
414,8-16 ft.,8,4390,1589
415,8-16 ft.,9,3743,1397
416,8-16 ft.,10,3781,1443
417,8-16 ft.,11,3922,1502
418,8-16 ft.,12,4242,1611
419,8-16 ft.,13,4890,1849
420,8-16 ft.,14,5824,2289
421,8-16 ft.,15,7620,2970
422,8-16 ft.,16,10,2
423,Back Court Shot,39,4,0
424,Back Court Shot,40,27,1
425,Back Court Shot,41,22,1
426,Back Court Shot,42,23,1
427,Back Court Shot,43,17,1
428,Back Court Shot,44,19,0
429,Back Court Shot,45,22,2
430,Back Court Shot,46,22,2
431,Back Court Shot,47,16,0
432,Back Court Shot,48,10,1
433,Back Court Shot,49,12,2
434,Back Court Shot,50,2,0
435,Back Court Shot,51,11,1
436,Back Court Shot,52,9,0
437,Back Court Shot,53,12,1
438,Back Court Shot,54,14,0
439,Back Court Shot,55,13,0
440,Back Court Shot,56,11,0
441,Back Court Shot,57,7,1
442,Back Court Shot,58,9,0
443,Back Court Shot,59,7,0
444,Back Court Shot,60,9,0
445,Back Court Shot,61,8,0
446,Back Court Shot,62,7,0
447,Back Court Shot,63,6,0
448,Back Court Shot,64,6,0
449,Back Court Shot,65,8,0
450,Back Court Shot,66,3,0
451,Back Court Shot,67,11,0
452,Back Court Shot,68,2,0
453,Back Court Shot,69,6,1
454,Back Court Shot,70,8,1
455,Back Court Shot,71,4,1
456,Back Court Shot,72,3,0
457,Back Court Shot,73,3,0
458,Back Court Shot,74,5,0
459,Back Court Shot,75,4,0
460,Back Court Shot,76,1,0
461,Back Court Shot,77,3,0
462,Back Court Shot,78,5,0
463,Back Court Shot,79,4,0
464,Back Court Shot,80,6,0
465,Back Court Shot,81,2,0
466,Back Court Shot,82,1,0
467,Back Court Shot,83,3,0
468,Back Court Shot,84,2,0
469,Back Court Shot,85,2,0
470,Back Court Shot,87,2,0
471,Back Court Shot,88,1,1
472,Less Than 8 ft.,0,44691,28374
473,Less Than 8 ft.,1,4190,2557
474,Less Than 8 ft.,2,3399,1450
475,Less Than 8 ft.,3,4067,1433
476,Less Than 8 ft.,4,4344,1507
477,Less Than 8 ft.,5,5504,1931
478,Less Than 8 ft.,6,4961,1785
479,Less Than 8 ft.,7,5106,1886
