index,SHOT_DISTANCE,FGA,FGM
807,0,3149,1893
808,1,561,329
809,2,258,122
810,3,149,62
811,4,218,89
812,5,257,118
813,6,277,116
814,7,311,135
815,8,286,132
816,9,233,92
817,10,195,72
818,11,200,84
819,12,169,69
820,13,192,80
821,14,276,118
822,15,338,142
823,16,428,163
824,17,478,204
825,18,472,186
826,19,452,180
827,20,371,156
828,21,213,82
829,22,344,152
830,23,558,210
831,24,1041,360
832,25,863,309
833,26,267,78
834,27,89,31
835,28,28,5
836,29,6,2
837,30,7,1
838,31,2,1
839,32,1,0
840,33,4,1
841,34,2,2
842,35,1,0
843,36,2,0
844,38,1,0
845,39,1,0
846,40,3,0
847,41,1,0
848,42,4,0
849,43,4,0
850,44,5,0
851,45,1,0
852,46,2,0
853,47,2,0
854,48,1,0
855,49,1,0
856,50,1,0
857,51,1,0
858,52,1,0
859,54,1,0
860,56,3,0
861,58,4,0
862,60,2,0
863,61,1,0
864,63,1,0
865,65,3,0
866,66,2,0
867,67,1,0
868,69,2,0
869,73,1,0
870,74,1,0
871,75,1,0
872,79,1,0
