index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
1034,16-24 ft.,16,461,172
1035,16-24 ft.,17,525,203
1036,16-24 ft.,18,535,214
1037,16-24 ft.,19,422,149
1038,16-24 ft.,20,324,125
1039,16-24 ft.,21,183,63
1040,16-24 ft.,22,93,38
1041,16-24 ft.,23,22,8
1042,24+ ft.,22,251,94
1043,24+ ft.,23,511,194
1044,24+ ft.,24,994,344
1045,24+ ft.,25,772,248
1046,24+ ft.,26,271,85
1047,24+ ft.,27,91,21
1048,24+ ft.,28,30,5
1049,24+ ft.,29,5,1
1050,24+ ft.,30,8,1
1051,24+ ft.,31,6,1
1052,24+ ft.,32,2,0
1053,24+ ft.,33,3,0
1054,24+ ft.,34,1,0
1055,24+ ft.,35,4,0
1056,24+ ft.,36,2,0
1057,24+ ft.,37,1,0
1058,24+ ft.,38,1,0
1059,24+ ft.,40,1,0
1060,24+ ft.,42,1,0
1061,24+ ft.,43,1,0
1062,8-16 ft.,8,268,111
1063,8-16 ft.,9,288,119
1064,8-16 ft.,10,213,82
1065,8-16 ft.,11,270,96
1066,8-16 ft.,12,268,101
1067,8-16 ft.,13,264,118
1068,8-16 ft.,14,331,151
1069,8-16 ft.,15,380,143
1070,8-16 ft.,16,1,0
1071,Back Court Shot,41,1,0
1072,Back Court Shot,43,1,0
1073,Back Court Shot,44,3,0
1074,Back Court Shot,45,1,0
1075,Back Court Shot,47,1,0
1076,Back Court Shot,48,2,0
1077,Back Court Shot,49,3,0
1078,Back Court Shot,50,1,0
1079,Back Court Shot,51,3,0
1080,Back Court Shot,52,1,0
1081,Back Court Shot,53,1,0
1082,Back Court Shot,57,1,0
1083,Back Court Shot,58,2,0
1084,Back Court Shot,59,1,0
1085,Back Court Shot,61,1,0
1086,Back Court Shot,62,1,0
1087,Back Court Shot,67,1,0
1088,Back Court Shot,72,1,0
1089,Back Court Shot,74,1,0
1090,Less Than 8 ft.,0,1019,733
1091,Less Than 8 ft.,1,1664,1037
1092,Less Than 8 ft.,2,1061,504
1093,Less Than 8 ft.,3,460,190
1094,Less Than 8 ft.,4,317,114
1095,Less Than 8 ft.,5,318,108
1096,Less Than 8 ft.,6,269,114
1097,Less Than 8 ft.,7,299,113
1098,Less Than 8 ft.,8,2,1
