index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
1351,16-24 ft.,16,6748,2792
1352,16-24 ft.,17,7752,3218
1353,16-24 ft.,18,8156,3344
1354,16-24 ft.,19,7808,3157
1355,16-24 ft.,20,6162,2396
1356,16-24 ft.,21,3847,1497
1357,16-24 ft.,22,1829,679
1358,16-24 ft.,23,386,123
1359,24+ ft.,22,3613,1446
1360,24+ ft.,23,7222,2789
1361,24+ ft.,24,13561,5161
1362,24+ ft.,25,12304,4279
1363,24+ ft.,26,4787,1649
1364,24+ ft.,27,1285,368
1365,24+ ft.,28,350,90
1366,24+ ft.,29,129,40
1367,24+ ft.,30,78,13
1368,24+ ft.,31,39,2
1369,24+ ft.,32,37,5
1370,24+ ft.,33,28,4
1371,24+ ft.,34,35,1
1372,24+ ft.,35,34,2
1373,24+ ft.,36,31,3
1374,24+ ft.,37,32,2
1375,24+ ft.,38,40,2
1376,24+ ft.,39,44,1
1377,24+ ft.,40,35,2
1378,24+ ft.,41,25,2
1379,24+ ft.,42,18,0
1380,24+ ft.,43,14,1
1381,24+ ft.,44,1,0
1382,24+ ft.,45,2,0
1383,8-16 ft.,8,3979,1548
1384,8-16 ft.,9,3474,1362
1385,8-16 ft.,10,3101,1149
1386,8-16 ft.,11,2989,1158
1387,8-16 ft.,12,2960,1192
1388,8-16 ft.,13,3262,1257
1389,8-16 ft.,14,4356,1768
1390,8-16 ft.,15,5364,2249
1391,8-16 ft.,16,19,7
1392,Back Court Shot,39,1,1
1393,Back Court Shot,40,14,0
1394,Back Court Shot,41,24,1
1395,Back Court Shot,42,11,0
1396,Back Court Shot,43,20,0
1397,Back Court Shot,44,23,3
1398,Back Court Shot,45,17,1
1399,Back Court Shot,46,29,2
1400,Back Court Shot,47,22,1
1401,Back Court Shot,48,18,0
1402,Back Court Shot,49,29,1
1403,Back Court Shot,50,27,2
1404,Back Court Shot,51,22,0
1405,Back Court Shot,52,15,0
1406,Back Court Shot,53,19,1
1407,Back Court Shot,54,24,0
1408,Back Court Shot,55,17,0
1409,Back Court Shot,56,19,1
1410,Back Court Shot,57,12,0
1411,Back Court Shot,58,17,0
1412,Back Court Shot,59,12,0
1413,Back Court Shot,60,10,0
1414,Back Court Shot,61,9,0
1415,Back Court Shot,62,9,0
1416,Back Court Shot,63,18,3
1417,Back Court Shot,64,11,0
1418,Back Court Shot,65,7,1
1419,Back Court Shot,66,6,0
1420,Back Court Shot,67,7,0
1421,Back Court Shot,68,9,0
1422,Back Court Shot,69,11,0
1423,Back Court Shot,70,13,0
1424,Back Court Shot,71,12,0
1425,Back Court Shot,72,5,0
1426,Back Court Shot,73,1,0
1427,Back Court Shot,74,4,0
1428,Back Court Shot,75,4,0
1429,Back Court Shot,76,5,0
1430,Back Court Shot,77,2,0
1431,Back Court Shot,78,4,0
1432,Back Court Shot,79,2,0
1433,Back Court Shot,81,4,0
1434,Back Court Shot,82,4,0
1435,Back Court Shot,83,2,0
1436,Back Court Shot,84,2,0
1437,Back Court Shot,85,2,0
1438,Back Court Shot,89,1,0
1439,Less Than 8 ft.,0,15847,11627
1440,Less Than 8 ft.,1,22020,14434
1441,Less Than 8 ft.,2,17195,9710
1442,Less Than 8 ft.,3,7866,3238
1443,Less Than 8 ft.,4,5635,2107
1444,Less Than 8 ft.,5,5226,1982
1445,Less Than 8 ft.,6,4947,1930
1446,Less Than 8 ft.,7,4498,1798
1447,Less Than 8 ft.,8,35,11
