index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
1386,16-24 ft.,16,287,123
1387,16-24 ft.,17,288,110
1388,16-24 ft.,18,307,129
1389,16-24 ft.,19,249,98
1390,16-24 ft.,20,204,82
1391,16-24 ft.,21,141,53
1392,16-24 ft.,22,63,35
1393,16-24 ft.,23,24,9
1394,24+ ft.,22,233,87
1395,24+ ft.,23,699,283
1396,24+ ft.,24,1210,432
1397,24+ ft.,25,1365,501
1398,24+ ft.,26,612,206
1399,24+ ft.,27,245,93
1400,24+ ft.,28,102,36
1401,24+ ft.,29,30,9
1402,24+ ft.,30,13,5
1403,24+ ft.,31,9,1
1404,24+ ft.,32,3,0
1405,24+ ft.,34,2,1
1406,24+ ft.,35,3,0
1407,24+ ft.,38,1,0
1408,24+ ft.,40,2,0
1409,24+ ft.,42,1,0
1410,24+ ft.,43,1,0
1411,24+ ft.,44,1,0
1412,8-16 ft.,8,216,105
1413,8-16 ft.,9,181,74
1414,8-16 ft.,10,189,82
1415,8-16 ft.,11,215,88
1416,8-16 ft.,12,218,90
1417,8-16 ft.,13,207,84
1418,8-16 ft.,14,240,87
1419,8-16 ft.,15,256,93
1420,8-16 ft.,16,2,2
1421,Back Court Shot,40,4,0
1422,Back Court Shot,41,1,0
1423,Back Court Shot,42,1,0
1424,Back Court Shot,43,3,0
1425,Back Court Shot,44,1,0
1426,Back Court Shot,45,2,0
1427,Back Court Shot,46,3,0
1428,Back Court Shot,47,1,0
1429,Back Court Shot,48,1,0
1430,Back Court Shot,50,1,0
1431,Back Court Shot,51,2,0
1432,Back Court Shot,52,4,0
1433,Back Court Shot,53,1,0
1434,Back Court Shot,54,1,0
1435,Back Court Shot,56,1,0
1436,Back Court Shot,58,5,0
1437,Back Court Shot,59,3,0
1438,Back Court Shot,61,3,0
1439,Back Court Shot,62,2,0
1440,Back Court Shot,64,2,0
1441,Back Court Shot,65,1,0
1442,Back Court Shot,68,1,0
1443,Back Court Shot,69,3,0
1444,Back Court Shot,70,1,0
1445,Back Court Shot,78,1,0
1446,Back Court Shot,81,1,0
1447,Less Than 8 ft.,0,1414,1083
1448,Less Than 8 ft.,1,1454,864
1449,Less Than 8 ft.,2,1046,526
1450,Less Than 8 ft.,3,357,133
1451,Less Than 8 ft.,4,300,129
1452,Less Than 8 ft.,5,281,135
1453,Less Than 8 ft.,6,235,113
1454,Less Than 8 ft.,7,244,99
1455,Less Than 8 ft.,8,3,0
