index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
2311,16-24 ft.,16,2831,1198
2312,16-24 ft.,17,2589,1071
2313,16-24 ft.,18,2473,1020
2314,16-24 ft.,19,2035,827
2315,16-24 ft.,20,1662,680
2316,16-24 ft.,21,1203,454
2317,16-24 ft.,22,736,283
2318,16-24 ft.,23,212,83
2319,24+ ft.,22,5167,2062
2320,24+ ft.,23,10544,4134
2321,24+ ft.,24,10444,3940
2322,24+ ft.,25,22055,8072
2323,24+ ft.,26,14277,5157
2324,24+ ft.,27,6490,2245
2325,24+ ft.,28,2821,968
2326,24+ ft.,29,1220,414
2327,24+ ft.,30,551,175
2328,24+ ft.,31,311,104
2329,24+ ft.,32,162,46
2330,24+ ft.,33,120,33
2331,24+ ft.,34,58,13
2332,24+ ft.,35,45,13
2333,24+ ft.,36,35,9
2334,24+ ft.,37,25,2
2335,24+ ft.,38,30,2
2336,24+ ft.,39,22,1
2337,24+ ft.,40,13,1
2338,24+ ft.,41,14,2
2339,24+ ft.,42,12,0
2340,24+ ft.,43,2,0
2341,24+ ft.,44,3,1
2342,8-16 ft.,8,3497,1502
2343,8-16 ft.,9,3272,1416
2344,8-16 ft.,10,3363,1483
2345,8-16 ft.,11,3316,1445
2346,8-16 ft.,12,3168,1383
2347,8-16 ft.,13,2861,1258
2348,8-16 ft.,14,2859,1220
2349,8-16 ft.,15,2881,1239
2350,8-16 ft.,16,8,4
2351,Back Court Shot,39,2,0
2352,Back Court Shot,40,6,0
2353,Back Court Shot,41,12,1
2354,Back Court Shot,42,5,0
2355,Back Court Shot,43,17,0
2356,Back Court Shot,44,15,0
2357,Back Court Shot,45,23,1
2358,Back Court Shot,46,13,0
2359,Back Court Shot,47,13,0
2360,Back Court Shot,48,21,0
2361,Back Court Shot,49,27,1
2362,Back Court Shot,50,16,1
2363,Back Court Shot,51,9,0
2364,Back Court Shot,52,11,2
2365,Back Court Shot,53,16,0
2366,Back Court Shot,54,14,0
2367,Back Court Shot,55,13,0
2368,Back Court Shot,56,7,0
2369,Back Court Shot,57,9,0
2370,Back Court Shot,58,7,1
2371,Back Court Shot,59,10,2
2372,Back Court Shot,60,8,0
2373,Back Court Shot,61,8,0
2374,Back Court Shot,62,7,0
2375,Back Court Shot,63,3,0
2376,Back Court Shot,64,5,0
2377,Back Court Shot,65,3,0
2378,Back Court Shot,66,6,0
2379,Back Court Shot,67,3,0
2380,Back Court Shot,68,5,0
2381,Back Court Shot,69,9,0
2382,Back Court Shot,70,3,0
2383,Back Court Shot,72,1,0
2384,Back Court Shot,74,1,0
2385,Back Court Shot,75,2,0
2386,Back Court Shot,76,2,0
2387,Back Court Shot,77,1,0
2388,Back Court Shot,79,1,0
2389,Back Court Shot,80,2,0
2390,Back Court Shot,83,1,0
2391,Back Court Shot,84,1,0
2392,Back Court Shot,85,1,0
2393,Back Court Shot,86,1,0
2394,Less Than 8 ft.,0,15200,11310
2395,Less Than 8 ft.,1,18248,12840
2396,Less Than 8 ft.,2,15073,8589
2397,Less Than 8 ft.,3,8919,4079
2398,Less Than 8 ft.,4,5936,2474
2399,Less Than 8 ft.,5,5243,2158
2400,Less Than 8 ft.,6,4529,1879
2401,Less Than 8 ft.,7,4099,1717
2402,Less Than 8 ft.,8,9,5
