index,SHOT_DISTANCE,FGA,FGM
1715,0,22448,17264
1716,1,22287,12949
1717,2,16317,8276
1718,3,6237,2624
1719,4,5038,2096
1720,5,4707,1923
1721,6,4737,1962
1722,7,4145,1735
1723,8,3737,1528
1724,9,3281,1331
1725,10,3014,1227
1726,11,2966,1197
1727,12,3244,1350
1728,13,3319,1340
1729,14,3712,1527
1730,15,4577,1934
1731,16,5157,2120
1732,17,5645,2328
1733,18,5859,2397
1734,19,5399,2149
1735,20,3867,1554
1736,21,2489,924
1737,22,4610,1775
1738,23,9498,3659
1739,24,20298,7525
1740,25,19049,6749
1741,26,8656,2998
1742,27,2931,958
1743,28,1081,337
1744,29,406,115
1745,30,203,57
1746,31,96,20
1747,32,71,19
1748,33,57,10
1749,34,33,6
1750,35,25,3
1751,36,24,5
1752,37,22,1
1753,38,30,1
1754,39,26,1
1755,40,49,3
1756,41,30,0
1757,42,19,1
1758,43,18,1
1759,44,32,0
1760,45,28,1
1761,46,19,1
1762,47,31,0
1763,48,27,0
1764,49,27,0
1765,50,28,0
1766,51,24,2
1767,52,16,0
1768,53,17,2
1769,54,20,0
1770,55,13,0
1771,56,18,1
1772,57,13,0
1773,58,15,0
1774,59,11,1
1775,60,17,1
1776,61,8,0
1777,62,12,1
1778,63,7,0
1779,64,12,0
1780,65,12,0
1781,66,9,1
1782,67,10,0
1783,68,11,0
1784,69,10,0
1785,70,9,0
1786,71,10,0
1787,72,4,0
1788,73,7,0
1789,74,2,0
1790,75,1,0
1791,76,2,0
1792,77,8,0
1793,78,7,0
1794,79,4,0
1795,80,3,0
1796,81,4,0
1797,82,3,0
1798,83,1,0
1799,84,1,0
1800,85,1,0
1801,86,1,0
