index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
2498,16-24 ft.,16,3025,1340
2499,16-24 ft.,17,2836,1173
2500,16-24 ft.,18,2379,1024
2501,16-24 ft.,19,2078,853
2502,16-24 ft.,20,1624,637
2503,16-24 ft.,21,1084,401
2504,16-24 ft.,22,659,245
2505,16-24 ft.,23,240,93
2506,24+ ft.,22,6109,2302
2507,24+ ft.,23,12117,4746
2508,24+ ft.,24,10957,4061
2509,24+ ft.,25,23257,8416
2510,24+ ft.,26,17700,6339
2511,24+ ft.,27,7544,2568
2512,24+ ft.,28,3074,1009
2513,24+ ft.,29,1268,421
2514,24+ ft.,30,652,206
2515,24+ ft.,31,325,91
2516,24+ ft.,32,184,54
2517,24+ ft.,33,105,22
2518,24+ ft.,34,73,18
2519,24+ ft.,35,46,14
2520,24+ ft.,36,41,7
2521,24+ ft.,37,33,5
2522,24+ ft.,38,24,2
2523,24+ ft.,39,18,0
2524,24+ ft.,40,20,3
2525,24+ ft.,41,14,1
2526,24+ ft.,42,10,3
2527,24+ ft.,43,4,1
2528,24+ ft.,44,2,0
2529,8-16 ft.,8,4213,1879
2530,8-16 ft.,9,4086,1817
2531,8-16 ft.,10,4127,1860
2532,8-16 ft.,11,4006,1820
2533,8-16 ft.,12,3686,1632
2534,8-16 ft.,13,3173,1416
2535,8-16 ft.,14,2961,1300
2536,8-16 ft.,15,3075,1368
2537,8-16 ft.,16,2,1
2538,Back Court Shot,39,1,0
2539,Back Court Shot,40,6,1
2540,Back Court Shot,41,21,2
2541,Back Court Shot,42,15,0
2542,Back Court Shot,43,24,2
2543,Back Court Shot,44,23,1
2544,Back Court Shot,45,19,2
2545,Back Court Shot,46,18,1
2546,Back Court Shot,47,27,0
2547,Back Court Shot,48,24,1
2548,Back Court Shot,49,22,0
2549,Back Court Shot,50,24,1
2550,Back Court Shot,51,22,0
2551,Back Court Shot,52,20,1
2552,Back Court Shot,53,16,1
2553,Back Court Shot,54,19,0
2554,Back Court Shot,55,16,0
2555,Back Court Shot,56,19,0
2556,Back Court Shot,57,9,0
2557,Back Court Shot,58,14,0
2558,Back Court Shot,59,9,0
2559,Back Court Shot,60,7,1
2560,Back Court Shot,61,7,0
2561,Back Court Shot,62,3,0
2562,Back Court Shot,63,3,0
2563,Back Court Shot,64,10,0
2564,Back Court Shot,65,8,0
2565,Back Court Shot,66,7,0
2566,Back Court Shot,67,5,0
2567,Back Court Shot,68,7,0
2568,Back Court Shot,69,3,0
2569,Back Court Shot,70,7,0
2570,Back Court Shot,71,3,0
2571,Back Court Shot,73,3,0
2572,Back Court Shot,74,3,0
2573,Back Court Shot,76,2,0
2574,Back Court Shot,77,3,0
2575,Back Court Shot,78,3,0
2576,Back Court Shot,79,3,1
2577,Back Court Shot,80,2,0
2578,Back Court Shot,81,1,0
2579,Back Court Shot,82,1,0
2580,Less Than 8 ft.,0,16134,12260
2581,Less Than 8 ft.,1,19708,14460
2582,Less Than 8 ft.,2,17635,10759
2583,Less Than 8 ft.,3,11506,5819
2584,Less Than 8 ft.,4,7665,3418
2585,Less Than 8 ft.,5,6589,2785
2586,Less Than 8 ft.,6,5632,2409
2587,Less Than 8 ft.,7,5045,2181
2588,Less Than 8 ft.,8,16,6
