index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
71,16-24 ft.,16,398,152
72,16-24 ft.,17,384,136
73,16-24 ft.,18,321,128
74,16-24 ft.,19,360,156
75,16-24 ft.,20,308,130
76,16-24 ft.,21,166,72
77,16-24 ft.,22,103,44
78,16-24 ft.,23,20,8
79,24+ ft.,22,119,48
80,24+ ft.,23,279,110
81,24+ ft.,24,773,276
82,24+ ft.,25,560,199
83,24+ ft.,26,139,36
84,24+ ft.,27,23,7
85,24+ ft.,28,8,2
86,24+ ft.,29,3,1
87,24+ ft.,30,6,0
88,24+ ft.,31,4,0
89,24+ ft.,32,2,0
90,24+ ft.,33,1,0
91,24+ ft.,34,6,0
92,24+ ft.,35,4,1
93,24+ ft.,36,2,0
94,24+ ft.,37,3,0
95,24+ ft.,38,3,0
96,24+ ft.,39,3,0
97,24+ ft.,40,3,0
98,24+ ft.,41,1,0
99,24+ ft.,42,3,0
100,24+ ft.,43,1,0
101,24+ ft.,45,1,0
102,8-16 ft.,8,239,102
103,8-16 ft.,9,224,86
104,8-16 ft.,10,212,89
105,8-16 ft.,11,243,83
106,8-16 ft.,12,215,89
107,8-16 ft.,13,255,99
108,8-16 ft.,14,307,120
109,8-16 ft.,15,357,137
110,8-16 ft.,16,1,0
111,Back Court Shot,41,3,0
112,Back Court Shot,42,4,0
113,Back Court Shot,43,3,0
114,Back Court Shot,45,1,0
115,Back Court Shot,46,1,0
116,Back Court Shot,49,1,0
117,Back Court Shot,50,1,0
118,Back Court Shot,51,1,0
119,Back Court Shot,56,1,0
120,Back Court Shot,58,1,0
121,Back Court Shot,59,1,0
122,Back Court Shot,60,1,0
123,Back Court Shot,61,1,0
124,Back Court Shot,62,1,0
125,Back Court Shot,68,1,0
126,Back Court Shot,77,1,0
127,Back Court Shot,83,1,0
128,Less Than 8 ft.,0,3079,1857
129,Less Than 8 ft.,1,123,73
130,Less Than 8 ft.,2,162,66
131,Less Than 8 ft.,3,175,67
132,Less Than 8 ft.,4,194,75
133,Less Than 8 ft.,5,236,97
134,Less Than 8 ft.,6,236,85
135,Less Than 8 ft.,7,261,106
