index,SHOT_ZONE_RANGE,SHOT_DISTANCE,FGA,FGM
334,16-24 ft.,16,491,181
335,16-24 ft.,17,509,170
336,16-24 ft.,18,453,176
337,16-24 ft.,19,408,166
338,16-24 ft.,20,261,108
339,16-24 ft.,21,176,71
340,16-24 ft.,22,88,34
341,16-24 ft.,23,15,3
342,24+ ft.,22,175,62
343,24+ ft.,23,371,130
344,24+ ft.,24,664,224
345,24+ ft.,25,668,240
346,24+ ft.,26,290,92
347,24+ ft.,27,90,25
348,24+ ft.,28,36,9
349,24+ ft.,29,9,1
350,24+ ft.,30,5,1
351,24+ ft.,31,2,2
352,24+ ft.,32,2,0
353,24+ ft.,33,2,1
354,24+ ft.,34,5,1
355,24+ ft.,35,2,0
356,24+ ft.,36,3,1
357,24+ ft.,37,5,1
358,24+ ft.,38,2,1
359,24+ ft.,39,3,0
360,24+ ft.,40,1,1
361,24+ ft.,41,1,0
362,24+ ft.,42,2,0
363,24+ ft.,43,2,0
364,24+ ft.,44,1,0
365,8-16 ft.,8,245,86
366,8-16 ft.,9,260,110
367,8-16 ft.,10,210,84
368,8-16 ft.,11,192,64
369,8-16 ft.,12,212,74
370,8-16 ft.,13,236,86
371,8-16 ft.,14,297,109
372,8-16 ft.,15,408,152
373,Back Court Shot,40,2,0
374,Back Court Shot,42,1,0
375,Back Court Shot,43,1,0
376,Back Court Shot,44,2,0
377,Back Court Shot,45,1,0
378,Back Court Shot,46,2,0
379,Back Court Shot,47,1,0
380,Back Court Shot,50,2,0
381,Back Court Shot,53,2,0
382,Back Court Shot,59,1,0
383,Back Court Shot,67,2,0
384,Back Court Shot,71,1,0
385,Back Court Shot,73,1,0
386,Back Court Shot,76,2,0
387,Less Than 8 ft.,0,2928,1765
388,Less Than 8 ft.,1,242,146
389,Less Than 8 ft.,2,153,58
390,Less Than 8 ft.,3,134,59
391,Less Than 8 ft.,4,163,65
392,Less Than 8 ft.,5,275,96
393,Less Than 8 ft.,6,291,113
394,Less Than 8 ft.,7,335,119
395,Less Than 8 ft.,8,1,0
