PLAYER_NAME,PLAYER_ID,shot_description,shot_type,shot_count,shot_makes,shot_group
AJ Price,201985,Jump Shot,2PT Field Goal,1,0,JUMP_SHOTS
AJ Price,201985,Jump Shot,3PT Field Goal,2,1,JUMP_SHOTS
AJ Price,201985,Pullup Jump shot,2PT Field Goal,1,0,JUMP_SHOTS
Aaron Brooks,201166,Driving Layup Shot,2PT Field Goal,11,5,LAYUPS
Aaron Brooks,201166,Fadeaway Jump Shot,2PT Field Goal,1,0,JUMP_SHOTS
Aaron Brooks,201166,Floating Jump shot,2PT Field Goal,2,2,SPECIALTY_SHOTS
Aaron Brooks,201166,Jump Shot,2PT Field Goal,5,2,JUMP_SHOTS
Aaron Brooks,201166,Jump Shot,3PT Field Goal,12,2,JUMP_SHOTS
Aaron Brooks,201166,Layup Shot,2PT Field Goal,4,1,LAYUPS
Aaron Brooks,201166,Pullup Jump shot,2PT Field Goal,1,0,JUMP_SHOTS
Aaron Brooks,201166,Running Hook Shot,2PT Field Goal,2,1,POST_MOVES
Aaron Brooks,201166,Running Jump Shot,2PT Field Goal,4,3,JUMP_SHOTS
Aaron Brooks,201166,Step Back Jump shot,2PT Field Goal,2,1,JUMP_SHOTS
Aaron Brooks,201166,Step Back Jump shot,3PT Field Goal,1,0,JUMP_SHOTS
Aaron Gray,201189,Hook Shot,2PT Field Goal,2,0,POST_MOVES
Aaron Gray,201189,Jump Shot,2PT Field Goal,4,2,JUMP_SHOTS
Aaron Gray,201189,Layup Shot,2PT Field Goal,5,4,LAYUPS
Aaron Gray,201189,Putback Layup Shot,2PT Field Goal,1,1,LAYUPS
Aaron Gray,201189,Reverse Layup Shot,2PT Field Goal,1,0,LAYUPS
Aaron Gray,201189,Slam Dunk Shot,2PT Field Goal,1,1,DUNKS
Aaron Gray,201189,Turnaround Jump Shot,2PT Field Goal,2,1,JUMP_SHOTS
Acie Law,201151,Layup Shot,2PT Field Goal,1,0,LAYUPS
Acie Law,201151,Running Layup Shot,2PT Field Goal,1,1,LAYUPS
Adam Morrison,200747,Driving Layup Shot,2PT Field Goal,1,1,LAYUPS
Adam Morrison,200747,Fadeaway Jump Shot,2PT Field Goal,1,0,JUMP_SHOTS
Adam Morrison,200747,Jump Shot,2PT Field Goal,12,4,JUMP_SHOTS
Adam Morrison,200747,Jump Shot,3PT Field Goal,5,0,JUMP_SHOTS
Adam Morrison,200747,Layup Shot,2PT Field Goal,2,1,LAYUPS
Adam Morrison,200747,Running Jump Shot,2PT Field Goal,1,1,JUMP_SHOTS
Al Harrington,1733,Driving Layup Shot,2PT Field Goal,1,1,LAYUPS
Al Harrington,1733,Dunk Shot,2PT Field Goal,1,1,DUNKS
Al Harrington,1733,Jump Shot,2PT Field Goal,5,2,JUMP_SHOTS
Al Harrington,1733,Jump Shot,3PT Field Goal,9,2,JUMP_SHOTS
Al Harrington,1733,Layup Shot,2PT Field Goal,4,1,LAYUPS
