GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,5,1,0.2
League Averages,Above the Break 3,Center(C),24+ ft.,1096,385,0.351
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,1523,523,0.343
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1501,509,0.339
League Averages,Backcourt,Back Court(BC),Back Court Shot,47,0,0.0
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,851,364,0.428
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1284,455,0.354
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,109,45,0.413
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,129,53,0.411
League Averages,Left Corner 3,Left Side(L),24+ ft.,615,215,0.35
League Averages,Mid-Range,Center(C),8-16 ft.,147,62,0.422
League Averages,Mid-Range,Center(C),16-24 ft.,312,138,0.442
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,310,126,0.406
League Averages,Mid-Range,Left Side(L),16-24 ft.,176,63,0.358
League Averages,Mid-Range,Left Side(L),8-16 ft.,424,179,0.422
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,354,142,0.401
League Averages,Mid-Range,Right Side(R),8-16 ft.,411,148,0.36
League Averages,Mid-Range,Right Side(R),16-24 ft.,122,54,0.443
League Averages,Restricted Area,Center(C),Less Than 8 ft.,4239,2624,0.619
League Averages,Right Corner 3,Right Side(R),24+ ft.,604,226,0.374
