PLAYER_NAME,PLAYER_ID,shot_description,shot_count,shot_makes,shot_group,year
Aaron Brooks,201166,2PT Fadeaway Jump Shot,5,3,TWO_POINT_JUMPERS,2009
Aaron Brooks,201166,2PT Floating Jump Shot,3,1,FLOATING_SHOTS,2009
Aaron Brooks,201166,2PT Jump Shot,25,6,TWO_POINT_JUMPERS,2009
Aaron Brooks,201166,2PT Pullup Jump Shot,10,8,TWO_POINT_JUMPERS,2009
Aaron Brooks,201166,2PT Running Jump Shot,10,5,TWO_POINT_JUMPERS,2009
Aaron Brooks,201166,2PT Step Back Jump Shot,2,1,TWO_POINT_JUMPERS,2009
Aaron Brooks,201166,3PT Jump Shot,59,22,THREE_POINT_JUMPERS,2009
Aaron Brooks,201166,3PT Pullup Jump Shot,4,4,THREE_POINT_JUMPERS,2009
Aaron Brooks,201166,3PT Running Jump Shot,1,1,THREE_POINT_JUMPERS,2009
Aaron Brooks,201166,Alley Oop Layup,1,1,LAYUPS,2009
Aaron Brooks,201166,Driving Hook Shot,1,0,POST_MOVES,2009
Aaron Brooks,201166,Driving Layup,33,18,LAYUPS,2009
Aaron Brooks,201166,Finger Roll,3,3,LAYUPS,2009
Aaron Brooks,201166,Hook Shot,1,0,POST_MOVES,2009
Aaron Brooks,201166,Reverse Layup,1,1,LAYUPS,2009
Aaron Brooks,201166,Standard Layup,11,3,LAYUPS,2009
Aaron Gray,201189,2PT Jump Shot,2,0,TWO_POINT_JUMPERS,2009
Acie Law,201151,2PT Jump Shot,2,1,TWO_POINT_JUMPERS,2009
Acie Law,201151,2PT Running Jump Shot,1,0,TWO_POINT_JUMPERS,2009
Acie Law,201151,3PT Jump Shot,3,1,THREE_POINT_JUMPERS,2009
Acie Law,201151,Driving Layup,1,1,LAYUPS,2009
Acie Law,201151,Standard Layup,1,0,LAYUPS,2009
Acie Law,201151,Tip Shot,1,0,TIP_SHOTS,2009
Adonal Foyle,1502,2PT Jump Shot,1,0,TWO_POINT_JUMPERS,2009
Al Horford,201143,2PT Fadeaway Jump Shot,1,0,TWO_POINT_JUMPERS,2009
Al Horford,201143,2PT Jump Shot,26,9,TWO_POINT_JUMPERS,2009
Al Horford,201143,2PT Turnaround Jump Shot,8,0,TWO_POINT_JUMPERS,2009
Al Horford,201143,3PT Jump Shot,1,0,THREE_POINT_JUMPERS,2009
Al Horford,201143,Hook Shot,3,1,POST_MOVES,2009
Al Horford,201143,Putback Dunk,2,2,DUNKS,2009
Al Horford,201143,Putback Layup,1,1,LAYUPS,2009
Al Horford,201143,Running Hook Shot,1,1,POST_MOVES,2009
Al Horford,201143,Standard Dunk,4,3,DUNKS,2009
Al Horford,201143,Standard Layup,11,7,LAYUPS,2009
Al Horford,201143,Tip Shot,1,1,TIP_SHOTS,2009
Amir Johnson,101161,Standard Dunk,1,1,DUNKS,2009
Anderson Varejao,2760,2PT Fadeaway Jump Shot,5,2,TWO_POINT_JUMPERS,2009
Anderson Varejao,2760,2PT Jump Shot,20,3,TWO_POINT_JUMPERS,2009
Anderson Varejao,2760,2PT Turnaround Jump Shot,1,1,TWO_POINT_JUMPERS,2009
Anderson Varejao,2760,Driving Layup,3,3,LAYUPS,2009
Anderson Varejao,2760,Hook Shot,5,2,POST_MOVES,2009
Anderson Varejao,2760,Putback Layup,2,1,LAYUPS,2009
Anderson Varejao,2760,Reverse Layup,6,5,LAYUPS,2009
Anderson Varejao,2760,Standard Dunk,6,4,DUNKS,2009
Anderson Varejao,2760,Standard Layup,27,19,LAYUPS,2009
Anderson Varejao,2760,Tip Shot,7,1,TIP_SHOTS,2009
Andre Iguodala,2738,2PT Fadeaway Jump Shot,3,3,TWO_POINT_JUMPERS,2009
Andre Iguodala,2738,2PT Floating Jump Shot,1,0,FLOATING_SHOTS,2009
Andre Iguodala,2738,2PT Jump Shot,32,9,TWO_POINT_JUMPERS,2009
Andre Iguodala,2738,2PT Pullup Jump Shot,1,1,TWO_POINT_JUMPERS,2009
Andre Iguodala,2738,2PT Step Back Jump Shot,3,3,TWO_POINT_JUMPERS,2009
Andre Iguodala,2738,3PT Jump Shot,28,11,THREE_POINT_JUMPERS,2009
Andre Iguodala,2738,Driving Dunk,3,3,DUNKS,2009
Andre Iguodala,2738,Driving Layup,4,4,LAYUPS,2009
Andre Iguodala,2738,Finger Roll,1,1,LAYUPS,2009
Andre Iguodala,2738,Putback Dunk,1,1,DUNKS,2009
Andre Iguodala,2738,Reverse Dunk,1,1,DUNKS,2009
Andre Iguodala,2738,Running Hook Shot,1,0,POST_MOVES,2009
Andre Iguodala,2738,Standard Dunk,5,5,DUNKS,2009
Andre Iguodala,2738,Standard Layup,14,2,LAYUPS,2009
Andre Miller,1889,2PT Fadeaway Jump Shot,1,0,TWO_POINT_JUMPERS,2009
Andre Miller,1889,2PT Floating Jump Shot,2,2,FLOATING_SHOTS,2009
Andre Miller,1889,2PT Jump Shot,49,15,TWO_POINT_JUMPERS,2009
Andre Miller,1889,2PT Pullup Jump Shot,5,5,TWO_POINT_JUMPERS,2009
Andre Miller,1889,2PT Running Jump Shot,2,2,TWO_POINT_JUMPERS,2009
Andre Miller,1889,2PT Turnaround Jump Shot,4,3,TWO_POINT_JUMPERS,2009
Andre Miller,1889,3PT Jump Shot,10,3,THREE_POINT_JUMPERS,2009
Andre Miller,1889,Driving Layup,10,8,LAYUPS,2009
Andre Miller,1889,Finger Roll,1,1,LAYUPS,2009
Andre Miller,1889,Reverse Layup,1,1,LAYUPS,2009
Andre Miller,1889,Running Hook Shot,1,1,POST_MOVES,2009
Andre Miller,1889,Standard Layup,15,7,LAYUPS,2009
Andrei Kirilenko,1905,2PT Jump Shot,20,9,TWO_POINT_JUMPERS,2009
