PLAYER_NAME,PLAYER_ID,shot_description,shot_type,shot_count,shot_makes,shot_group,efg%,year
Aaron Brooks,201166,Floating Jump Shot,2PT Field Goal,2,2,FLOATING_SHOTS,1.0,2016
Aaron Brooks,201166,Driving Layup,2PT Field Goal,4,2,LAYUPS,0.5,2016
Aaron Brooks,201166,Fadeaway Jump Shot,2PT Field Goal,1,0,JUMP_SHOTS,0.0,2016
Aaron Brooks,201166,Finger Roll,2PT Field Goal,1,1,LAYUPS,1.0,2016
Aaron Brooks,201166,Floating Jump Shot,2PT Field Goal,5,4,FLOATING_SHOTS,0.8,2016
Aaron Brooks,201166,Jump Shot,2PT Field Goal,1,0,JUMP_SHOTS,0.0,2016
Aaron Brooks,201166,Jump Shot,2PT Field Goal,4,0,JUMP_SHOTS,0.0,2016
Aaron Brooks,201166,Jump Shot,3PT Field Goal,8,1,JUMP_SHOTS,0.1875,2016
Aaron Brooks,201166,Standard Layup,2PT Field Goal,1,0,LAYUPS,0.0,2016
Aaron Brooks,201166,Step Back Jump Shot,2PT Field Goal,1,0,JUMP_SHOTS,0.0,2016
Aaron Brooks,201166,Step Back Jump Shot,3PT Field Goal,1,0,JUMP_SHOTS,0.0,2016
Aaron Harrison,1626151,Standard Layup,2PT Field Goal,1,1,LAYUPS,1.0,2016
Aaron Harrison,1626151,Jump Shot,2PT Field Goal,5,0,JUMP_SHOTS,0.0,2016
Aaron Harrison,1626151,Jump Shot,3PT Field Goal,5,3,JUMP_SHOTS,0.9,2016
Aaron Harrison,1626151,Putback Layup,2PT Field Goal,1,0,LAYUPS,0.0,2016
Al Horford,201143,Alley Oop Dunk,2PT Field Goal,2,1,DUNKS,0.5,2016
Al Horford,201143,Alley Oop Layup,2PT Field Goal,2,2,LAYUPS,1.0,2016
Al Horford,201143,Specialty Dunk,2PT Field Goal,2,2,DUNKS,1.0,2016
Al Horford,201143,Standard Layup,2PT Field Goal,1,0,LAYUPS,0.0,2016
Al Horford,201143,Finger Roll,2PT Field Goal,2,2,LAYUPS,1.0,2016
Al Horford,201143,Driving Layup,2PT Field Goal,2,2,LAYUPS,1.0,2016
Al Horford,201143,Standard Dunk,2PT Field Goal,2,2,DUNKS,1.0,2016
Al Horford,201143,Floating Jump Shot,2PT Field Goal,1,1,FLOATING_SHOTS,1.0,2016
Al Horford,201143,Hook Shot,2PT Field Goal,2,2,POST_MOVES,1.0,2016
Al Horford,201143,Jump Shot,2PT Field Goal,24,8,JUMP_SHOTS,0.3333333333333333,2016
Al Horford,201143,Jump Shot,3PT Field Goal,18,6,JUMP_SHOTS,0.5,2016
Al Horford,201143,Standard Layup,2PT Field Goal,6,4,LAYUPS,0.6666666666666666,2016
Al Horford,201143,Reverse Layup,2PT Field Goal,1,0,LAYUPS,0.0,2016
Al Horford,201143,Alley Oop Dunk,2PT Field Goal,1,1,DUNKS,1.0,2016
Al Horford,201143,Finger Roll,2PT Field Goal,1,1,LAYUPS,1.0,2016
Al Horford,201143,Step Back Jump Shot,2PT Field Goal,1,1,JUMP_SHOTS,1.0,2016
Al Horford,201143,Putback Layup,2PT Field Goal,3,2,LAYUPS,0.6666666666666666,2016
Al Horford,201143,Turnaround Hook Shot,2PT Field Goal,2,1,POST_MOVES,0.5,2016
Al Horford,201143,Turnaround Jump Shot,2PT Field Goal,1,0,JUMP_SHOTS,0.0,2016
Al-Farouq Aminu,202329,Alley Oop Dunk,2PT Field Goal,2,1,DUNKS,0.5,2016
Al-Farouq Aminu,202329,Alley Oop Layup,2PT Field Goal,1,0,LAYUPS,0.0,2016
Al-Farouq Aminu,202329,Specialty Dunk,2PT Field Goal,3,3,DUNKS,1.0,2016
Al-Farouq Aminu,202329,Standard Layup,2PT Field Goal,8,8,LAYUPS,1.0,2016
Al-Farouq Aminu,202329,Driving Jump Shot,2PT Field Goal,1,1,JUMP_SHOTS,1.0,2016
Al-Farouq Aminu,202329,Driving Dunk,2PT Field Goal,8,8,DUNKS,1.0,2016
Al-Farouq Aminu,202329,Finger Roll,2PT Field Goal,6,5,LAYUPS,0.8333333333333334,2016
Al-Farouq Aminu,202329,Floating Jump Shot,2PT Field Goal,2,0,FLOATING_SHOTS,0.0,2016
Al-Farouq Aminu,202329,Floating Jump Shot,2PT Field Goal,9,3,FLOATING_SHOTS,0.3333333333333333,2016
