GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,6,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,488,159,0.326
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,949,318,0.335
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,1035,354,0.342
League Averages,Backcourt,Back Court(BC),Back Court Shot,35,0,0.0
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,527,216,0.41
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1234,511,0.414
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,136,60,0.441
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,146,57,0.39
League Averages,Left Corner 3,Left Side(L),24+ ft.,478,180,0.377
League Averages,Mid-Range,Center(C),16-24 ft.,473,174,0.368
League Averages,Mid-Range,Center(C),8-16 ft.,134,50,0.373
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,574,210,0.366
League Averages,Mid-Range,Left Side(L),16-24 ft.,381,133,0.349
League Averages,Mid-Range,Left Side(L),8-16 ft.,600,219,0.365
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,659,256,0.388
League Averages,Mid-Range,Right Side(R),16-24 ft.,384,155,0.404
League Averages,Mid-Range,Right Side(R),8-16 ft.,561,219,0.39
League Averages,Restricted Area,Center(C),Less Than 8 ft.,4185,2488,0.595
League Averages,Right Corner 3,Right Side(R),24+ ft.,508,194,0.382
