GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,64,4,0.063
League Averages,Above the Break 3,Center(C),24+ ft.,9202,3274,0.356
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,14858,5288,0.356
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,14855,5184,0.349
League Averages,Backcourt,Back Court(BC),Back Court Shot,444,16,0.036
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,6461,2650,0.41
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,20149,7810,0.388
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,1820,704,0.387
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,2021,809,0.4
League Averages,Left Corner 3,Left Side(L),24+ ft.,7136,2792,0.391
League Averages,Mid-Range,Center(C),16-24 ft.,7643,2969,0.388
League Averages,Mid-Range,Center(C),8-16 ft.,2021,857,0.424
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,8385,3326,0.397
League Averages,Mid-Range,Left Side(L),16-24 ft.,5994,2431,0.406
League Averages,Mid-Range,Left Side(L),8-16 ft.,8566,3341,0.39
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,9057,3563,0.393
League Averages,Mid-Range,Right Side(R),16-24 ft.,5700,2223,0.39
League Averages,Mid-Range,Right Side(R),8-16 ft.,7354,2883,0.392
League Averages,Restricted Area,Center(C),Less Than 8 ft.,66016,40159,0.608
League Averages,Right Corner 3,Right Side(R),24+ ft.,6380,2483,0.389
