GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,9,2,0.222
League Averages,Above the Break 3,Center(C),24+ ft.,181,74,0.409
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,456,142,0.311
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,277,101,0.365
League Averages,Backcourt,Back Court(BC),Back Court Shot,28,0,0.0
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,232,104,0.448
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1028,436,0.424
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,127,51,0.402
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,89,37,0.416
League Averages,Left Corner 3,Left Side(L),24+ ft.,193,69,0.358
League Averages,Mid-Range,Center(C),16-24 ft.,473,178,0.376
League Averages,Mid-Range,Center(C),8-16 ft.,104,38,0.365
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,554,230,0.415
League Averages,Mid-Range,Left Side(L),16-24 ft.,508,201,0.396
League Averages,Mid-Range,Left Side(L),8-16 ft.,765,309,0.404
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,713,258,0.362
League Averages,Mid-Range,Right Side(R),16-24 ft.,537,210,0.391
League Averages,Mid-Range,Right Side(R),8-16 ft.,748,261,0.349
League Averages,Restricted Area,Center(C),Less Than 8 ft.,3729,2059,0.552
League Averages,Right Corner 3,Right Side(R),24+ ft.,199,65,0.327
