GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,10,0,0.0
League Averages,Above the Break 3,Center(C),24+ ft.,386,130,0.337
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,626,223,0.356
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,620,208,0.335
League Averages,Backcourt,Back Court(BC),Back Court Shot,24,0,0.0
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,377,137,0.363
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1334,506,0.379
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,108,37,0.343
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,126,50,0.397
League Averages,Left Corner 3,Left Side(L),24+ ft.,243,101,0.416
League Averages,Mid-Range,Center(C),16-24 ft.,370,133,0.359
League Averages,Mid-Range,Center(C),8-16 ft.,148,56,0.378
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,503,213,0.423
League Averages,Mid-Range,Left Side(L),16-24 ft.,568,224,0.394
League Averages,Mid-Range,Left Side(L),8-16 ft.,931,316,0.339
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,453,188,0.415
League Averages,Mid-Range,Right Side(R),16-24 ft.,496,199,0.401
League Averages,Mid-Range,Right Side(R),8-16 ft.,775,283,0.365
League Averages,Restricted Area,Center(C),Less Than 8 ft.,3188,1931,0.606
League Averages,Right Corner 3,Right Side(R),24+ ft.,284,106,0.373
