GRID_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,FGA,FGM,FG_PCT
League Averages,Above the Break 3,Back Court(BC),Back Court Shot,14,3,0.214
League Averages,Above the Break 3,Center(C),24+ ft.,425,144,0.339
League Averages,Above the Break 3,Left Side Center(LC),24+ ft.,869,306,0.352
League Averages,Above the Break 3,Right Side Center(RC),24+ ft.,743,274,0.369
League Averages,Backcourt,Back Court(BC),Back Court Shot,29,2,0.069
League Averages,In The Paint (Non-RA),Center(C),8-16 ft.,421,187,0.444
League Averages,In The Paint (Non-RA),Center(C),Less Than 8 ft.,1157,467,0.404
League Averages,In The Paint (Non-RA),Left Side(L),8-16 ft.,167,61,0.365
League Averages,In The Paint (Non-RA),Right Side(R),8-16 ft.,156,60,0.385
League Averages,Left Corner 3,Left Side(L),24+ ft.,410,149,0.363
League Averages,Mid-Range,Center(C),16-24 ft.,362,155,0.428
League Averages,Mid-Range,Center(C),8-16 ft.,161,63,0.391
League Averages,Mid-Range,Left Side Center(LC),16-24 ft.,540,220,0.407
League Averages,Mid-Range,Left Side(L),16-24 ft.,615,260,0.423
League Averages,Mid-Range,Left Side(L),8-16 ft.,832,325,0.391
League Averages,Mid-Range,Right Side Center(RC),16-24 ft.,532,200,0.376
League Averages,Mid-Range,Right Side(R),16-24 ft.,509,179,0.352
League Averages,Mid-Range,Right Side(R),8-16 ft.,642,271,0.422
League Averages,Restricted Area,Center(C),Less Than 8 ft.,4309,2480,0.576
League Averages,Right Corner 3,Right Side(R),24+ ft.,396,151,0.381
