GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON
Shot Chart Detail,40400131,111,0,Opponent,1610612741,Chicago Bulls,1,1,21,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050424,CHI,WAS,40400131111,|1444|15|2550|2732|970
Shot Chart Detail,40400131,127,0,Opponent,1610612741,Chicago Bulls,1,0,23,Made Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,18,98,158,1,1,20050424,CHI,WAS,40400131127,|1444|15|2550|2732|2804
Shot Chart Detail,40400131,129,0,Opponent,1610612741,Chicago Bulls,1,0,0,Missed Shot,Jump Shot,,Above the Break 3,Back Court(BC),Back Court Shot,41,-120,398,1,0,20050424,CHI,WAS,40400131129,|1444|15|2550|2732|2804
Shot Chart Detail,40400131,134,0,Opponent,1610612741,Chicago Bulls,2,11,41,Made Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,19,-120,148,1,1,20050424,CHI,WAS,40400131134,|1444|15|2550|2732|2804
Shot Chart Detail,40400131,140,0,Opponent,1610612741,Chicago Bulls,2,11,7,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,17,-174,-6,1,0,20050424,CHI,WAS,40400131140,|1444|15|2550|2732|2804
Shot Chart Detail,40400131,144,0,Opponent,1610612741,Chicago Bulls,2,10,51,Missed Shot,Jump Shot,,Above the Break 3,Center(C),24+ ft.,26,-54,257,1,0,20050424,CHI,WAS,40400131144,|1444|15|2550|2732|2804
Shot Chart Detail,40400134,96,0,Opponent,1610612741,Chicago Bulls,1,1,59,Made Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,21,-148,161,1,1,20050502,WAS,CHI,4040013496,|1444|1559|213|2550|2732
Shot Chart Detail,40400134,101,0,Opponent,1610612741,Chicago Bulls,1,1,34,Missed Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,24,-241,-18,1,0,20050502,WAS,CHI,40400134101,|1444|1559|213|2550|2732
Shot Chart Detail,40400134,105,0,Opponent,1610612741,Chicago Bulls,1,0,57,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,103,220,1,1,20050502,WAS,CHI,40400134105,|1444|1559|213|2550|2732
Shot Chart Detail,40400134,130,0,Opponent,1610612741,Chicago Bulls,2,11,0,Made Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,19,-194,-19,1,1,20050502,WAS,CHI,40400134130,|1444|2199|2457|2550|2804
Shot Chart Detail,40400134,417,0,Opponent,1610612741,Chicago Bulls,4,9,57,Made Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,20,102,183,1,1,20050502,WAS,CHI,40400134417,|1444|1559|2457|2550
Shot Chart Detail,40400134,422,0,Opponent,1610612741,Chicago Bulls,4,9,23,Made Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,18,-5,183,1,1,20050502,WAS,CHI,40400134422,|1444|1559|2457|2550
Shot Chart Detail,40400134,435,0,Opponent,1610612741,Chicago Bulls,4,7,32,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,11,113,20,1,0,20050502,WAS,CHI,40400134435,|1444|1559|2199|2457
Shot Chart Detail,40400134,445,0,Opponent,1610612741,Chicago Bulls,4,6,27,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,19,159,109,1,0,20050502,WAS,CHI,40400134445,|1444|1559|2199|2457
Shot Chart Detail,40400134,448,0,Opponent,1610612741,Chicago Bulls,4,6,6,Missed Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,21,53,1,0,20050502,WAS,CHI,40400134448,|1444|1559|2199|2457
Shot Chart Detail,40400134,451,0,Opponent,1610612741,Chicago Bulls,4,5,54,Missed Shot,Jump Shot,,Mid-Range,Center(C),8-16 ft.,15,-6,153,1,0,20050502,WAS,CHI,40400134451,|1444|1559|2199|2457
Shot Chart Detail,40400134,462,0,Opponent,1610612741,Chicago Bulls,4,4,55,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,18,184,-11,1,0,20050502,WAS,CHI,40400134462,|1444|1559|2199|2457
Shot Chart Detail,40400134,466,0,Opponent,1610612741,Chicago Bulls,4,4,7,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-18,0,1,1,20050502,WAS,CHI,40400134466,|1444|1559|2199|2457
Shot Chart Detail,40400134,468,0,Opponent,1610612741,Chicago Bulls,4,3,43,Missed Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,148,1,0,20050502,WAS,CHI,40400134468,|1444|1559|2199|2457
Shot Chart Detail,40400134,491,0,Opponent,1610612741,Chicago Bulls,4,2,12,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,18,184,10,1,0,20050502,WAS,CHI,40400134491,|1444|1559|2199|2457
Shot Chart Detail,40400134,507,0,Opponent,1610612741,Chicago Bulls,4,1,12,Missed Shot,Jump Shot,,Mid-Range,Left Side(L),16-24 ft.,19,-187,38,1,0,20050502,WAS,CHI,40400134507,|1444|1559|2199|2457
Shot Chart Detail,40400135,226,0,Opponent,1610612741,Chicago Bulls,2,1,7,Made Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,19,-51,189,1,1,20050504,CHI,WAS,40400135226,|1444|15|2199|2457|2804
Shot Chart Detail,40400135,228,0,Opponent,1610612741,Chicago Bulls,2,0,39,Missed Shot,Jump Shot,,Right Corner 3,Right Side(R),24+ ft.,23,235,20,1,0,20050504,CHI,WAS,40400135228,|1444|15|2199|2457|2804
Shot Chart Detail,40400135,230,0,Opponent,1610612741,Chicago Bulls,2,0,38,Made Shot,Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050504,CHI,WAS,40400135230,|1444|15|2199|2457|2804
Shot Chart Detail,40400135,235,0,Opponent,1610612741,Chicago Bulls,2,0,13,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,16,-112,122,1,0,20050504,CHI,WAS,40400135235,|1444|15|2199|2457|2804
Shot Chart Detail,40400136,157,0,Opponent,1610612741,Chicago Bulls,2,8,33,Missed Shot,Jump Shot,,Mid-Range,Right Side Center(RC),16-24 ft.,16,107,122,1,0,20050506,WAS,CHI,40400136157,|1444|2199|2457|2550|2804
Shot Chart Detail,40400136,161,0,Opponent,1610612741,Chicago Bulls,2,8,7,Missed Shot,Jump Shot,,Mid-Range,Center(C),16-24 ft.,21,-67,209,1,0,20050506,WAS,CHI,40400136161,|1444|2199|2457|2550|2804
Shot Chart Detail,40400136,165,0,Opponent,1610612741,Chicago Bulls,2,7,41,Made Shot,Running Jump Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,8,-25,86,1,1,20050506,WAS,CHI,40400136165,|1444|2199|2457|2550|2804
Shot Chart Detail,40400136,174,0,Opponent,1610612741,Chicago Bulls,2,6,35,Missed Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,14,141,20,1,0,20050506,WAS,CHI,40400136174,|1444|2199|2457|2550|2804
Shot Chart Detail,40400136,178,0,Opponent,1610612741,Chicago Bulls,2,6,25,Missed Shot,Jump Shot,,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-67,91,1,0,20050506,WAS,CHI,40400136178,|1444|2199|2457|2550|2804
Shot Chart Detail,40400136,180,0,Opponent,1610612741,Chicago Bulls,2,6,22,Made Shot,Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,30,1,1,20050506,WAS,CHI,40400136180,|1444|2199|2457|2550|2804
Shot Chart Detail,40400136,185,0,Opponent,1610612741,Chicago Bulls,2,5,55,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-217,141,1,0,20050506,WAS,CHI,40400136185,|1444|1559|2199|2457|2550
