GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0040400121,2,979,Jermaine O'Neal,1610612754,Indiana Pacers,1,11,37,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-89,25,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,5,397,Reggie Miller,1610612754,Indiana Pacers,1,10,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-39,87,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,9,1533,Anthony Johnson,1610612754,Indiana Pacers,1,10,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-80,146,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,15,397,Reggie Miller,1610612754,Indiana Pacers,1,9,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-103,194,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,19,1536,Stephen Jackson,1610612754,Indiana Pacers,1,9,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,10,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,22,1536,Stephen Jackson,1610612754,Indiana Pacers,1,8,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-107,10,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,24,905,Dale Davis,1610612754,Indiana Pacers,1,8,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,3,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,34,905,Dale Davis,1610612754,Indiana Pacers,1,7,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,110,5,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,36,979,Jermaine O'Neal,1610612754,Indiana Pacers,1,7,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,41,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,40,905,Dale Davis,1610612754,Indiana Pacers,1,6,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,8,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,50,979,Jermaine O'Neal,1610612754,Indiana Pacers,1,6,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,52,979,Jermaine O'Neal,1610612754,Indiana Pacers,1,6,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,12,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,56,1536,Stephen Jackson,1610612754,Indiana Pacers,1,5,43,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,40,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,62,397,Reggie Miller,1610612754,Indiana Pacers,1,5,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-99,138,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,68,397,Reggie Miller,1610612754,Indiana Pacers,1,4,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-120,184,1,0,20050423,BOS,IND
Shot Chart Detail,0040400121,71,1533,Anthony Johnson,1610612754,Indiana Pacers,1,4,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-64,168,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,73,979,Jermaine O'Neal,1610612754,Indiana Pacers,1,3,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-6,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,83,1536,Stephen Jackson,1610612754,Indiana Pacers,1,2,56,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,0,95,1,1,20050423,BOS,IND
Shot Chart Detail,0040400121,92,1536,Stephen Jackson,1610612754,Indiana Pacers,1,1,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,7,1,0,20050423,BOS,IND
